scenario,mode,fault_id,flow_id,sequence,send_time_s,receive_time_s,delay_s,deadline_e2e_s,received,deadline_met,phase
diamond,no-recovery,l_s1_s2,BE,90,0.018,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,91,0.0182,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,92,0.0184,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,93,0.0186,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,94,0.0188,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,95,0.019,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,96,0.0192,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,97,0.0194,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,98,0.0196,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,99,0.0198,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,100,0.02,,,,False,,outage
