coverage_fraction,covers_fault_count,covers_other_affected_set_count,covers_same_affected_set_count,scenario,semantic_hash_group_size,source_fault
0.0125,1,0,1,M_RING,1,l_SW_C01_CC_SW_C01_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C01_CC_SW_C08_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C01_M01_ACT_SW_C01_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C01_M01_CTRL_SW_C01_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C01_M01_SENS_SW_C01_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C01_M02_ACT_SW_C01_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C01_M02_CTRL_SW_C01_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C01_M02_SENS_SW_C01_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C01_M03_ACT_SW_C01_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C01_M03_CTRL_SW_C01_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C01_M03_SENS_SW_C02_CC
0.0125,1,0,1,M_RING,1,l_SW_C02_CC_SW_C02_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C02_M01_ACT_SW_C02_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C02_M01_CTRL_SW_C02_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C02_M01_SENS_SW_C02_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C02_M02_ACT_SW_C02_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C02_M02_CTRL_SW_C02_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C02_M02_SENS_SW_C02_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C02_M03_ACT_SW_C02_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C02_M03_CTRL_SW_C02_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C02_M03_SENS_SW_C03_CC
0.0125,1,0,1,M_RING,1,l_SW_C03_CC_SW_C03_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C03_M01_ACT_SW_C03_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C03_M01_CTRL_SW_C03_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C03_M01_SENS_SW_C03_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C03_M02_ACT_SW_C03_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C03_M02_CTRL_SW_C03_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C03_M02_SENS_SW_C03_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C03_M03_ACT_SW_C03_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C03_M03_CTRL_SW_C03_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C03_M03_SENS_SW_C04_CC
0.0125,1,0,1,M_RING,1,l_SW_C04_CC_SW_C04_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C04_M01_ACT_SW_C04_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C04_M01_CTRL_SW_C04_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C04_M01_SENS_SW_C04_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C04_M02_ACT_SW_C04_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C04_M02_CTRL_SW_C04_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C04_M02_SENS_SW_C04_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C04_M03_ACT_SW_C04_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C04_M03_CTRL_SW_C04_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C04_M03_SENS_SW_C05_CC
0.0125,1,0,1,M_RING,1,l_SW_C05_CC_SW_C05_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C05_M01_ACT_SW_C05_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C05_M01_CTRL_SW_C05_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C05_M01_SENS_SW_C05_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C05_M02_ACT_SW_C05_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C05_M02_CTRL_SW_C05_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C05_M02_SENS_SW_C05_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C05_M03_ACT_SW_C05_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C05_M03_CTRL_SW_C05_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C05_M03_SENS_SW_C06_CC
0.0125,1,0,1,M_RING,1,l_SW_C06_CC_SW_C06_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C06_M01_ACT_SW_C06_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C06_M01_CTRL_SW_C06_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C06_M01_SENS_SW_C06_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C06_M02_ACT_SW_C06_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C06_M02_CTRL_SW_C06_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C06_M02_SENS_SW_C06_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C06_M03_ACT_SW_C06_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C06_M03_CTRL_SW_C06_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C06_M03_SENS_SW_C07_CC
0.0125,1,0,1,M_RING,1,l_SW_C07_CC_SW_C07_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C07_M01_ACT_SW_C07_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C07_M01_CTRL_SW_C07_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C07_M01_SENS_SW_C07_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C07_M02_ACT_SW_C07_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C07_M02_CTRL_SW_C07_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C07_M02_SENS_SW_C07_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C07_M03_ACT_SW_C07_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C07_M03_CTRL_SW_C07_M03_SENS
0.0125,1,0,1,M_RING,1,l_SW_C07_M03_SENS_SW_C08_CC
0.0125,1,0,1,M_RING,1,l_SW_C08_CC_SW_C08_M01_ACT
0.0125,1,0,1,M_RING,1,l_SW_C08_M01_ACT_SW_C08_M01_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C08_M01_CTRL_SW_C08_M01_SENS
0.0125,1,0,1,M_RING,1,l_SW_C08_M01_SENS_SW_C08_M02_ACT
0.0125,1,0,1,M_RING,1,l_SW_C08_M02_ACT_SW_C08_M02_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C08_M02_CTRL_SW_C08_M02_SENS
0.0125,1,0,1,M_RING,1,l_SW_C08_M02_SENS_SW_C08_M03_ACT
0.0125,1,0,1,M_RING,1,l_SW_C08_M03_ACT_SW_C08_M03_CTRL
0.0125,1,0,1,M_RING,1,l_SW_C08_M03_CTRL_SW_C08_M03_SENS
0.015625,2,1,1,M_REDSTAR,1,l_SW_C01_CC_SW_C01_CORE_A
0.015625,2,0,2,M_REDSTAR,1,l_SW_C01_CC_SW_C01_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M03_CTRL
0.015625,2,1,1,M_REDSTAR,1,l_SW_C01_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M03_SENS
0.015625,2,0,2,M_REDSTAR,1,l_SW_C01_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C02_CC_SW_C02_CORE_A
0.015625,2,0,2,M_REDSTAR,1,l_SW_C02_CC_SW_C02_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M03_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C02_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M03_SENS
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C02_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C03_CC_SW_C03_CORE_A
0.015625,2,0,2,M_REDSTAR,1,l_SW_C03_CC_SW_C03_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_C03_M03_CTRL
0.0234375,3,2,1,M_REDSTAR,1,l_SW_C03_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C03_CORE_B_SW_C03_M03_SENS
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C03_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C04_CC_SW_C04_CORE_A
0.015625,2,0,2,M_REDSTAR,1,l_SW_C04_CC_SW_C04_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_C04_M03_CTRL
0.0234375,3,2,1,M_REDSTAR,1,l_SW_C04_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C04_CORE_B_SW_C04_M03_SENS
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C04_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C05_CC_SW_C05_CORE_A
0.015625,2,0,2,M_REDSTAR,1,l_SW_C05_CC_SW_C05_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_C05_M03_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C05_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C05_CORE_B_SW_C05_M03_SENS
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C05_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C06_CC_SW_C06_CORE_A
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CC_SW_C06_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_C06_M03_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C06_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_C06_M03_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C06_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C07_CC_SW_C07_CORE_A
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CC_SW_C07_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_C07_M03_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C07_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_C07_M03_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C07_CORE_B_SW_FACTORY_CORE_B
0.015625,2,1,1,M_REDSTAR,1,l_SW_C08_CC_SW_C08_CORE_A
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CC_SW_C08_CORE_B
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M01_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M01_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M02_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M02_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M03_ACT
0.015625,2,1,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_C08_M03_CTRL
0.0078125,1,0,1,M_REDSTAR,1,l_SW_C08_CORE_A_SW_FACTORY_CORE_B
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M01_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M01_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M02_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M02_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M03_CTRL
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_C08_M03_SENS
0.015625,2,0,2,M_REDSTAR,2,l_SW_C08_CORE_B_SW_FACTORY_CORE_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C01_A_SW_BB_C01_B
0.02727272727272727,3,1,2,M_ROR,1,l_SW_BB_C01_A_SW_BB_C08_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C01_A_SW_C01_CC
0.03636363636363636,4,3,1,M_ROR,1,l_SW_BB_C01_B_SW_BB_C02_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C01_B_SW_C01_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C02_A_SW_BB_C02_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C02_A_SW_C02_CC
0.045454545454545456,5,4,1,M_ROR,1,l_SW_BB_C02_B_SW_BB_C03_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C02_B_SW_C02_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C03_A_SW_BB_C03_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C03_A_SW_C03_CC
0.045454545454545456,5,4,1,M_ROR,1,l_SW_BB_C03_B_SW_BB_C04_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C03_B_SW_C03_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C04_A_SW_BB_C04_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C04_A_SW_C04_CC
0.045454545454545456,5,4,1,M_ROR,1,l_SW_BB_C04_B_SW_BB_C05_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C04_B_SW_C04_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C05_A_SW_BB_C05_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C05_A_SW_C05_CC
0.045454545454545456,5,4,1,M_ROR,1,l_SW_BB_C05_B_SW_BB_C06_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C05_B_SW_C05_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C06_A_SW_BB_C06_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C06_A_SW_C06_CC
0.045454545454545456,5,4,1,M_ROR,1,l_SW_BB_C06_B_SW_BB_C07_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C06_B_SW_C06_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C07_A_SW_BB_C07_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C07_A_SW_C07_CC
0.045454545454545456,5,4,1,M_ROR,1,l_SW_BB_C07_B_SW_BB_C08_A
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C07_B_SW_C07_M01_ACT
0.02727272727272727,3,2,1,M_ROR,1,l_SW_BB_C08_A_SW_BB_C08_B
0.00909090909090909,1,0,1,M_ROR,1,l_SW_BB_C08_A_SW_C08_CC
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_CC_SW_C01_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_CC_SW_C01_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M01_ACT_SW_C01_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M01_CTRL_SW_C01_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M02_ACT_SW_C01_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M02_CTRL_SW_C01_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M02_SENS_SW_C01_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M03_ACT_SW_C01_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C01_M03_CTRL_SW_C01_M03_SENS
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C02_CC_SW_C02_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_CC_SW_C02_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M01_ACT_SW_C02_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M01_CTRL_SW_C02_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M01_SENS_SW_C02_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M02_ACT_SW_C02_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M02_CTRL_SW_C02_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M02_SENS_SW_C02_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M03_ACT_SW_C02_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C02_M03_CTRL_SW_C02_M03_SENS
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C03_CC_SW_C03_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_CC_SW_C03_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M01_ACT_SW_C03_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M01_CTRL_SW_C03_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M01_SENS_SW_C03_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M02_ACT_SW_C03_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M02_CTRL_SW_C03_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M02_SENS_SW_C03_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M03_ACT_SW_C03_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C03_M03_CTRL_SW_C03_M03_SENS
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C04_CC_SW_C04_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_CC_SW_C04_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M01_ACT_SW_C04_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M01_CTRL_SW_C04_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M01_SENS_SW_C04_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M02_ACT_SW_C04_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M02_CTRL_SW_C04_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M02_SENS_SW_C04_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M03_ACT_SW_C04_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C04_M03_CTRL_SW_C04_M03_SENS
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C05_CC_SW_C05_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_CC_SW_C05_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M01_ACT_SW_C05_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M01_CTRL_SW_C05_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M01_SENS_SW_C05_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M02_ACT_SW_C05_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M02_CTRL_SW_C05_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M02_SENS_SW_C05_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M03_ACT_SW_C05_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C05_M03_CTRL_SW_C05_M03_SENS
