candidate_present,canonical_profile_sha256,fault_id,integrity_pass,profile_present,profile_ref,profile_sha_parity,scenario,scenario_local,semantic_bytes_parity,semantic_profile_hash,semantic_sha_parity,semantic_valid,success_h2s
True,908bfc2e1369149a27f5a4b30964ba66742dc77c44d2cefc823c9f5ebd3af078,l_SW_C07_CC_SW_C07_M01_ACT,True,True,profiles/M_ROR/l_SW_C07_CC_SW_C07_M01_ACT.json,True,M_ROR,True,True,11d9d9cea0e15de5b88036aa86027067843c213441bfe83ac03cfdcc87a41940,True,True,True
True,0ce3bd373b22309702ba5738c83a38a6a49a797c7e489bfda88f120c67275d1d,l_SW_C07_CC_SW_C07_M03_SENS,True,True,profiles/M_ROR/l_SW_C07_CC_SW_C07_M03_SENS.json,True,M_ROR,True,True,07ba07b23708292ac4d61defa057bffe4b51651cde6bdb10da5093ebe8c3cc13,True,True,True
True,ed48340eba3099acf9a8a449f37dc049f30689d00f22a595d214de6645e01878,l_SW_C07_M01_ACT_SW_C07_M01_CTRL,True,True,profiles/M_ROR/l_SW_C07_M01_ACT_SW_C07_M01_CTRL.json,True,M_ROR,True,True,c7d46c7241a2f950398b0ce6faf5c5c44c9231c9e570f86b9a24679f19f1601d,True,True,True
True,5afa315a4f417aa26884f75afcacee5b89902f9555bea85e28e5aeb1f51d7562,l_SW_C07_M01_CTRL_SW_C07_M01_SENS,True,True,profiles/M_ROR/l_SW_C07_M01_CTRL_SW_C07_M01_SENS.json,True,M_ROR,True,True,cf432fd4187c249d52cfafdf3f5cc1b1019d98b85d39802dcbf4a5baf4349bb8,True,True,True
True,dfed9a6ec2ee2b1807dfab4af3f0ec0c2ec442b6fe74287449e4d4b0afe46a56,l_SW_C07_M01_SENS_SW_C07_M02_ACT,True,True,profiles/M_ROR/l_SW_C07_M01_SENS_SW_C07_M02_ACT.json,True,M_ROR,True,True,1bac8b801bd075aa028222bb5bc3270b0f4849943468614d9cb7f3f54e701ca1,True,True,True
True,10f1c4ffe63ae92c2002237b9de64b88ef0fac98f07eaa1cbc5d4974fb36c544,l_SW_C07_M02_ACT_SW_C07_M02_CTRL,True,True,profiles/M_ROR/l_SW_C07_M02_ACT_SW_C07_M02_CTRL.json,True,M_ROR,True,True,58e68fa14e2f0668dfd6d25834f6fcdabf57f32f6e2dd0d44d41cb9244665052,True,True,True
True,87890da3a1599ae26210a9012374f5dfb44b21cc789a3a0ffa994bec1fe1ed04,l_SW_C07_M02_CTRL_SW_C07_M02_SENS,True,True,profiles/M_ROR/l_SW_C07_M02_CTRL_SW_C07_M02_SENS.json,True,M_ROR,True,True,78629e4fc394a7604f96888313a36198c64523e7208f78a4416f3e7d8f8d65e5,True,True,True
True,633335d80f1625d6f19e04a0677c5f9d43d4065157fc7bf6b5c95af655ce00ba,l_SW_C07_M02_SENS_SW_C07_M03_ACT,True,True,profiles/M_ROR/l_SW_C07_M02_SENS_SW_C07_M03_ACT.json,True,M_ROR,True,True,222ce490be38f1be04392b2a7aff617b137e8a92defeeac25b00ee25085e4aff,True,True,True
True,182cfc025b7c7a8e800198287a6c466ed8300e39292a431d13bb45a9a996b6ea,l_SW_C07_M03_ACT_SW_C07_M03_CTRL,True,True,profiles/M_ROR/l_SW_C07_M03_ACT_SW_C07_M03_CTRL.json,True,M_ROR,True,True,0d3fef05627827d4ce210d1b298b89356ca8c7d772e316d0369d2e20fb510dda,True,True,True
True,c7808b979f352fdf1a3d476b8fb1c9b4c45499aefbae17ed3264153518563228,l_SW_C07_M03_CTRL_SW_C07_M03_SENS,True,True,profiles/M_ROR/l_SW_C07_M03_CTRL_SW_C07_M03_SENS.json,True,M_ROR,True,True,aac4b7dbba14499ab02f423ac6f89f6a2d57eac39b89831329accc0521db83f9,True,True,True
True,264a8e3eb76cf6605af27729d9d379f28dbc4bf5237366bf85ec59754c114f7b,l_SW_C08_CC_SW_C08_M01_ACT,True,True,profiles/M_ROR/l_SW_C08_CC_SW_C08_M01_ACT.json,True,M_ROR,True,True,ea8dd03eeec306b41c1df7e6eedba8a838aab85858428d1b1ef267177610e8da,True,True,True
True,435a7cdc6640b106c57f4af7e7227cfc16a3239e19734ce56cb27ab0831db938,l_SW_C08_CC_SW_C08_M03_SENS,True,True,profiles/M_ROR/l_SW_C08_CC_SW_C08_M03_SENS.json,True,M_ROR,True,True,2c71bb7d37b7b8080264e752652a7cbf7e74608702fd49f878389b74eaf5eac4,True,True,True
True,3f58698dbf65bce626506cf3b929fe86e87370c6c00ce77b3e174c463cd3f3b1,l_SW_C08_M01_ACT_SW_C08_M01_CTRL,True,True,profiles/M_ROR/l_SW_C08_M01_ACT_SW_C08_M01_CTRL.json,True,M_ROR,True,True,f4046f431e7fd9330fb9209b25a1650d761a53e13f18ff81779cbcdca3e62250,True,True,True
True,4ee0113a194c5eec02ae8c20e86f8d4761720bb31886114b74dc33e58ad63c44,l_SW_C08_M01_CTRL_SW_C08_M01_SENS,True,True,profiles/M_ROR/l_SW_C08_M01_CTRL_SW_C08_M01_SENS.json,True,M_ROR,True,True,d35954203b900b4b491fb46544fd36f229cc7a9b9ccb81fde686e85504cfcd0b,True,True,True
True,c844888e2cdaf4a279bf9b01ebae5a77e393c0ae0522b44f6fbec84031cc3487,l_SW_C08_M01_SENS_SW_C08_M02_ACT,True,True,profiles/M_ROR/l_SW_C08_M01_SENS_SW_C08_M02_ACT.json,True,M_ROR,True,True,215092d381684fd46b7eabebdd5b67aea96c1680c55b830303dea62519542bc0,True,True,True
True,c22a0587cc909ddfb80eeb9d54af89783e4ea245e58d3067fa28aec4df714a40,l_SW_C08_M02_ACT_SW_C08_M02_CTRL,True,True,profiles/M_ROR/l_SW_C08_M02_ACT_SW_C08_M02_CTRL.json,True,M_ROR,True,True,c60a5a30fdf4cdd164be480ddfbbf951eafaa9d2b35299ad9d5884b1694f43ad,True,True,True
True,d011510a13cbfdbdd90a87acf54a9ba08325f4cd223e37b1f5f201319029c71e,l_SW_C08_M02_CTRL_SW_C08_M02_SENS,True,True,profiles/M_ROR/l_SW_C08_M02_CTRL_SW_C08_M02_SENS.json,True,M_ROR,True,True,2d3bbb20803dc23fe3d800c5820f852882da833d2b0c54670d29f46caa2154a4,True,True,True
True,e37b391681b4f17830a38a042e2640d01d0b72331db9ae33f0cc0ae337850a16,l_SW_C08_M02_SENS_SW_C08_M03_ACT,True,True,profiles/M_ROR/l_SW_C08_M02_SENS_SW_C08_M03_ACT.json,True,M_ROR,True,True,9286e341042d3a68b318fe35fa57600e375a1c44232560c39def5929d08c9fd1,True,True,True
True,a3810212e137140058bb4099098c6f43d8b1a69b85581295aff426e61e8a3447,l_SW_C08_M03_ACT_SW_C08_M03_CTRL,True,True,profiles/M_ROR/l_SW_C08_M03_ACT_SW_C08_M03_CTRL.json,True,M_ROR,True,True,046b6488f890c5cca69e3e4e34cec6f2a36227df5b38a142bf13305a19c52313,True,True,True
True,3f2acc283309c9f5ac66c90ab2aeb2b77d959160f3595e14d75aa00248ab1f5a,l_SW_C08_M03_CTRL_SW_C08_M03_SENS,True,True,profiles/M_ROR/l_SW_C08_M03_CTRL_SW_C08_M03_SENS.json,True,M_ROR,True,True,f47b3f309e0ab1d1711fbc423a60382a1fccaac161bef6752ca87eaa26dba405,True,True,True
True,165a790eb73439b570dbf0dd4f94188f9899d75712a2d9413d59f11747f55665,l_SW_C01_CC_SW_C01_M01_ACT,True,True,profiles/L_RING/l_SW_C01_CC_SW_C01_M01_ACT.json,True,L_RING,True,True,568276b1dc60e7723d7ea106408fa5df7e2248ba986f2997615160896f1ffcd8,True,True,True
True,0c5d41ee6eff3ee594588dacc5181dd940e85caa703737054912c8335538b29b,l_SW_C01_CC_SW_C16_M04_SENS,True,True,profiles/L_RING/l_SW_C01_CC_SW_C16_M04_SENS.json,True,L_RING,True,True,2c46606656d441f992c4356a3aa2fa32e7d10d619508f20929c17ebf8f39fb50,True,True,True
True,d99f43a140bc0dfe02081b5dd0eb61ef9cfb948c8296fae4c91e423824464656,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,True,True,profiles/L_RING/l_SW_C01_M01_ACT_SW_C01_M01_CTRL.json,True,L_RING,True,True,989c4321087d683fda132868ed74728e6ff97f290b3b71a10c1bb484f404aa87,True,True,True
True,f6c06d5df618e6d6adf1454755fe079376dc7e17b1711550fc916ea3cb3d7a50,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,True,True,profiles/L_RING/l_SW_C01_M01_CTRL_SW_C01_M01_SENS.json,True,L_RING,True,True,54a304a15f978df06a2a6efd5d6c424f51476e44be21d6460ca4ca9a0b85a190,True,True,True
True,d0bde0d2c95c1a61cc29a9a23b5b198b53acffe5d82723c6e2113964c22afb83,l_SW_C01_M01_SENS_SW_C01_M02_ACT,True,True,profiles/L_RING/l_SW_C01_M01_SENS_SW_C01_M02_ACT.json,True,L_RING,True,True,dd373fc190e194538fc8d8540c241dac4cc3b4eeeea818281dc4b798bedaa082,True,True,True
True,0543f342bd2432acdd44c30f23d1dc6cc6b32f865d1021508fc147e20116c703,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,True,True,profiles/L_RING/l_SW_C01_M02_ACT_SW_C01_M02_CTRL.json,True,L_RING,True,True,16e1b995d533359238c34604068d0de620334f9f12de97d93afc744e59f61d92,True,True,True
True,5d691cf3a64546dc4c5ce59199afab56d3c9c962c550b80c85960f446d525d18,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,True,True,profiles/L_RING/l_SW_C01_M02_CTRL_SW_C01_M02_SENS.json,True,L_RING,True,True,dce69148395c7b9f01caba5013bf7e2c63296faf7d70d299fec86bc0f3e68c9f,True,True,True
True,e4901622c1ca95256b2dcec83cb775ab0b57b6664d8cbfe0a9c216619a026f35,l_SW_C01_M02_SENS_SW_C01_M03_ACT,True,True,profiles/L_RING/l_SW_C01_M02_SENS_SW_C01_M03_ACT.json,True,L_RING,True,True,071e5ed1c3d38565cd172644e8cab00cc2d4040b373e6de689c2cbbb5c1d0b44,True,True,True
True,163a3b84483cfa000ac8530439b5eb96996c33e08d81d9b85bd6b25511bed275,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,True,True,profiles/L_RING/l_SW_C01_M03_ACT_SW_C01_M03_CTRL.json,True,L_RING,True,True,a232523592010b4fb405d50ea33f6050bad1166b0749e9f31acd6d80184f07cb,True,True,True
True,86fc9892a47dd07dc8e5f7cf932d28312a5cf0199701aaf5f032ffb6a318e155,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,True,True,profiles/L_RING/l_SW_C01_M03_CTRL_SW_C01_M03_SENS.json,True,L_RING,True,True,c441c7543491750cc67b32319993d7aa5c7af12c4d673b35dd6055f0dccca615,True,True,True
True,36c5ce92adfa1416bce483dee38dd5f0c1049b123bc82846185fcdc713f2ae2b,l_SW_C01_M03_SENS_SW_C01_M04_ACT,True,True,profiles/L_RING/l_SW_C01_M03_SENS_SW_C01_M04_ACT.json,True,L_RING,True,True,0a049546ab26edc0f666e8a8bf8f1aa7375a3fc0c774ac2119983fbc71ba1c74,True,True,True
True,32e6a485b0ba7dfaab6a23b43d879b7c92a04d0e2617fae280cf670098536939,l_SW_C01_M04_ACT_SW_C01_M04_CTRL,True,True,profiles/L_RING/l_SW_C01_M04_ACT_SW_C01_M04_CTRL.json,True,L_RING,True,True,382145980565ca309c3c889f950192a920785c7a5c43be350c79a337daabbe4f,True,True,True
True,2487cd2ce3ebb606291548d00f39e0fc5294077f77318bd7cf1b7192f2325c59,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,True,True,profiles/L_RING/l_SW_C01_M04_CTRL_SW_C01_M04_SENS.json,True,L_RING,True,True,340e91dfc97f2983dcedecbbc5521de40b064ce9f4f11aba16b84493aa3359f9,True,True,True
True,d3f1e3248a59048e461d7542979698a45d555b401a8ca068550687201678115d,l_SW_C01_M04_SENS_SW_C02_CC,True,True,profiles/L_RING/l_SW_C01_M04_SENS_SW_C02_CC.json,True,L_RING,True,True,8a4f1a0a385fbc38f3592c32fc69580f326216daaa4367b17d46baa7c6e96914,True,True,True
True,b533f42dd918f757a94d721d8001b31758f0cade80993b9dce3f4b193f4c23df,l_SW_C02_CC_SW_C02_M01_ACT,True,True,profiles/L_RING/l_SW_C02_CC_SW_C02_M01_ACT.json,True,L_RING,True,True,0fb8b82ebc20ba22a3a4549caf496b345bc00fe7d183faa2600acedcffb14f25,True,True,True
True,3d42ab2e4a380478cc6456fdf33813c6bb943223a83ee4ece3c9e32448398166,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,True,True,profiles/L_RING/l_SW_C02_M01_ACT_SW_C02_M01_CTRL.json,True,L_RING,True,True,5fc1e52c634e1e95eb980a00201602c3b69f873695be8c395034ea376ddf1dd0,True,True,True
True,7866292172433af3b9dfbe16c67216bd1efa51f2322bdd81a0c1103a0dff561e,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,True,True,profiles/L_RING/l_SW_C02_M01_CTRL_SW_C02_M01_SENS.json,True,L_RING,True,True,2cda1f1992c44fb26d21a35548d5a35e323ae7575397a9818daac2d1e707d64b,True,True,True
True,f4b6213bf6da0f92f3e6b763872f31ef134ac7aa94bf8485113df0c86608cbc3,l_SW_C02_M01_SENS_SW_C02_M02_ACT,True,True,profiles/L_RING/l_SW_C02_M01_SENS_SW_C02_M02_ACT.json,True,L_RING,True,True,c4153b74d1f4c188a53d61ad94e044c204d1801c2248d770fa096076dcca43ee,True,True,True
True,fb53b0080f252c5441b2b45003659d66206cae47085c96d026b47147f611203b,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,True,True,profiles/L_RING/l_SW_C02_M02_ACT_SW_C02_M02_CTRL.json,True,L_RING,True,True,dce6fca41d37ab323c8a7879dd333f1054ff5d668cd3748354278f9c6a124ede,True,True,True
True,76e23049df17254e165ed0f6596c23145cdc28200182ad461763b5e1d92bb7ea,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,True,True,profiles/L_RING/l_SW_C02_M02_CTRL_SW_C02_M02_SENS.json,True,L_RING,True,True,47dc6780e6dab999685851f953d48980c5612b45f9047c08a5a7ed4a64fdddbe,True,True,True
True,8fd10594f1e4f36a9173565c65e205d7e4155a6edaa47b45df7ecd55d366deff,l_SW_C02_M02_SENS_SW_C02_M03_ACT,True,True,profiles/L_RING/l_SW_C02_M02_SENS_SW_C02_M03_ACT.json,True,L_RING,True,True,5db5b82c30e009a3518d523afa592a56ac5bf7921f5b3399ea5386ee38bdbf19,True,True,True
True,e8ff9bb269ac116bcc31681c09685d62a204100bff3589e04996505d2681243b,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,True,True,profiles/L_RING/l_SW_C02_M03_ACT_SW_C02_M03_CTRL.json,True,L_RING,True,True,d435008b66112ce8470acd7179a0591d170e11e42fcf194a36e73ec237a09a15,True,True,True
True,462b2d95417bae6c12d0ba7474255821c41053152425b10d2cc1392fc3c85d2b,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,True,True,profiles/L_RING/l_SW_C02_M03_CTRL_SW_C02_M03_SENS.json,True,L_RING,True,True,d0d8ef5370b6b783d4fcdd5084cde4e52d95c7e79669e0cbbecc621d09b9fdb7,True,True,True
True,18af4d4432655a8f1e957f16147bb9d2de530f029f2a5ca83d36f7834c8397ba,l_SW_C02_M03_SENS_SW_C02_M04_ACT,True,True,profiles/L_RING/l_SW_C02_M03_SENS_SW_C02_M04_ACT.json,True,L_RING,True,True,4d6857b7581cceadfde77ae9358ee9d6a006212bc66f121510bf776926f6a183,True,True,True
True,24e4be54921c53ddae54157197d18e51f4e9e821be5d6fe81529223a88a2a513,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,True,True,profiles/L_RING/l_SW_C02_M04_ACT_SW_C02_M04_CTRL.json,True,L_RING,True,True,a58b3d690464bc633819d354e20099877f297746e16c4812573ceaff30b343a7,True,True,True
True,a019a152912a67ecdf689ed293591330d971a01d51da8d89af7adc2b0c7a157d,l_SW_C02_M04_CTRL_SW_C02_M04_SENS,True,True,profiles/L_RING/l_SW_C02_M04_CTRL_SW_C02_M04_SENS.json,True,L_RING,True,True,30e35c6e8864f900e2d4afd81529fe5080e2b3928714c90fa10287299bfd6a39,True,True,True
True,b21a957ead1bbc85bdfc2790f269fefcc93c8bd8b9bd314eae8503cdf5fcf592,l_SW_C02_M04_SENS_SW_C03_CC,True,True,profiles/L_RING/l_SW_C02_M04_SENS_SW_C03_CC.json,True,L_RING,True,True,6df4f5b2b62b751ed2d9229e3a53b5f13e05ffc6b9907bd656ae9a771cc6d1e2,True,True,True
True,7a513f0542f8921549bba141858d4f56319c3f62fdabe75df8edc66dcde09517,l_SW_C03_CC_SW_C03_M01_ACT,True,True,profiles/L_RING/l_SW_C03_CC_SW_C03_M01_ACT.json,True,L_RING,True,True,ebe8e763b4527775da1577537e36e45babf37b3936321260aac3fab03b8cac29,True,True,True
True,58ae3bdf985bf70f07cf4ba2f2706a6f95bae6a47b38189d9a11ee20e0aede81,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,True,True,profiles/L_RING/l_SW_C03_M01_ACT_SW_C03_M01_CTRL.json,True,L_RING,True,True,df69aa4ffe6ff4c86c099fbcddc1303df4912b01075f388131e2ad9dd9c94098,True,True,True
True,f47915ca06eddd5f2ad9a57ad6369da564ce50d45fded5423dfc24b74ea36fd2,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,True,True,profiles/L_RING/l_SW_C03_M01_CTRL_SW_C03_M01_SENS.json,True,L_RING,True,True,a15ea6054311bcd11cd6ec99415ad7cf39617718389f5bf5d08615bc96981b1e,True,True,True
True,3c619e2ca98e3ba5e95a74cf1427d8822805f659d9ac0ef50574bd9f4cfb0a6a,l_SW_C03_M01_SENS_SW_C03_M02_ACT,True,True,profiles/L_RING/l_SW_C03_M01_SENS_SW_C03_M02_ACT.json,True,L_RING,True,True,eafbc1745b99da63aa7c14ee7a8ae9d95a4441032c6eb9934c871182882531c3,True,True,True
True,6ae83828284d230bec7028f046cab942a304e8ffcb5b80444ffb00be5eed39a9,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,True,True,profiles/L_RING/l_SW_C03_M02_ACT_SW_C03_M02_CTRL.json,True,L_RING,True,True,ba77bd985e9ae7cb66b24bd61891e7bd85bb2915f2199f0c5bcab0afe60972ca,True,True,True
True,1c2d0837a24b9e16a836bc1a271419fa17495dc3f6a0d9cec6352b9525c163f0,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,True,True,profiles/L_RING/l_SW_C03_M02_CTRL_SW_C03_M02_SENS.json,True,L_RING,True,True,fb3d80eedf7631369100838cf2f1864255821c7e86831813456e5c92365aac03,True,True,True
True,ac36583c66b48b37e62628da3410229499e94e08a2c4ca495a30ca6275257642,l_SW_C03_M02_SENS_SW_C03_M03_ACT,True,True,profiles/L_RING/l_SW_C03_M02_SENS_SW_C03_M03_ACT.json,True,L_RING,True,True,3328fa1612dbe5a3509fe2ad8cf404e47293e502ba0af47d144560e38b84ed07,True,True,True
True,1476229539614af8bb45c479d447be500e6d34b9e2af6e7ccc7197e2ee2d5566,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,True,True,profiles/L_RING/l_SW_C03_M03_ACT_SW_C03_M03_CTRL.json,True,L_RING,True,True,ebd85836c10d5ff01dc9cb9bf205cc4b3e088bbe76f1b3f5d8a48dfb371ed7eb,True,True,True
True,2d6ad35534fb4242f71da0f52cf108f813a7617043332e69b3971975c95a1db6,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,True,True,profiles/L_RING/l_SW_C03_M03_CTRL_SW_C03_M03_SENS.json,True,L_RING,True,True,ef04739dd4598a4d03ac14b7dcaca168cbaa5184b015dd7deebfeda448c304a1,True,True,True
True,96a8b9a5eab9071784701147bb382d7885901e5e221246fd7d8159ad0540b92e,l_SW_C03_M03_SENS_SW_C03_M04_ACT,True,True,profiles/L_RING/l_SW_C03_M03_SENS_SW_C03_M04_ACT.json,True,L_RING,True,True,8da006bb85a90b39b5ea3218a04ae426734256d6676aa23831aaa191f38b3198,True,True,True
True,bad8bab692aff4dfccb119de10badc36335d71764d552bef2bf77aeab7d5ec3c,l_SW_C03_M04_ACT_SW_C03_M04_CTRL,True,True,profiles/L_RING/l_SW_C03_M04_ACT_SW_C03_M04_CTRL.json,True,L_RING,True,True,df7f1c09ac285cc7ccbf82c12e63006690d4bc8bed749b890d6ed49553652e9d,True,True,True
True,7a6550c727b61e9aefa4ada9b22ad9f9cf523af3ebb47869b06d96e9258a7346,l_SW_C03_M04_CTRL_SW_C03_M04_SENS,True,True,profiles/L_RING/l_SW_C03_M04_CTRL_SW_C03_M04_SENS.json,True,L_RING,True,True,e244adc45a2349136169f88fa94f685c75dd28a7fb730ebbb0d2ee6ce6600180,True,True,True
True,4092da17fad3b2e2accfb28783bd8119114c84182f7cc1c3516e0da0218fd09b,l_SW_C03_M04_SENS_SW_C04_CC,True,True,profiles/L_RING/l_SW_C03_M04_SENS_SW_C04_CC.json,True,L_RING,True,True,9c78bb67fb0de487879b90fb74a66522b6b2a57f3313d976d309c55a8195bb4b,True,True,True
True,ae412c23bab53427e5309adb2fe114c45816a51adf9da3949b6228bc5159aa8e,l_SW_C04_CC_SW_C04_M01_ACT,True,True,profiles/L_RING/l_SW_C04_CC_SW_C04_M01_ACT.json,True,L_RING,True,True,1bd7342ff8e39f5e4bbcdb7edc9b76b63c6cbce403d735c24b741b872ca55d6f,True,True,True
True,4df420d6d8f675c3c181c3c519998df75a04f644454cb2305b732da391ac6185,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,True,True,profiles/L_RING/l_SW_C04_M01_ACT_SW_C04_M01_CTRL.json,True,L_RING,True,True,27446d81998eec0354e1f94ba1aef796242c7ba112388a0f6922a0e53694eb96,True,True,True
True,9a26e3e7442c50e1bf43b78da4c7b6264747bb4797465a7e9c621e3402e8e94f,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,True,True,profiles/L_RING/l_SW_C04_M01_CTRL_SW_C04_M01_SENS.json,True,L_RING,True,True,2ccf3143f21959690ac5fa9626653b4306cd340f2645fc8d5fa66bba57b66950,True,True,True
True,ad1bca09e7fcfd34ef286071516b6a3f9f8c79c0f796c51ad0b3dd51c17b5892,l_SW_C04_M01_SENS_SW_C04_M02_ACT,True,True,profiles/L_RING/l_SW_C04_M01_SENS_SW_C04_M02_ACT.json,True,L_RING,True,True,236785ba739bfc76afb3a34d5c89653616d4f7b4dc647a0985ea1a1efa9f1b11,True,True,True
True,c46933a3b1f9b9e5b148050ca4d674f16ded5fcda504bb34e9b9380b77c94fc7,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,True,True,profiles/L_RING/l_SW_C04_M02_ACT_SW_C04_M02_CTRL.json,True,L_RING,True,True,083dd9e36a0a511105cbc239512fb9d9abdd6187afb56c6df7445c7c8e53c50d,True,True,True
True,f5fed809be6b7434bd3a4c805d0ca7befe8a8135dfa5c89c8502d867756fe6bb,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,True,True,profiles/L_RING/l_SW_C04_M02_CTRL_SW_C04_M02_SENS.json,True,L_RING,True,True,88d406fa0a1a45737718a77e9bc664bccfa0425ce81100aba701e608244a5bb8,True,True,True
True,15ecb5d0ae1efbcd122e3465dfcafed2ce6085edbfce326487ef6e3058c7a565,l_SW_C04_M02_SENS_SW_C04_M03_ACT,True,True,profiles/L_RING/l_SW_C04_M02_SENS_SW_C04_M03_ACT.json,True,L_RING,True,True,e3c4c0b285a395717d69c1509f51f36ebfdb4b19ea662a6304915edb06242cd8,True,True,True
True,d0189dd26cee083fbc6687bdb1d320992a8d032be7a015b4f9e70562eabd7fdc,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,True,True,profiles/L_RING/l_SW_C04_M03_ACT_SW_C04_M03_CTRL.json,True,L_RING,True,True,87742d4c3b44ce7a623b3a3dd0dcdbe8f1fc651af37593a898db8a685f495de0,True,True,True
True,9b0131433e87a90a6cca12b8047a2e107a1ae5549f072b8e7cd22d061538d5bb,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,True,True,profiles/L_RING/l_SW_C04_M03_CTRL_SW_C04_M03_SENS.json,True,L_RING,True,True,430a84455f42c9488c9c477b7d7adf932d36b5bd6b70e2e0fa0ed4290ada9c06,True,True,True
True,1ffab16913b0232ffe979068afb78e197f2f598e98f71c5e7db9415bc2feb484,l_SW_C04_M03_SENS_SW_C04_M04_ACT,True,True,profiles/L_RING/l_SW_C04_M03_SENS_SW_C04_M04_ACT.json,True,L_RING,True,True,dc7079fa7b7c16e00b3284df3c1fc80d60dba0ad0b8cb4e980a54a22ae88fb8d,True,True,True
True,a41dc542defb23e35f098f4ff30f7b1c9b463311d28294905adc6a02d11e6cd7,l_SW_C04_M04_ACT_SW_C04_M04_CTRL,True,True,profiles/L_RING/l_SW_C04_M04_ACT_SW_C04_M04_CTRL.json,True,L_RING,True,True,dc11d7a3b122a069b1d4e721616465bd0bc12658d15d51a441fea5c525b14ba4,True,True,True
True,cc52ba65c02841a9a7e2504d367b257ab4498f4914ee835a0a62f7be941bb4db,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,True,True,profiles/L_RING/l_SW_C04_M04_CTRL_SW_C04_M04_SENS.json,True,L_RING,True,True,002b67ebeae51db4b32bba1edc05a4e7f10add89ade3067f604a3ac7abecef14,True,True,True
True,94047b9de8794f2205c04e857d224ef536aaeea2f5ec64f092b8c21b84b57dac,l_SW_C04_M04_SENS_SW_C05_CC,True,True,profiles/L_RING/l_SW_C04_M04_SENS_SW_C05_CC.json,True,L_RING,True,True,fb9524d93a9d0b27f57e49f4ea7a97606df31e5bc236e7400185fcaad1c446f6,True,True,True
True,b9c0369ee657d8dabb4a97e5836759d598d15443e75888e132c0e68c016ebc20,l_SW_C05_CC_SW_C05_M01_ACT,True,True,profiles/L_RING/l_SW_C05_CC_SW_C05_M01_ACT.json,True,L_RING,True,True,2d7cd1039a1d1621d289229853d60c4406b7939470087ffdb61f45cd45bebc95,True,True,True
True,13f44b8998720bcf6b5da4fdb4123bb9079488c20416ceaf9bce3739093abaac,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,True,True,profiles/L_RING/l_SW_C05_M01_ACT_SW_C05_M01_CTRL.json,True,L_RING,True,True,8ecfe13ccdafa0b697358672196c5234a7e5ebce3fdd8c421007a113dfb9d0f9,True,True,True
True,ff5fe5c6a575ad26583a56424eac0781ec7bcd30737a98054d31d30ca41acfca,l_SW_C05_M01_CTRL_SW_C05_M01_SENS,True,True,profiles/L_RING/l_SW_C05_M01_CTRL_SW_C05_M01_SENS.json,True,L_RING,True,True,27a2a460622cf015bc94f37932b9c09950b3e9773b750d409d40bb3dc12a042a,True,True,True
True,38d6dba4883d083f6889056cf64c0b0a6629df0287d3250bea54b819811a4980,l_SW_C05_M01_SENS_SW_C05_M02_ACT,True,True,profiles/L_RING/l_SW_C05_M01_SENS_SW_C05_M02_ACT.json,True,L_RING,True,True,2d7b339a3d88ff7acff4bbc99764a66e759d384c3762b255291e5d5d472c90d5,True,True,True
True,34ce32b59f71200fc20a8109905ce779e8e5b0d52f627a5c46f6741d69ebbb4f,l_SW_C05_M02_ACT_SW_C05_M02_CTRL,True,True,profiles/L_RING/l_SW_C05_M02_ACT_SW_C05_M02_CTRL.json,True,L_RING,True,True,f90fd48f96634986c60706abc5e8edea6141615a18803571fd6c21eada2aa660,True,True,True
True,734d7aebac8b5cf2fcbc5ef52a792097de6c66f8344e127b5e4b0ab39f195205,l_SW_C05_M02_CTRL_SW_C05_M02_SENS,True,True,profiles/L_RING/l_SW_C05_M02_CTRL_SW_C05_M02_SENS.json,True,L_RING,True,True,48593d2ef960ba63b4a6e6cccbef5765a2f4a0cecf4158da8b71e9b8626fd707,True,True,True
