fault_ids,profile_count,representative_fault,scenario,semantic_gzip_bytes,semantic_hash,semantic_payload_bytes
l_SW_C05_CC_SW_C05_M01_ACT,1,l_SW_C05_CC_SW_C05_M01_ACT,L_ROR,242077,b09af759dd8f20b4d07388c7f357287f2e88aedfd71b4968f7fd1191f19e6a2a,5635128
l_SW_C09_M01_CTRL_SW_C09_M01_SENS,1,l_SW_C09_M01_CTRL_SW_C09_M01_SENS,L_ROR,252943,b294cfdd1b165df3cf34cfa5f77a831bdd1c90439b89acf0d129e71f041d4d97,5853853
l_SW_C06_M04_ACT_SW_C06_M04_CTRL,1,l_SW_C06_M04_ACT_SW_C06_M04_CTRL,L_ROR,249661,b47576a5d36a6674a82ae7c12342038294c552c1cf2278ee6be645382b8e3e71,5818154
l_SW_C15_M03_ACT_SW_C15_M03_CTRL,1,l_SW_C15_M03_ACT_SW_C15_M03_CTRL,L_ROR,249193,b57dca051a8b6fa7332f0e7d5cb682893b77ace18b5d080893e938fa8b0a507b,5813973
l_SW_C04_M04_CTRL_SW_C04_M04_SENS,1,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,L_ROR,253170,b59e4d6b0dc0e087aa369c9836dae38a602c094b828c9210e3c04cbeb9b78568,5867806
l_SW_C02_M03_SENS_SW_C02_M04_ACT,1,l_SW_C02_M03_SENS_SW_C02_M04_ACT,L_ROR,241879,b62a6139175842e7fb82db47e967a09a2e2de2831ac74716cac68f8a51f89ab7,5634052
l_SW_BB_C06_A_SW_BB_C06_B,1,l_SW_BB_C06_A_SW_BB_C06_B,L_ROR,241713,b65801c7cba8105a09daebf230156d9ab6b2cd555f9f17a8742baef1fe4da0c1,5629284
l_SW_C16_CC_SW_C16_M04_SENS,1,l_SW_C16_CC_SW_C16_M04_SENS,L_ROR,242460,b82962cefa345245ba1af9a365e83cfddd0090c8d8dc94ac3c679ad54e1a4bf2,5648791
l_SW_C10_M01_SENS_SW_C10_M02_ACT,1,l_SW_C10_M01_SENS_SW_C10_M02_ACT,L_ROR,241952,b8a8d2d73d54c9e49c12b8fce5534ab455d1694238ddeff6f2fceeba6bc467fe,5634218
l_SW_BB_C14_B_SW_BB_C15_A,1,l_SW_BB_C14_B_SW_BB_C15_A,L_ROR,243078,b8ea0ccb61b1b7527205f7ead441e6b7bf0e249d9c5cea8688b7b98e6a3d456f,5647903
l_SW_C10_CC_SW_C10_M04_SENS,1,l_SW_C10_CC_SW_C10_M04_SENS,L_ROR,242464,b91569e9c3dbdc8d52c09d41ff57d257e53ef718e2d05b02d6a0898d66ecc19d,5648805
l_SW_C15_CC_SW_C15_M01_ACT,1,l_SW_C15_CC_SW_C15_M01_ACT,L_ROR,242052,bbc3b5e7d47a4beb4a0fe28e85c912d1a4ad796c4e535b7a7ece5e3b432000f0,5635252
l_SW_C03_CC_SW_C03_M01_ACT,1,l_SW_C03_CC_SW_C03_M01_ACT,L_ROR,242066,bbf8a5371dc91c0b6a3c74f8c18ab54902bea86c49f8412b33d9f434420ec43d,5635194
l_SW_C12_CC_SW_C12_M01_ACT,1,l_SW_C12_CC_SW_C12_M01_ACT,L_ROR,242057,be2129b266b04d13a756d5a2580f885592a62965ee3ea66ebfa5c29d7670110f,5635220
l_SW_BB_C09_A_SW_BB_C09_B,1,l_SW_BB_C09_A_SW_BB_C09_B,L_ROR,241720,bf019527d9c16d6da2496d3ed85237794094a6751a6209ce49df7a75ab6afee1,5629284
l_SW_BB_C07_A_SW_BB_C07_B,1,l_SW_BB_C07_A_SW_BB_C07_B,L_ROR,241720,bf02d764022951cb90dbc5eeefb4eb9f66df620d803a4412ffd57caea56d0014,5629282
l_SW_C02_M03_ACT_SW_C02_M03_CTRL,1,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,L_ROR,249421,c00014fb7522b971213bead4ee48bdb1bdaf64cf03ee138bf7e4471f5ed1adb2,5814038
l_SW_C13_M03_SENS_SW_C13_M04_ACT,1,l_SW_C13_M03_SENS_SW_C13_M04_ACT,L_ROR,241892,c2ed947aa78520a3043debdc67d9abfa04a5c9718a552d37a41f88adf8feabbb,5634112
l_SW_C08_M04_ACT_SW_C08_M04_CTRL,1,l_SW_C08_M04_ACT_SW_C08_M04_CTRL,L_ROR,249743,c3e49145d2717bb3a03b14202ef797f3df435d73f3d916440b9fbcb9dd37240b,5818504
l_SW_C07_M01_CTRL_SW_C07_M01_SENS,1,l_SW_C07_M01_CTRL_SW_C07_M01_SENS,L_ROR,252892,c525aa4c490eb5d64d0c87cde73f66df6fa50d3c3081fdec8171e199048559d0,5851574
l_SW_C09_M01_ACT_SW_C09_M01_CTRL,1,l_SW_C09_M01_ACT_SW_C09_M01_CTRL,L_ROR,250370,c5302146d06929610e7ea151e90e94910721d929b3dffd77f4dbdab674cc6d92,5833591
l_SW_C08_M03_CTRL_SW_C08_M03_SENS,1,l_SW_C08_M03_CTRL_SW_C08_M03_SENS,L_ROR,252625,c635ee142840a83655d3ef2ebcae57dd0857fa910281c6cbf68d20fb837cf09d,5847919
l_SW_C10_M01_CTRL_SW_C10_M01_SENS,1,l_SW_C10_M01_CTRL_SW_C10_M01_SENS,L_ROR,252651,c67c2f2de6b0fe03e40644bde5bf63f253fe5dc4f2f3aa6eef8f58a4d6dada9c,5853706
l_SW_C08_M03_SENS_SW_C08_M04_ACT,1,l_SW_C08_M03_SENS_SW_C08_M04_ACT,L_ROR,241901,c7f199ebaf4f21f79cb21c6d708f5de43b094ce916d79d040f4a86054a02b512,5634100
l_SW_BB_C16_A_SW_BB_C16_B,1,l_SW_BB_C16_A_SW_BB_C16_B,L_ROR,241719,c88a727b3c306bd51a0a8201cbd9e5955ca517445557e6d06a55c75c5c00f684,5629306
l_SW_C04_CC_SW_C04_M01_ACT,1,l_SW_C04_CC_SW_C04_M01_ACT,L_ROR,242074,ca451ee2ba888130d4129a96f771e4fee2e7d400a4444c9dec0c5bae5b30a028,5635192
l_SW_C13_M03_CTRL_SW_C13_M03_SENS,1,l_SW_C13_M03_CTRL_SW_C13_M03_SENS,L_ROR,252565,ca7ce1b1e404d29fea2b95c934697cabbdbe75ec61b650a349224547c3dea736,5853598
l_SW_C01_M03_CTRL_SW_C01_M03_SENS,1,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,L_ROR,252741,cb9088401ed094a473f797cab9d719abb77fe1f26a5dfad67ca1583fd0b76dc6,5853917
l_SW_C08_M04_CTRL_SW_C08_M04_SENS,1,l_SW_C08_M04_CTRL_SW_C08_M04_SENS,L_ROR,253348,cdad3257b3ffdf70d3af4176c6973ad4c0cd6e6dfbf2778f33927bbe4d6994b5,5868907
l_SW_BB_C10_A_SW_BB_C10_B,1,l_SW_BB_C10_A_SW_BB_C10_B,L_ROR,241715,ceb12ed580a3dc986ff47b286a65462891d96581c96afce66d4771b4b7f68ab2,5629286
l_SW_C04_M01_CTRL_SW_C04_M01_SENS,1,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,L_ROR,252862,cec89e06334e5ee9e75e1478fcec797954f3bbf58fb6eb26bc6a8f69be82b88a,5854655
l_SW_C07_M01_ACT_SW_C07_M01_CTRL,1,l_SW_C07_M01_ACT_SW_C07_M01_CTRL,L_ROR,250475,cfc5f35d381e2e02f44716568a05ec799793b41e58ac86f0652afa6ca06e09c6,5833862
l_SW_C03_M01_CTRL_SW_C03_M01_SENS,1,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,L_ROR,252764,cfecdcb97c73eb5c2ce4fe4bf72f524e1fb2817c60bf7c104337756a2b8b0921,5854341
l_SW_C07_M02_CTRL_SW_C07_M02_SENS,1,l_SW_C07_M02_CTRL_SW_C07_M02_SENS,L_ROR,252621,d0e1181382ab3834890b1d12ffd664016057d30f4427a4059f38247c51eb8065,5843318
l_SW_BB_C09_A_SW_C09_CC,1,l_SW_BB_C09_A_SW_C09_CC,L_ROR,241823,d20a67a76a2056e70288b669be68cc182a8cb219da3c3ab6078d490d4350a21e,5630458
l_SW_BB_C12_A_SW_C12_CC,1,l_SW_BB_C12_A_SW_C12_CC,L_ROR,241790,d28b0e18a439f38b8b2c0acadb0466d7e72c8728e22c11551bb8ab0a0137297e,5630460
l_SW_C03_M02_CTRL_SW_C03_M02_SENS,1,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,L_ROR,252558,d3086a00219d7eb3905bcfa3b10cdb555f07eaae891018ee823970504c30586b,5848652
l_SW_BB_C02_B_SW_BB_C03_A,1,l_SW_BB_C02_B_SW_BB_C03_A,L_ROR,243029,d40b3afeb07ea23d816fd18032245d635dcc3c77acdc9a7526de35a3a17c0026,5647832
l_SW_BB_C03_B_SW_BB_C04_A,1,l_SW_BB_C03_B_SW_BB_C04_A,L_ROR,243118,d52a3953468cddb7eaaf4a0c8742d1fda977edcf1d16b6d7d9b27945e38c2f87,5647896
l_SW_C02_M04_ACT_SW_C02_M04_CTRL,1,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,L_ROR,249647,d53154f5ae4ce3ed943bed58d9ef4ea68190d58e2b081febb3dedd103c39f8b5,5812453
l_SW_C02_CC_SW_C02_M01_ACT,1,l_SW_C02_CC_SW_C02_M01_ACT,L_ROR,242056,d5c9f436cb06888a483d381c60f0b239ac9b6337abfe4659b2d51fac7ef55315,5635164
l_SW_C06_M04_CTRL_SW_C06_M04_SENS,1,l_SW_C06_M04_CTRL_SW_C06_M04_SENS,L_ROR,253322,d8591f682bc654a0b66f18a7eb8ddd19b681d59af96f99385a3641d5f8e34ce1,5862502
l_SW_BB_C08_B_SW_BB_C09_A,1,l_SW_BB_C08_B_SW_BB_C09_A,L_ROR,243008,daa2f282b6ace673aac562b91b4b7fbea7b597ec03eb618255c67ec6c697ec31,5647872
l_SW_BB_C01_A_SW_BB_C01_B,1,l_SW_BB_C01_A_SW_BB_C01_B,L_ROR,241705,db36d956b08455a0de7b8121fadf143b850a916bf535f050a0b645e2898a3447,5629310
l_SW_C14_CC_SW_C14_M01_ACT,1,l_SW_C14_CC_SW_C14_M01_ACT,L_ROR,242045,dbd81fd4be671e77c246be1d58f93856b2927df54a2ba6f19c06d04502460ebf,5635252
l_SW_C15_M02_CTRL_SW_C15_M02_SENS,1,l_SW_C15_M02_CTRL_SW_C15_M02_SENS,L_ROR,252484,dc07e0473923814eb0fbd44c15b249d2c1ba99b578b88d13ecf7a90e0397ba0c,5849232
l_SW_C12_M01_CTRL_SW_C12_M01_SENS,1,l_SW_C12_M01_CTRL_SW_C12_M01_SENS,L_ROR,252976,ddcb818137b833a152e9c526ca10d379d2ab3833e5264fe1e3211b35731cd727,5853389
l_SW_BB_C02_B_SW_C02_M01_ACT,1,l_SW_BB_C02_B_SW_C02_M01_ACT,L_ROR,241679,ddfe8c34998ca5bce0545c9c2fd43ef98e9e99856db05a22b7485cf6f65bc6be,5629244
l_SW_BB_C03_A_SW_C03_CC,1,l_SW_BB_C03_A_SW_C03_CC,L_ROR,241769,de0806d833da06a31ebd85934fb05eece5f27f4f502cfd22c534e20a3dbd866c,5630422
l_SW_C14_M03_CTRL_SW_C14_M03_SENS,1,l_SW_C14_M03_CTRL_SW_C14_M03_SENS,L_ROR,252675,df07d09b7528294f7a4346fc2015b0db863d0a8c21f77e055f7b8828d07bf9bc,5848490
l_SW_BB_C11_A_SW_BB_C11_B,1,l_SW_BB_C11_A_SW_BB_C11_B,L_ROR,241716,dfbaaeac1d284faf0934096d638e5f79dccdf6583d06f751af0ec6a5b5b504c7,5629282
l_SW_BB_C02_A_SW_BB_C02_B,1,l_SW_BB_C02_A_SW_BB_C02_B,L_ROR,241705,e01e85e5121ee261aac4ff165c80ad34842f2feaf7c83fbc2fc2debf6b3492c4,5629280
l_SW_C01_M04_CTRL_SW_C01_M04_SENS,1,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,L_ROR,253200,e17c3e62b865940a47b5ebaa9bb0b7d014ac6934d9aa131b4a1b098fdb687f75,5867383
l_SW_C04_M01_ACT_SW_C04_M01_CTRL,1,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,L_ROR,250386,e427c90abb3144b763a5295bfa1e72e03bb419b6725fc25b84b7f2d6c0288c46,5833593
l_SW_C01_CC_SW_C01_M04_SENS,1,l_SW_C01_CC_SW_C01_M04_SENS,L_ROR,242473,e438c854bd60a1e98dcf448d0335d578fedf6ff153556e68bcd8ac84e0502700,5649205
l_SW_C12_M04_CTRL_SW_C12_M04_SENS,1,l_SW_C12_M04_CTRL_SW_C12_M04_SENS,L_ROR,253359,e47dedfe7cd903b1e2d3dd0d55d2342d8517238c07e1b7f9d52be6e6d2fd2a63,5868831
l_SW_C15_M03_CTRL_SW_C15_M03_SENS,1,l_SW_C15_M03_CTRL_SW_C15_M03_SENS,L_ROR,252795,e4fbfd19fb6e7979bca7683cf798596b8bac5d27f48426aebc9a67c494d457dc,5854015
l_SW_BB_C05_A_SW_C05_CC,1,l_SW_BB_C05_A_SW_C05_CC,L_ROR,241785,e503d1906c44bbe70b6f7c7c6adc09401b665772e9917b88d3a7a01a45e52fae,5630460
l_SW_C09_M04_ACT_SW_C09_M04_CTRL,1,l_SW_C09_M04_ACT_SW_C09_M04_CTRL,L_ROR,249669,e54b118ac042390d4fb8af19f9c9d4dd41a18e3550e14d8f989d123338ea4dc1,5818672
l_SW_BB_C07_B_SW_C07_M01_ACT,1,l_SW_BB_C07_B_SW_C07_M01_ACT,L_ROR,241698,e6e44ceac60bae6e2a8409c47c15742e34c175e7b7deb56f701e0c693689bcf2,5629248
l_SW_C15_M01_ACT_SW_C15_M01_CTRL,1,l_SW_C15_M01_ACT_SW_C15_M01_CTRL,L_ROR,250394,e7fe7e0f20faa0cb333dc5391fda05809714b0faae7ff715dd10eb1c80a3bc8e,5832530
l_SW_C08_M01_CTRL_SW_C08_M01_SENS,1,l_SW_C08_M01_CTRL_SW_C08_M01_SENS,L_ROR,252848,e828acd99d210177708da006f6bd771641fd0f31789dbce6aa97dad3e2b050e6,5851584
l_SW_C16_M03_ACT_SW_C16_M03_CTRL,1,l_SW_C16_M03_ACT_SW_C16_M03_CTRL,L_ROR,249126,e9463007ec4d298ede52e46bc9d4ac5df7c754b631b76799655155eac7034a11,5807702
l_SW_BB_C01_A_SW_BB_C16_B,1,l_SW_BB_C01_A_SW_BB_C16_B,L_ROR,243111,e97452107fe1fb3fb066d6ca47f2e78fd35c6e69097dd50ce6902a828002b763,5648305
l_SW_C02_M01_SENS_SW_C02_M02_ACT,1,l_SW_C02_M01_SENS_SW_C02_M02_ACT,L_ROR,241932,e9761860cbee2644fa65d050ac7c4081f137a1214d7807dd0f693eb7f51716c7,5634188
l_SW_C11_M03_ACT_SW_C11_M03_CTRL,1,l_SW_C11_M03_ACT_SW_C11_M03_CTRL,L_ROR,249432,ea06852109420a6aa6837b2ef4c5d80df88b41904a4b3dbfa73a6156811ab43d,5811943
l_SW_C14_M01_SENS_SW_C14_M02_ACT,1,l_SW_C14_M01_SENS_SW_C14_M02_ACT,L_ROR,241913,eacc951aaa2dde3cac01dcc4a55d96b4ae9c5ae3beed17a7c2b48586a22e3f33,5634200
l_SW_C13_M01_CTRL_SW_C13_M01_SENS,1,l_SW_C13_M01_CTRL_SW_C13_M01_SENS,L_ROR,253081,ec01f1ef26742bdc4fc6f9c4b0f8d91e58ede47006e9a6f544796faeb384e4a4,5852829
l_SW_C12_M03_ACT_SW_C12_M03_CTRL,1,l_SW_C12_M03_ACT_SW_C12_M03_CTRL,L_ROR,249421,ec11b3cb76fb2862d656f02bb90f1f286f461c70f0756fd2723a8e4e6571f8ea,5813452
l_SW_C02_M02_ACT_SW_C02_M02_CTRL,1,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,L_ROR,249583,ecfe6d7deeed63fff5b1e3f8e6fc604d3ad86dbfe2b91ec04c0055a7ed422f1a,5817614
l_SW_C02_CC_SW_C02_M04_SENS,1,l_SW_C02_CC_SW_C02_M04_SENS,L_ROR,242491,ef53099689d26e548f52d3e6adab06e3471b9a0b57ddc6ad9899e52c80b16f62,5649023
l_SW_C09_CC_SW_C09_M01_ACT,1,l_SW_C09_CC_SW_C09_M01_ACT,L_ROR,242073,f2674b35babdc6cde114b87141fd18f4fbdaf39fce033a90b95527d23219866e,5635162
l_SW_C14_M02_CTRL_SW_C14_M02_SENS,1,l_SW_C14_M02_CTRL_SW_C14_M02_SENS,L_ROR,252599,f31d0ac0ee9513d86b2e5afe332f10403d7aead2c85843dcbcc5d5f7ef3ce482,5849365
l_SW_C16_CC_SW_C16_M01_ACT,1,l_SW_C16_CC_SW_C16_M01_ACT,L_ROR,242075,f359e4cedf92c954cce57f7478d20d8ed91c87823251ad928b87f33b042a79c5,5635246
l_SW_BB_C08_B_SW_C08_M01_ACT,1,l_SW_BB_C08_B_SW_C08_M01_ACT,L_ROR,241683,f3604d70cb0fbfe0fa9b2a62bca2c6eaef21f161ea3e3c3c65100cd773c288c9,5629244
l_SW_C09_M03_SENS_SW_C09_M04_ACT,1,l_SW_C09_M03_SENS_SW_C09_M04_ACT,L_ROR,241880,f360dc4428eb6c142ad4e605413ce48f2d420bc06dd33649f4e3c21cbebeb68b,5633894
l_SW_BB_C05_B_SW_BB_C06_A,1,l_SW_BB_C05_B_SW_BB_C06_A,L_ROR,242989,f52e6566a361b9208908bb458d8da4090f2791c6e45050a07909a444866b7cbd,5647872
l_SW_C01_M03_SENS_SW_C01_M04_ACT,1,l_SW_C01_M03_SENS_SW_C01_M04_ACT,L_ROR,241868,f69e2c18b8f549c4080d2930fb13a47752aa067b82a5510f6d43ed47decc138f,5634180
l_SW_BB_C14_B_SW_C14_M01_ACT,1,l_SW_BB_C14_B_SW_C14_M01_ACT,L_ROR,241684,f7ecfeb4bcd011764dbfd03086c729535e67a046824aba63c459edb63b7e22d2,5629244
l_SW_C03_M01_SENS_SW_C03_M02_ACT,1,l_SW_C03_M01_SENS_SW_C03_M02_ACT,L_ROR,241931,f98fd31a6289ceeaff2589fda222b0f6859dbe8cc23845757694bb015c0af24d,5634162
l_SW_BB_C10_B_SW_C10_M01_ACT,1,l_SW_BB_C10_B_SW_C10_M01_ACT,L_ROR,241687,fa8691be82076b21a24c9540cb4499c8bf33a43db721acfa1d330aeccd4d009d,5629246
l_SW_C11_M03_SENS_SW_C11_M04_ACT,1,l_SW_C11_M03_SENS_SW_C11_M04_ACT,L_ROR,241887,fb011d1b0dae4b8277e00919760d4e7def5a904237de80b853ff118436c13346,5634170
l_SW_C04_M01_SENS_SW_C04_M02_ACT,1,l_SW_C04_M01_SENS_SW_C04_M02_ACT,L_ROR,241960,fbd199a0c01812fdd2b9d67a723094286996ac579b70fd6d1a9884ff5f9f6642,5634200
l_SW_C06_M03_SENS_SW_C06_M04_ACT,1,l_SW_C06_M03_SENS_SW_C06_M04_ACT,L_ROR,241913,fc3ffb21f8c8dfa72bff293d39c7f8e36029fdeb3edf78b5c841b997811b495c,5634096
l_SW_C10_M03_CTRL_SW_C10_M03_SENS,1,l_SW_C10_M03_CTRL_SW_C10_M03_SENS,L_ROR,252728,fc677c36fab5a43df1287154d1c16e6c12e667dd5f4d3f262a71ee5c17f8322a,5853998
l_SW_C08_M02_CTRL_SW_C08_M02_SENS,1,l_SW_C08_M02_CTRL_SW_C08_M02_SENS,L_ROR,252585,fcb843f7726b2ddf7465de8961ef218ff8e884735088e941f2fd474b7dcf4ca4,5848904
l_SW_C16_M03_SENS_SW_C16_M04_ACT,1,l_SW_C16_M03_SENS_SW_C16_M04_ACT,L_ROR,241878,fd0d36783928e47b66d5b971cfff303c39b91abe6dcce8ba56290639cc1810bc,5633946
l_SW_C13_M04_ACT_SW_C13_M04_CTRL,1,l_SW_C13_M04_ACT_SW_C13_M04_CTRL,L_ROR,249595,fdebb98e19048eaaa186f9fc87a244a6bc9c082ffaa505d635df790a7b8c0449,5817797
l_SW_BB_C04_B_SW_BB_C05_A,1,l_SW_BB_C04_B_SW_BB_C05_A,L_ROR,243062,ffa8affb5a7bbbf2786ba14e94d88693792e007c7b61a9efc35d631019b332ba,5647837
