absolute_shift_ns,absolute_shift_ticks,changed,flow_id,flow_kind,new_release_ticks,original_collision_degree,original_release_ticks,period_ticks,relative_shift_over_period,scale,source,source_egress,tx_ticks
0,0,False,SC_S1_C11_M02,SensorCyclic,544,0,544,20000,0.0,L,S1_C11_M02,S1_C11_M02,16
0,0,False,SC_S1_C11_M03,SensorCyclic,3516,0,3516,20000,0.0,L,S1_C11_M03,S1_C11_M03,16
0,0,False,SC_S1_C11_M04,SensorCyclic,1015,0,1015,20000,0.0,L,S1_C11_M04,S1_C11_M04,16
0,0,False,SC_S1_C12_M01,SensorCyclic,1486,0,1486,20000,0.0,L,S1_C12_M01,S1_C12_M01,16
0,0,False,SC_S1_C12_M02,SensorCyclic,3407,0,3407,20000,0.0,L,S1_C12_M02,S1_C12_M02,16
0,0,False,SC_S1_C12_M03,SensorCyclic,1320,0,1320,20000,0.0,L,S1_C12_M03,S1_C12_M03,16
0,0,False,SC_S1_C12_M04,SensorCyclic,2981,0,2981,20000,0.0,L,S1_C12_M04,S1_C12_M04,16
0,0,False,SC_S1_C13_M01,SensorCyclic,3876,0,3876,20000,0.0,L,S1_C13_M01,S1_C13_M01,16
0,0,False,SC_S1_C13_M02,SensorCyclic,1229,0,1229,20000,0.0,L,S1_C13_M02,S1_C13_M02,16
0,0,False,SC_S1_C13_M03,SensorCyclic,3258,0,3258,20000,0.0,L,S1_C13_M03,S1_C13_M03,16
0,0,False,SC_S1_C13_M04,SensorCyclic,1290,0,1290,20000,0.0,L,S1_C13_M04,S1_C13_M04,16
0,0,False,SC_S1_C14_M01,SensorCyclic,2054,0,2054,20000,0.0,L,S1_C14_M01,S1_C14_M01,16
0,0,False,SC_S1_C14_M02,SensorCyclic,2056,0,2056,20000,0.0,L,S1_C14_M02,S1_C14_M02,16
0,0,False,SC_S1_C14_M03,SensorCyclic,693,0,693,20000,0.0,L,S1_C14_M03,S1_C14_M03,16
0,0,False,SC_S1_C14_M04,SensorCyclic,1859,0,1859,20000,0.0,L,S1_C14_M04,S1_C14_M04,16
0,0,False,SC_S1_C15_M01,SensorCyclic,1220,0,1220,20000,0.0,L,S1_C15_M01,S1_C15_M01,16
0,0,False,SC_S1_C15_M02,SensorCyclic,3895,0,3895,20000,0.0,L,S1_C15_M02,S1_C15_M02,16
0,0,False,SC_S1_C15_M03,SensorCyclic,624,0,624,20000,0.0,L,S1_C15_M03,S1_C15_M03,16
0,0,False,SC_S1_C15_M04,SensorCyclic,723,0,723,20000,0.0,L,S1_C15_M04,S1_C15_M04,16
0,0,False,SC_S1_C16_M01,SensorCyclic,1639,0,1639,20000,0.0,L,S1_C16_M01,S1_C16_M01,16
0,0,False,SC_S1_C16_M02,SensorCyclic,1481,0,1481,20000,0.0,L,S1_C16_M02,S1_C16_M02,16
0,0,False,SC_S1_C16_M03,SensorCyclic,2614,0,2614,20000,0.0,L,S1_C16_M03,S1_C16_M03,16
0,0,False,SC_S1_C16_M04,SensorCyclic,605,0,605,20000,0.0,L,S1_C16_M04,S1_C16_M04,16
0,0,False,SC_S2_C01_M01,SensorCyclic,1411,0,1411,20000,0.0,L,S2_C01_M01,S2_C01_M01,16
0,0,False,SC_S2_C01_M02,SensorCyclic,2223,0,2223,20000,0.0,L,S2_C01_M02,S2_C01_M02,16
0,0,False,SC_S2_C01_M03,SensorCyclic,1113,0,1113,20000,0.0,L,S2_C01_M03,S2_C01_M03,16
0,0,False,SC_S2_C01_M04,SensorCyclic,3026,0,3026,20000,0.0,L,S2_C01_M04,S2_C01_M04,16
0,0,False,SC_S2_C02_M01,SensorCyclic,348,0,348,20000,0.0,L,S2_C02_M01,S2_C02_M01,16
0,0,False,SC_S2_C02_M02,SensorCyclic,2860,0,2860,20000,0.0,L,S2_C02_M02,S2_C02_M02,16
0,0,False,SC_S2_C02_M03,SensorCyclic,3974,0,3974,20000,0.0,L,S2_C02_M03,S2_C02_M03,16
0,0,False,SC_S2_C02_M04,SensorCyclic,2506,0,2506,20000,0.0,L,S2_C02_M04,S2_C02_M04,16
0,0,False,SC_S2_C03_M01,SensorCyclic,2325,0,2325,20000,0.0,L,S2_C03_M01,S2_C03_M01,16
0,0,False,SC_S2_C03_M02,SensorCyclic,3217,0,3217,20000,0.0,L,S2_C03_M02,S2_C03_M02,16
0,0,False,SC_S2_C03_M03,SensorCyclic,307,0,307,20000,0.0,L,S2_C03_M03,S2_C03_M03,16
0,0,False,SC_S2_C03_M04,SensorCyclic,1691,0,1691,20000,0.0,L,S2_C03_M04,S2_C03_M04,16
0,0,False,SC_S2_C04_M01,SensorCyclic,1430,0,1430,20000,0.0,L,S2_C04_M01,S2_C04_M01,16
0,0,False,SC_S2_C04_M02,SensorCyclic,614,0,614,20000,0.0,L,S2_C04_M02,S2_C04_M02,16
0,0,False,SC_S2_C04_M03,SensorCyclic,1282,0,1282,20000,0.0,L,S2_C04_M03,S2_C04_M03,16
0,0,False,SC_S2_C04_M04,SensorCyclic,3991,0,3991,20000,0.0,L,S2_C04_M04,S2_C04_M04,16
0,0,False,SC_S2_C05_M01,SensorCyclic,2500,0,2500,20000,0.0,L,S2_C05_M01,S2_C05_M01,16
0,0,False,SC_S2_C05_M02,SensorCyclic,3298,0,3298,20000,0.0,L,S2_C05_M02,S2_C05_M02,16
0,0,False,SC_S2_C05_M03,SensorCyclic,3998,0,3998,20000,0.0,L,S2_C05_M03,S2_C05_M03,16
0,0,False,SC_S2_C05_M04,SensorCyclic,1793,0,1793,20000,0.0,L,S2_C05_M04,S2_C05_M04,16
0,0,False,SC_S2_C06_M01,SensorCyclic,2609,0,2609,20000,0.0,L,S2_C06_M01,S2_C06_M01,16
0,0,False,SC_S2_C06_M02,SensorCyclic,864,0,864,20000,0.0,L,S2_C06_M02,S2_C06_M02,16
0,0,False,SC_S2_C06_M03,SensorCyclic,2682,0,2682,20000,0.0,L,S2_C06_M03,S2_C06_M03,16
0,0,False,SC_S2_C06_M04,SensorCyclic,718,0,718,20000,0.0,L,S2_C06_M04,S2_C06_M04,16
0,0,False,SC_S2_C07_M01,SensorCyclic,1705,0,1705,20000,0.0,L,S2_C07_M01,S2_C07_M01,16
0,0,False,SC_S2_C07_M02,SensorCyclic,146,0,146,20000,0.0,L,S2_C07_M02,S2_C07_M02,16
0,0,False,SC_S2_C07_M03,SensorCyclic,1346,0,1346,20000,0.0,L,S2_C07_M03,S2_C07_M03,16
0,0,False,SC_S2_C07_M04,SensorCyclic,2975,0,2975,20000,0.0,L,S2_C07_M04,S2_C07_M04,16
0,0,False,SC_S2_C08_M01,SensorCyclic,1391,0,1391,20000,0.0,L,S2_C08_M01,S2_C08_M01,16
0,0,False,SC_S2_C08_M02,SensorCyclic,3026,0,3026,20000,0.0,L,S2_C08_M02,S2_C08_M02,16
0,0,False,SC_S2_C08_M03,SensorCyclic,2955,0,2955,20000,0.0,L,S2_C08_M03,S2_C08_M03,16
0,0,False,SC_S2_C08_M04,SensorCyclic,842,0,842,20000,0.0,L,S2_C08_M04,S2_C08_M04,16
0,0,False,SC_S2_C09_M01,SensorCyclic,1105,0,1105,20000,0.0,L,S2_C09_M01,S2_C09_M01,16
0,0,False,SC_S2_C09_M02,SensorCyclic,2084,0,2084,20000,0.0,L,S2_C09_M02,S2_C09_M02,16
0,0,False,SC_S2_C09_M03,SensorCyclic,3427,0,3427,20000,0.0,L,S2_C09_M03,S2_C09_M03,16
0,0,False,SC_S2_C09_M04,SensorCyclic,3106,0,3106,20000,0.0,L,S2_C09_M04,S2_C09_M04,16
0,0,False,SC_S2_C10_M01,SensorCyclic,2279,0,2279,20000,0.0,L,S2_C10_M01,S2_C10_M01,16
0,0,False,SC_S2_C10_M02,SensorCyclic,671,0,671,20000,0.0,L,S2_C10_M02,S2_C10_M02,16
0,0,False,SC_S2_C10_M03,SensorCyclic,3729,0,3729,20000,0.0,L,S2_C10_M03,S2_C10_M03,16
0,0,False,SC_S2_C10_M04,SensorCyclic,3515,0,3515,20000,0.0,L,S2_C10_M04,S2_C10_M04,16
0,0,False,SC_S2_C11_M01,SensorCyclic,1758,0,1758,20000,0.0,L,S2_C11_M01,S2_C11_M01,16
0,0,False,SC_S2_C11_M02,SensorCyclic,212,0,212,20000,0.0,L,S2_C11_M02,S2_C11_M02,16
0,0,False,SC_S2_C11_M03,SensorCyclic,730,0,730,20000,0.0,L,S2_C11_M03,S2_C11_M03,16
0,0,False,SC_S2_C11_M04,SensorCyclic,2339,0,2339,20000,0.0,L,S2_C11_M04,S2_C11_M04,16
0,0,False,SC_S2_C12_M01,SensorCyclic,3298,0,3298,20000,0.0,L,S2_C12_M01,S2_C12_M01,16
0,0,False,SC_S2_C12_M02,SensorCyclic,3315,0,3315,20000,0.0,L,S2_C12_M02,S2_C12_M02,16
0,0,False,SC_S2_C12_M03,SensorCyclic,1267,0,1267,20000,0.0,L,S2_C12_M03,S2_C12_M03,16
0,0,False,SC_S2_C12_M04,SensorCyclic,1669,0,1669,20000,0.0,L,S2_C12_M04,S2_C12_M04,16
0,0,False,SC_S2_C13_M01,SensorCyclic,549,0,549,20000,0.0,L,S2_C13_M01,S2_C13_M01,16
0,0,False,SC_S2_C13_M02,SensorCyclic,1561,0,1561,20000,0.0,L,S2_C13_M02,S2_C13_M02,16
0,0,False,SC_S2_C13_M03,SensorCyclic,2669,0,2669,20000,0.0,L,S2_C13_M03,S2_C13_M03,16
0,0,False,SC_S2_C13_M04,SensorCyclic,2459,0,2459,20000,0.0,L,S2_C13_M04,S2_C13_M04,16
0,0,False,SC_S2_C14_M01,SensorCyclic,3845,0,3845,20000,0.0,L,S2_C14_M01,S2_C14_M01,16
0,0,False,SC_S2_C14_M02,SensorCyclic,2977,0,2977,20000,0.0,L,S2_C14_M02,S2_C14_M02,16
0,0,False,SC_S2_C14_M03,SensorCyclic,2019,0,2019,20000,0.0,L,S2_C14_M03,S2_C14_M03,16
0,0,False,SC_S2_C14_M04,SensorCyclic,2050,0,2050,20000,0.0,L,S2_C14_M04,S2_C14_M04,16
0,0,False,SC_S2_C15_M01,SensorCyclic,2517,0,2517,20000,0.0,L,S2_C15_M01,S2_C15_M01,16
0,0,False,SC_S2_C15_M02,SensorCyclic,337,0,337,20000,0.0,L,S2_C15_M02,S2_C15_M02,16
0,0,False,SC_S2_C15_M03,SensorCyclic,2217,0,2217,20000,0.0,L,S2_C15_M03,S2_C15_M03,16
0,0,False,SC_S2_C15_M04,SensorCyclic,2164,0,2164,20000,0.0,L,S2_C15_M04,S2_C15_M04,16
0,0,False,SC_S2_C16_M01,SensorCyclic,2003,0,2003,20000,0.0,L,S2_C16_M01,S2_C16_M01,16
0,0,False,SC_S2_C16_M02,SensorCyclic,958,0,958,20000,0.0,L,S2_C16_M02,S2_C16_M02,16
0,0,False,SC_S2_C16_M03,SensorCyclic,840,0,840,20000,0.0,L,S2_C16_M03,S2_C16_M03,16
0,0,False,SC_S2_C16_M04,SensorCyclic,1867,0,1867,20000,0.0,L,S2_C16_M04,S2_C16_M04,16
0,0,False,SC_S3_C01_M01,SensorCyclic,3935,0,3935,20000,0.0,L,S3_C01_M01,S3_C01_M01,16
0,0,False,SC_S3_C01_M02,SensorCyclic,3770,0,3770,20000,0.0,L,S3_C01_M02,S3_C01_M02,16
0,0,False,SC_S3_C01_M03,SensorCyclic,36,0,36,20000,0.0,L,S3_C01_M03,S3_C01_M03,16
0,0,False,SC_S3_C01_M04,SensorCyclic,3785,0,3785,20000,0.0,L,S3_C01_M04,S3_C01_M04,16
0,0,False,SC_S3_C02_M01,SensorCyclic,3997,0,3997,20000,0.0,L,S3_C02_M01,S3_C02_M01,16
0,0,False,SC_S3_C02_M02,SensorCyclic,2494,0,2494,20000,0.0,L,S3_C02_M02,S3_C02_M02,16
0,0,False,SC_S3_C02_M03,SensorCyclic,2086,0,2086,20000,0.0,L,S3_C02_M03,S3_C02_M03,16
0,0,False,SC_S3_C02_M04,SensorCyclic,1675,0,1675,20000,0.0,L,S3_C02_M04,S3_C02_M04,16
0,0,False,SC_S3_C03_M01,SensorCyclic,3725,0,3725,20000,0.0,L,S3_C03_M01,S3_C03_M01,16
0,0,False,SC_S3_C03_M02,SensorCyclic,208,0,208,20000,0.0,L,S3_C03_M02,S3_C03_M02,16
0,0,False,SC_S3_C03_M03,SensorCyclic,3647,0,3647,20000,0.0,L,S3_C03_M03,S3_C03_M03,16
0,0,False,SC_S3_C03_M04,SensorCyclic,3730,0,3730,20000,0.0,L,S3_C03_M04,S3_C03_M04,16
0,0,False,SC_S3_C04_M01,SensorCyclic,523,0,523,20000,0.0,L,S3_C04_M01,S3_C04_M01,16
0,0,False,SC_S3_C04_M02,SensorCyclic,781,0,781,20000,0.0,L,S3_C04_M02,S3_C04_M02,16
0,0,False,SC_S3_C04_M03,SensorCyclic,3188,0,3188,20000,0.0,L,S3_C04_M03,S3_C04_M03,16
0,0,False,SC_S3_C04_M04,SensorCyclic,1423,0,1423,20000,0.0,L,S3_C04_M04,S3_C04_M04,16
0,0,False,SC_S3_C05_M01,SensorCyclic,31,0,31,20000,0.0,L,S3_C05_M01,S3_C05_M01,16
0,0,False,SC_S3_C05_M02,SensorCyclic,3254,0,3254,20000,0.0,L,S3_C05_M02,S3_C05_M02,16
0,0,False,SC_S3_C05_M03,SensorCyclic,2021,0,2021,20000,0.0,L,S3_C05_M03,S3_C05_M03,16
0,0,False,SC_S3_C05_M04,SensorCyclic,389,0,389,20000,0.0,L,S3_C05_M04,S3_C05_M04,16
0,0,False,SC_S3_C06_M01,SensorCyclic,3426,0,3426,20000,0.0,L,S3_C06_M01,S3_C06_M01,16
0,0,False,SC_S3_C06_M02,SensorCyclic,3165,0,3165,20000,0.0,L,S3_C06_M02,S3_C06_M02,16
0,0,False,SC_S3_C06_M03,SensorCyclic,2580,0,2580,20000,0.0,L,S3_C06_M03,S3_C06_M03,16
0,0,False,SC_S3_C06_M04,SensorCyclic,2205,0,2205,20000,0.0,L,S3_C06_M04,S3_C06_M04,16
0,0,False,SC_S3_C07_M01,SensorCyclic,766,0,766,20000,0.0,L,S3_C07_M01,S3_C07_M01,16
0,0,False,SC_S3_C07_M02,SensorCyclic,1126,0,1126,20000,0.0,L,S3_C07_M02,S3_C07_M02,16
0,0,False,SC_S3_C07_M03,SensorCyclic,2476,0,2476,20000,0.0,L,S3_C07_M03,S3_C07_M03,16
0,0,False,SC_S3_C07_M04,SensorCyclic,3354,0,3354,20000,0.0,L,S3_C07_M04,S3_C07_M04,16
0,0,False,SC_S3_C08_M01,SensorCyclic,1386,0,1386,20000,0.0,L,S3_C08_M01,S3_C08_M01,16
0,0,False,SC_S3_C08_M02,SensorCyclic,463,0,463,20000,0.0,L,S3_C08_M02,S3_C08_M02,16
0,0,False,SC_S3_C08_M03,SensorCyclic,1112,0,1112,20000,0.0,L,S3_C08_M03,S3_C08_M03,16
0,0,False,SC_S3_C08_M04,SensorCyclic,3694,0,3694,20000,0.0,L,S3_C08_M04,S3_C08_M04,16
0,0,False,SC_S3_C09_M01,SensorCyclic,3987,0,3987,20000,0.0,L,S3_C09_M01,S3_C09_M01,16
0,0,False,SC_S3_C09_M02,SensorCyclic,1801,0,1801,20000,0.0,L,S3_C09_M02,S3_C09_M02,16
0,0,False,SC_S3_C09_M03,SensorCyclic,2841,0,2841,20000,0.0,L,S3_C09_M03,S3_C09_M03,16
0,0,False,SC_S3_C09_M04,SensorCyclic,217,0,217,20000,0.0,L,S3_C09_M04,S3_C09_M04,16
0,0,False,SC_S3_C10_M01,SensorCyclic,1750,0,1750,20000,0.0,L,S3_C10_M01,S3_C10_M01,16
0,0,False,SC_S3_C10_M02,SensorCyclic,2870,0,2870,20000,0.0,L,S3_C10_M02,S3_C10_M02,16
0,0,False,SC_S3_C10_M03,SensorCyclic,1959,0,1959,20000,0.0,L,S3_C10_M03,S3_C10_M03,16
0,0,False,SC_S3_C10_M04,SensorCyclic,502,0,502,20000,0.0,L,S3_C10_M04,S3_C10_M04,16
0,0,False,SC_S3_C11_M01,SensorCyclic,2440,0,2440,20000,0.0,L,S3_C11_M01,S3_C11_M01,16
0,0,False,SC_S3_C11_M02,SensorCyclic,3785,0,3785,20000,0.0,L,S3_C11_M02,S3_C11_M02,16
0,0,False,SC_S3_C11_M03,SensorCyclic,811,0,811,20000,0.0,L,S3_C11_M03,S3_C11_M03,16
0,0,False,SC_S3_C11_M04,SensorCyclic,3467,0,3467,20000,0.0,L,S3_C11_M04,S3_C11_M04,16
0,0,False,SC_S3_C12_M01,SensorCyclic,862,0,862,20000,0.0,L,S3_C12_M01,S3_C12_M01,16
0,0,False,SC_S3_C12_M02,SensorCyclic,2985,0,2985,20000,0.0,L,S3_C12_M02,S3_C12_M02,16
0,0,False,SC_S3_C12_M03,SensorCyclic,2620,0,2620,20000,0.0,L,S3_C12_M03,S3_C12_M03,16
0,0,False,SC_S3_C12_M04,SensorCyclic,1155,0,1155,20000,0.0,L,S3_C12_M04,S3_C12_M04,16
0,0,False,SC_S3_C13_M01,SensorCyclic,311,0,311,20000,0.0,L,S3_C13_M01,S3_C13_M01,16
0,0,False,SC_S3_C13_M02,SensorCyclic,1387,0,1387,20000,0.0,L,S3_C13_M02,S3_C13_M02,16
0,0,False,SC_S3_C13_M03,SensorCyclic,1938,0,1938,20000,0.0,L,S3_C13_M03,S3_C13_M03,16
0,0,False,SC_S3_C13_M04,SensorCyclic,2866,0,2866,20000,0.0,L,S3_C13_M04,S3_C13_M04,16
0,0,False,SC_S3_C14_M01,SensorCyclic,1662,0,1662,20000,0.0,L,S3_C14_M01,S3_C14_M01,16
0,0,False,SC_S3_C14_M02,SensorCyclic,3699,0,3699,20000,0.0,L,S3_C14_M02,S3_C14_M02,16
0,0,False,SC_S3_C14_M03,SensorCyclic,2270,0,2270,20000,0.0,L,S3_C14_M03,S3_C14_M03,16
0,0,False,SC_S3_C14_M04,SensorCyclic,3841,0,3841,20000,0.0,L,S3_C14_M04,S3_C14_M04,16
0,0,False,SC_S3_C15_M01,SensorCyclic,2162,0,2162,20000,0.0,L,S3_C15_M01,S3_C15_M01,16
0,0,False,SC_S3_C15_M02,SensorCyclic,1456,0,1456,20000,0.0,L,S3_C15_M02,S3_C15_M02,16
0,0,False,SC_S3_C15_M03,SensorCyclic,483,0,483,20000,0.0,L,S3_C15_M03,S3_C15_M03,16
0,0,False,SC_S3_C15_M04,SensorCyclic,316,0,316,20000,0.0,L,S3_C15_M04,S3_C15_M04,16
0,0,False,SC_S3_C16_M01,SensorCyclic,2663,0,2663,20000,0.0,L,S3_C16_M01,S3_C16_M01,16
0,0,False,SC_S3_C16_M02,SensorCyclic,675,0,675,20000,0.0,L,S3_C16_M02,S3_C16_M02,16
0,0,False,SC_S3_C16_M03,SensorCyclic,411,0,411,20000,0.0,L,S3_C16_M03,S3_C16_M03,16
0,0,False,SC_S3_C16_M04,SensorCyclic,1196,0,1196,20000,0.0,L,S3_C16_M04,S3_C16_M04,16
0,0,False,SC_S4_C01_M01,SensorCyclic,1144,0,1144,20000,0.0,L,S4_C01_M01,S4_C01_M01,16
0,0,False,SC_S4_C01_M02,SensorCyclic,2017,0,2017,20000,0.0,L,S4_C01_M02,S4_C01_M02,16
0,0,False,SC_S4_C01_M03,SensorCyclic,2704,0,2704,20000,0.0,L,S4_C01_M03,S4_C01_M03,16
0,0,False,SC_S4_C01_M04,SensorCyclic,2164,0,2164,20000,0.0,L,S4_C01_M04,S4_C01_M04,16
0,0,False,SC_S4_C02_M01,SensorCyclic,1576,0,1576,20000,0.0,L,S4_C02_M01,S4_C02_M01,16
0,0,False,SC_S4_C02_M02,SensorCyclic,2953,0,2953,20000,0.0,L,S4_C02_M02,S4_C02_M02,16
0,0,False,SC_S4_C02_M03,SensorCyclic,3415,0,3415,20000,0.0,L,S4_C02_M03,S4_C02_M03,16
0,0,False,SC_S4_C02_M04,SensorCyclic,3945,0,3945,20000,0.0,L,S4_C02_M04,S4_C02_M04,16
0,0,False,SC_S4_C03_M01,SensorCyclic,2786,0,2786,20000,0.0,L,S4_C03_M01,S4_C03_M01,16
0,0,False,SC_S4_C03_M02,SensorCyclic,1953,0,1953,20000,0.0,L,S4_C03_M02,S4_C03_M02,16
0,0,False,SC_S4_C03_M03,SensorCyclic,1747,0,1747,20000,0.0,L,S4_C03_M03,S4_C03_M03,16
0,0,False,SC_S4_C03_M04,SensorCyclic,1973,0,1973,20000,0.0,L,S4_C03_M04,S4_C03_M04,16
0,0,False,SC_S4_C04_M01,SensorCyclic,3347,0,3347,20000,0.0,L,S4_C04_M01,S4_C04_M01,16
0,0,False,SC_S4_C04_M02,SensorCyclic,91,0,91,20000,0.0,L,S4_C04_M02,S4_C04_M02,16
0,0,False,SC_S4_C04_M03,SensorCyclic,892,0,892,20000,0.0,L,S4_C04_M03,S4_C04_M03,16
0,0,False,SC_S4_C04_M04,SensorCyclic,3340,0,3340,20000,0.0,L,S4_C04_M04,S4_C04_M04,16
0,0,False,SC_S4_C05_M01,SensorCyclic,378,0,378,20000,0.0,L,S4_C05_M01,S4_C05_M01,16
0,0,False,SC_S4_C05_M02,SensorCyclic,3285,0,3285,20000,0.0,L,S4_C05_M02,S4_C05_M02,16
0,0,False,SC_S4_C05_M03,SensorCyclic,432,0,432,20000,0.0,L,S4_C05_M03,S4_C05_M03,16
0,0,False,SC_S4_C05_M04,SensorCyclic,2796,0,2796,20000,0.0,L,S4_C05_M04,S4_C05_M04,16
0,0,False,SC_S4_C06_M01,SensorCyclic,23,0,23,20000,0.0,L,S4_C06_M01,S4_C06_M01,16
0,0,False,SC_S4_C06_M02,SensorCyclic,2708,0,2708,20000,0.0,L,S4_C06_M02,S4_C06_M02,16
0,0,False,SC_S4_C06_M03,SensorCyclic,1266,0,1266,20000,0.0,L,S4_C06_M03,S4_C06_M03,16
0,0,False,SC_S4_C06_M04,SensorCyclic,2738,0,2738,20000,0.0,L,S4_C06_M04,S4_C06_M04,16
0,0,False,SC_S4_C07_M01,SensorCyclic,775,0,775,20000,0.0,L,S4_C07_M01,S4_C07_M01,16
0,0,False,SC_S4_C07_M02,SensorCyclic,253,0,253,20000,0.0,L,S4_C07_M02,S4_C07_M02,16
0,0,False,SC_S4_C07_M03,SensorCyclic,439,0,439,20000,0.0,L,S4_C07_M03,S4_C07_M03,16
0,0,False,SC_S4_C07_M04,SensorCyclic,1586,0,1586,20000,0.0,L,S4_C07_M04,S4_C07_M04,16
0,0,False,SC_S4_C08_M01,SensorCyclic,3961,0,3961,20000,0.0,L,S4_C08_M01,S4_C08_M01,16
0,0,False,SC_S4_C08_M02,SensorCyclic,3598,0,3598,20000,0.0,L,S4_C08_M02,S4_C08_M02,16
0,0,False,SC_S4_C08_M03,SensorCyclic,2155,0,2155,20000,0.0,L,S4_C08_M03,S4_C08_M03,16
0,0,False,SC_S4_C08_M04,SensorCyclic,3892,0,3892,20000,0.0,L,S4_C08_M04,S4_C08_M04,16
0,0,False,SC_S4_C09_M01,SensorCyclic,292,0,292,20000,0.0,L,S4_C09_M01,S4_C09_M01,16
0,0,False,SC_S4_C09_M02,SensorCyclic,898,0,898,20000,0.0,L,S4_C09_M02,S4_C09_M02,16
0,0,False,SC_S4_C09_M03,SensorCyclic,687,0,687,20000,0.0,L,S4_C09_M03,S4_C09_M03,16
0,0,False,SC_S4_C09_M04,SensorCyclic,3750,0,3750,20000,0.0,L,S4_C09_M04,S4_C09_M04,16
0,0,False,SC_S4_C10_M01,SensorCyclic,2255,0,2255,20000,0.0,L,S4_C10_M01,S4_C10_M01,16
0,0,False,SC_S4_C10_M02,SensorCyclic,3527,0,3527,20000,0.0,L,S4_C10_M02,S4_C10_M02,16
0,0,False,SC_S4_C10_M03,SensorCyclic,149,0,149,20000,0.0,L,S4_C10_M03,S4_C10_M03,16
0,0,False,SC_S4_C10_M04,SensorCyclic,2256,0,2256,20000,0.0,L,S4_C10_M04,S4_C10_M04,16
0,0,False,SC_S4_C11_M01,SensorCyclic,2427,0,2427,20000,0.0,L,S4_C11_M01,S4_C11_M01,16
0,0,False,SC_S4_C11_M02,SensorCyclic,3311,0,3311,20000,0.0,L,S4_C11_M02,S4_C11_M02,16
0,0,False,SC_S4_C11_M03,SensorCyclic,3387,0,3387,20000,0.0,L,S4_C11_M03,S4_C11_M03,16
0,0,False,SC_S4_C11_M04,SensorCyclic,2390,0,2390,20000,0.0,L,S4_C11_M04,S4_C11_M04,16
0,0,False,SC_S4_C12_M01,SensorCyclic,3976,0,3976,20000,0.0,L,S4_C12_M01,S4_C12_M01,16
0,0,False,SC_S4_C12_M02,SensorCyclic,546,0,546,20000,0.0,L,S4_C12_M02,S4_C12_M02,16
0,0,False,SC_S4_C12_M03,SensorCyclic,1534,0,1534,20000,0.0,L,S4_C12_M03,S4_C12_M03,16
0,0,False,SC_S4_C12_M04,SensorCyclic,1790,0,1790,20000,0.0,L,S4_C12_M04,S4_C12_M04,16
0,0,False,SC_S4_C13_M01,SensorCyclic,3565,0,3565,20000,0.0,L,S4_C13_M01,S4_C13_M01,16
0,0,False,SC_S4_C13_M02,SensorCyclic,1121,0,1121,20000,0.0,L,S4_C13_M02,S4_C13_M02,16
0,0,False,SC_S4_C13_M03,SensorCyclic,2916,0,2916,20000,0.0,L,S4_C13_M03,S4_C13_M03,16
0,0,False,SC_S4_C13_M04,SensorCyclic,1263,0,1263,20000,0.0,L,S4_C13_M04,S4_C13_M04,16
0,0,False,SC_S4_C14_M01,SensorCyclic,2677,0,2677,20000,0.0,L,S4_C14_M01,S4_C14_M01,16
0,0,False,SC_S4_C14_M02,SensorCyclic,340,0,340,20000,0.0,L,S4_C14_M02,S4_C14_M02,16
0,0,False,SC_S4_C14_M03,SensorCyclic,495,0,495,20000,0.0,L,S4_C14_M03,S4_C14_M03,16
0,0,False,SC_S4_C14_M04,SensorCyclic,425,0,425,20000,0.0,L,S4_C14_M04,S4_C14_M04,16
0,0,False,SC_S4_C15_M01,SensorCyclic,2621,0,2621,20000,0.0,L,S4_C15_M01,S4_C15_M01,16
0,0,False,SC_S4_C15_M02,SensorCyclic,1815,0,1815,20000,0.0,L,S4_C15_M02,S4_C15_M02,16
0,0,False,SC_S4_C15_M03,SensorCyclic,510,0,510,20000,0.0,L,S4_C15_M03,S4_C15_M03,16
0,0,False,SC_S4_C15_M04,SensorCyclic,2668,0,2668,20000,0.0,L,S4_C15_M04,S4_C15_M04,16
0,0,False,SC_S4_C16_M01,SensorCyclic,3241,0,3241,20000,0.0,L,S4_C16_M01,S4_C16_M01,16
0,0,False,SC_S4_C16_M02,SensorCyclic,2304,0,2304,20000,0.0,L,S4_C16_M02,S4_C16_M02,16
0,0,False,SC_S4_C16_M03,SensorCyclic,1798,0,1798,20000,0.0,L,S4_C16_M03,S4_C16_M03,16
0,0,False,SC_S4_C16_M04,SensorCyclic,2890,0,2890,20000,0.0,L,S4_C16_M04,S4_C16_M04,16
0,0,False,SF_S1_C01_M01,SensorFast,262,0,262,5000,0.0,L,S1_C01_M01,S1_C01_M01,11
0,0,False,SF_S1_C01_M02,SensorFast,525,0,525,5000,0.0,L,S1_C01_M02,S1_C01_M02,11
0,0,False,SF_S1_C01_M03,SensorFast,210,0,210,5000,0.0,L,S1_C01_M03,S1_C01_M03,11
0,0,False,SF_S1_C01_M04,SensorFast,490,0,490,5000,0.0,L,S1_C01_M04,S1_C01_M04,11
0,0,False,SF_S1_C02_M01,SensorFast,267,0,267,5000,0.0,L,S1_C02_M01,S1_C02_M01,11
0,0,False,SF_S1_C02_M02,SensorFast,286,0,286,5000,0.0,L,S1_C02_M02,S1_C02_M02,11
0,0,False,SF_S1_C02_M03,SensorFast,255,0,255,5000,0.0,L,S1_C02_M03,S1_C02_M03,11
