affected_flow_count,affected_set_key,fault_count,fault_ids,scenario,selected_by_mode
10,39d24ac8b35dc5e8bb8c3ff1ef2a20b40804dfd6222aa0f0250445987f5eaa4c,1,l_SW_C08_M03_ACT_SW_C08_M03_CTRL,L_RING,True
16,3abc147541047a85533d837209253ebe9743f2e7b410d2214a6f8e8c6c64c87f,1,l_SW_C07_M01_CTRL_SW_C07_M01_SENS,L_RING,True
8,3b3051af7672d5c1ee062d7b5e2e2d6b13fd56593889dcee93703d252bccc326,1,l_SW_C15_M04_ACT_SW_C15_M04_CTRL,L_RING,True
10,3b843b3884db46e6bcbd7a27438f3452b4fefc5fc88240de176591d88c8aafa7,1,l_SW_C04_CC_SW_C04_M01_ACT,L_RING,True
8,3bcafb94d7aac17709be0bf726787de43f168368c04da29e080000c87b7a63e1,1,l_SW_C03_M04_ACT_SW_C03_M04_CTRL,L_RING,True
10,3bf910b99122da5663e197b5d204ae4ce4a0f124d8fba7fa3cd062cbc0cd8cf3,1,l_SW_C16_CC_SW_C16_M01_ACT,L_RING,True
10,3c22785887350ac9f46ae9f149a6c8dc7a21fb07a622e4ea2dc26d0bb9f5038e,1,l_SW_C02_CC_SW_C02_M01_ACT,L_RING,True
14,3dcd569056c176495d384b0697bd9aff8d84d93971b211c9917ccb58940231c8,1,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,L_RING,True
4,3ed969df70f48a639a7822f28766c19a1ad79841ec6a6c1860eb61c515d18957,1,l_SW_C10_M03_SENS_SW_C10_M04_ACT,L_RING,True
2,4097aa2c9feb136ee5cf87b602aadc742160c43436868331a084b6866dc736a2,1,l_SW_C15_M04_SENS_SW_C16_CC,L_RING,True
10,43e3680e749ddd5ba2af25caff36ede29fe6dbdfec12f145face5231618ad1b2,1,l_SW_C14_M04_CTRL_SW_C14_M04_SENS,L_RING,True
12,448aab9ae10f8beb650f8c1164e8f5cf1d0ef5bdd6b5224259b360347ab2882b,1,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,L_RING,True
2,46e6be00bf822a4470ec78989b8fdd252060c06bd8108d4ed9c36f1ab1d4d52a,1,l_SW_C11_M04_SENS_SW_C12_CC,L_RING,True
10,473a7414959b10672f28e48ef883f96f45a994e0af95fe8ee1f0b5cc454176b4,1,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,L_RING,True
12,473a7684777c744fa28a4780fec6bc2123bb07c0d9c04ddf496be79c3869d417,1,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,L_RING,True
14,47d6707f32ed54840021a90b6fb8b5e7c0e9c8399a5fd164cad1e0b98ada6a5c,1,l_SW_C09_M02_CTRL_SW_C09_M02_SENS,L_RING,True
10,48068abb5ab950456cc527800b60e6998879d35ee1e8fb4ff9f2f395a373ea3c,1,l_SW_C13_M03_ACT_SW_C13_M03_CTRL,L_RING,True
6,4816450ab5a4c6daccfd7ce5cbc039293bc721867cca74cfc18a67141ce4e0f3,1,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_RING,True
4,481ab3278ea23a18e1c0b8958d406d5617f4c02524fb9cf827a2abbac50eb2bf,1,l_SW_C06_M03_SENS_SW_C06_M04_ACT,L_RING,True
2,491ac09da67e0c0a261ba213b9336ee1a83fb06373bf0bca9bbdb76447f0c4f1,1,l_SW_C05_M04_SENS_SW_C06_CC,L_RING,True
12,494dd70e7a993922dfc151dc4fb51ec91d18d7d96958a92e05911bb417ae3e3a,1,l_SW_C14_M02_ACT_SW_C14_M02_CTRL,L_RING,True
4,4a55ce42c3dca32b0f62d17a5f1f0e2a95b3d46197226ed1c726764602ada82d,1,l_SW_C13_M03_SENS_SW_C13_M04_ACT,L_RING,True
10,4b6f818da9d17314f6af7b98b551f2d0358c6256098637957c3c7d5c3799aadf,1,l_SW_C03_M04_CTRL_SW_C03_M04_SENS,L_RING,True
12,4d9ca48f76c90a69904ab29177c87822daada65b50d569d5bf637a6e5a0e3953,1,l_SW_C05_M03_CTRL_SW_C05_M03_SENS,L_RING,True
10,4ddaa149efd10cf2ba904e10f3487666bc1e146b0dff962bf8306820e034b518,1,l_SW_C09_M04_CTRL_SW_C09_M04_SENS,L_RING,True
8,4ec47afe3420bab27dfaf0f81fa93d0d4e4ea2e21a8cd83ea2abe1de933f4340,1,l_SW_C16_M04_ACT_SW_C16_M04_CTRL,L_RING,True
12,4f8946eeb50c4446b06f6f8ec4627f184547b1af16e29b7f8656ea3032b00326,1,l_SW_C06_M03_CTRL_SW_C06_M03_SENS,L_RING,True
8,4fad6bd03a8fd3a345ab53f402ed1e6f0aaed86026a4080618dfa785d0df3c46,1,l_SW_C10_M04_ACT_SW_C10_M04_CTRL,L_RING,True
14,50df2fd57fca28d91fc2fd59afb0185a1b766f8461b6f45a1461b302e43c40d5,1,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,L_RING,True
14,51952f4e4752cafdc90a269e765c2dec50699ee482cd5e800ec32969853351ba,1,l_SW_C10_M01_ACT_SW_C10_M01_CTRL,L_RING,True
10,579b731455076aeea4fd10d695b9697423dbdad4ec4a2ad3a1725b6441e0d189,1,l_SW_C07_CC_SW_C07_M01_ACT,L_RING,True
8,5a75ffcac91b3620e4070045e1082e3b973e9a6948c10603794cc40760f5d0e2,1,l_SW_C16_M01_SENS_SW_C16_M02_ACT,L_RING,True
8,5a9550e0de0bb4c2238951530cedc97b116a17ffd3b45f2e36a0c79e49c0bd11,1,l_SW_C12_M01_SENS_SW_C12_M02_ACT,L_RING,True
10,5ac435678e4e5fe7d25d8b8f096945733b3403d1c792e09cd5cbbfb0c24beed6,1,l_SW_C16_M03_ACT_SW_C16_M03_CTRL,L_RING,True
2,5cd710d4d56066f169eb530a014242b35b85fa83ea1a5f481395319052ab092e,1,l_SW_C10_M04_SENS_SW_C11_CC,L_RING,True
10,5d4a0b2325a3d6ba76c4f8b2bb3937f8cb7dccfe738af597e8966c19cd5d2a5e,1,l_SW_C05_M03_ACT_SW_C05_M03_CTRL,L_RING,True
4,5e2bfec22816c54bb6ea4b818d979595d05bbd57795c2d72a8da0b50ae68e0f7,1,l_SW_C11_M03_SENS_SW_C11_M04_ACT,L_RING,True
14,5f79446ca149f7140e9d65eda33aa578d1e05d05ff091e9ec66e117d56a1dd94,1,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,L_RING,True
6,62dba5ab3d9128f7c5471be3f8b2c1187e6924bc85d439e18a9146cea45ce741,1,l_SW_C13_M02_SENS_SW_C13_M03_ACT,L_RING,True
14,633ae2f9753398ea579188ca732ff3aeb996f7d50f642369fda0dbded125d264,1,l_SW_C15_M01_ACT_SW_C15_M01_CTRL,L_RING,True
14,637cd5410a486eaf3a9395d7f3ebfbdc0e457648393c738fece5bd9a224ae01b,1,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,L_RING,True
12,64edc56c086dabe96d071da934a2d2123f6794c8b5d6f10ba3cd2e01841c53da,1,l_SW_C12_M03_CTRL_SW_C12_M03_SENS,L_RING,True
14,660673a43d26af7f9ecfc31600439ab1886ba62ab2e2222280faa6f1ac78c4b2,1,l_SW_C07_M02_CTRL_SW_C07_M02_SENS,L_RING,True
14,665562d480ebfe5181edc3abdfe7356bb9904f5d9235f91cbe6211b18993433d,1,l_SW_C13_M02_CTRL_SW_C13_M02_SENS,L_RING,True
12,67284729050e35a4749542a809bb25d1b18f6dc25806adde260f711e69af80a1,1,l_SW_C11_M02_ACT_SW_C11_M02_CTRL,L_RING,True
10,6bfe17315b0b1f9d122fe138e3f8b454ee86943ea4343ec4a6a5fe4531337589,1,l_SW_C12_M04_CTRL_SW_C12_M04_SENS,L_RING,True
8,6c841ec6ab93dec202115b0478e2e1c53c305b699139a60b668551179093ab6f,1,l_SW_C02_M01_SENS_SW_C02_M02_ACT,L_RING,True
10,6cafb6628e2a57d32cd13574c13a94319665e23775d70a0629e480d1753d7c42,1,l_SW_C08_M04_CTRL_SW_C08_M04_SENS,L_RING,True
6,6cf591c7e38131abf67b2fcdbb41bb175eb2e4abecbfe7d7d80ac9d8fba00476,1,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_RING,True
14,6d4b26295e08463cfd1580960a11c61088469cf23e395d8b1c11ce4506b94f9d,1,l_SW_C11_M01_ACT_SW_C11_M01_CTRL,L_RING,True
4,6d9e1b7a330e8a79bc1cc72f9594c87d48a917cbfaa007b4d424a1d2c7a7e0db,1,l_SW_C15_M03_SENS_SW_C15_M04_ACT,L_RING,True
10,6e3dbf9b1be9cfb9fed6577e31c09efce146d50432e2b66fbf826fb12614eeac,1,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,L_RING,True
10,6f251ae9adb61476c736b8b7460777ff66053132dbed8b69f479a7e0d1e0a50d,1,l_SW_C11_M03_ACT_SW_C11_M03_CTRL,L_RING,True
6,71277af73b41db8e4941aaffbb73716d38777faeaa2527f6cacf60cebd4355bf,1,l_SW_C12_M02_SENS_SW_C12_M03_ACT,L_RING,True
12,762a7b768d31ac9df57b4e9540e45123827f42f30a0d9f4d40d13befdf5b2a3a,1,l_SW_C06_M02_ACT_SW_C06_M02_CTRL,L_RING,True
14,772609d99808540e04637eaf31bf847bb581bd0f6ba4f154b3182a5e00b2ac6b,1,l_SW_C12_M02_CTRL_SW_C12_M02_SENS,L_RING,True
14,79533b60e788d8dc510aeacc356c3e1178cd6e8cb88138665d292ac805b4e226,1,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,L_RING,True
2,7a2d5c8d050176407efed43d8112006ffee140b3ef998cb5f95111fbf5e6150c,1,l_SW_C04_M04_SENS_SW_C05_CC,L_RING,True
14,7aa4133059363a39bcc38b6cfab68a044bc179b6479462d8c781752543bc0840,1,l_SW_C09_M01_ACT_SW_C09_M01_CTRL,L_RING,True
10,7b106487e85d2e1ecd34cc80759a2032667249215ef1c12ebd8d3553bb4afb29,1,l_SW_C07_M04_CTRL_SW_C07_M04_SENS,L_RING,True
8,7c5eaef2133501a8c33b66cd9611bdb4e115a6d558c94b7dea5405278ce75e0d,1,l_SW_C06_M01_SENS_SW_C06_M02_ACT,L_RING,True
12,7c892359165a030ccc7f6dc74ee8b7ce8e3f83c1f7509dd03bd9958653d8f56b,1,l_SW_C05_M02_ACT_SW_C05_M02_CTRL,L_RING,True
14,7daf9739a26d1f24ef2b0d6cabf7eadf3df74cbb741b6459bba89ff6a6c3dd11,1,l_SW_C06_M01_ACT_SW_C06_M01_CTRL,L_RING,True
16,7e15cc58a15059e2c593ba14fad91d34d737695c86877c0986fabdc9d9d42ba2,1,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,L_RING,True
12,7ea5af24a26583d9af893cf7bfcc64899f73ff325e2e37d712d86983bdcbe681,1,l_SW_C12_M02_ACT_SW_C12_M02_CTRL,L_RING,True
16,813c586bb7335893ec800750a3b95b3a4352cff88653f5267518bd48968e9966,1,l_SW_C13_M01_CTRL_SW_C13_M01_SENS,L_RING,True
4,81a17b5bbf257bc9a04a9901ef1ef857a708706c5b2ea6f6a045246b11a36980,1,l_SW_C12_M03_SENS_SW_C12_M04_ACT,L_RING,True
10,8662bf6eb5e3e5f9396aa3d5c37dbf315a49f94b57f17f0223efaeb24919bc77,1,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,L_RING,True
4,88421869f561aa4f70cb8b324d5c0a6eb77c3908bea979e070aba2a015b92eb1,1,l_SW_C09_M03_SENS_SW_C09_M04_ACT,L_RING,True
16,89c0e9611a588e08eebd74a6f2b16d2d87808796c015fe02217f20bd19e96234,1,l_SW_C05_M01_CTRL_SW_C05_M01_SENS,L_RING,True
14,89f51c9772be0355bbf471d4720ec3f55268793151780b210923a9b0a01122bf,1,l_SW_C15_M02_CTRL_SW_C15_M02_SENS,L_RING,True
6,8a56a55a87cbbd98bff888e9e106e7e6760f54bee658e55730040479b62e0eb0,1,l_SW_C11_M02_SENS_SW_C11_M03_ACT,L_RING,True
8,8a6daf6c891772506a2e03baa1c626486b3e0d8f772d45d836914c780bbc8471,1,l_SW_C01_M04_ACT_SW_C01_M04_CTRL,L_RING,True
12,8a97afd5c7383ec9143ab951a49a4741eb09784ddeb154dcc2715081207afc85,1,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,L_RING,True
8,8b8ca1c57651c36b12eab87333e71e4ec525d01b74c2a6610770194d7866e2cb,1,l_SW_C08_M04_ACT_SW_C08_M04_CTRL,L_RING,True
10,8b912392bbc8b61a5d9e4b297ebe41f8a9620cebba41545ebe42c1faf41ffa26,1,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,L_RING,True
10,8c4671dff85119f04c73acae6c7d56bca24a2f231bcc814e0f872482c1a3de1a,1,l_SW_C10_CC_SW_C10_M01_ACT,L_RING,True
14,8eafd7a0169c071b9f55a05acffe038f2029ada8687c973dc3957e74140e0306,1,l_SW_C14_M02_CTRL_SW_C14_M02_SENS,L_RING,True
10,908b91b06d12e3dba95508f15c4c82fbe05a82f37370d912a621c3eee43ec8e5,1,l_SW_C15_CC_SW_C15_M01_ACT,L_RING,True
10,90ed4de6772a8c03ba4abedf1955a730aa54fa7e31126a7934013d0d0cf2f1f9,1,l_SW_C09_M03_ACT_SW_C09_M03_CTRL,L_RING,True
8,9251063612346fca801a228713db175e8002f4ec656121e0a6a8e6ea3e25badd,1,l_SW_C07_M01_SENS_SW_C07_M02_ACT,L_RING,True
10,930269cbe4772eee62f44c17bab3167d78224c8cee243a20ccdb3bab798fa001,1,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,L_RING,True
12,95131c398054e41ceed64cf10b457112cf66fffbbec14125680cae836f7b99c3,1,l_SW_C16_M03_CTRL_SW_C16_M03_SENS,L_RING,True
8,9585dd7cb082e5d64220e17bc66eb291c2d46a6b9fb326837fc0513b541c9adb,1,l_SW_C13_M01_SENS_SW_C13_M02_ACT,L_RING,True
12,95c820eb1d038acf601ff179de5cc4ef804ef0181e076206e80d02e5a3ba2802,1,l_SW_C10_M03_CTRL_SW_C10_M03_SENS,L_RING,True
6,96d182eff81bb64de3996e27a74e8b4b35a0b006b5a6b28f99adbf37ca1aab30,1,l_SW_C10_M02_SENS_SW_C10_M03_ACT,L_RING,True
8,9823ad12d452f0b1c1ecc891bfbc7e297ae66f7d2540d05bd34f7bf92d0dce58,1,l_SW_C11_M01_SENS_SW_C11_M02_ACT,L_RING,True
16,9acf970f3b2499faeb6c72d92a7271a9636078456e701ae54bc6f2409c6a3cbc,1,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,L_RING,True
12,9b6dff645e5841805413de206814d601df1d91c4c90b8275ba44f53eacc25616,1,l_SW_C08_M03_CTRL_SW_C08_M03_SENS,L_RING,True
8,9bfa6c0298bac4239bd74320d8d5945be847a14d55eb252fb14b0ba99390f1b8,1,l_SW_C12_M04_ACT_SW_C12_M04_CTRL,L_RING,True
4,9caefd168bdfb4acfec037d84ed35fd9a0ce28e6f47b66d80613d239bee1f524,1,l_SW_C08_M03_SENS_SW_C08_M04_ACT,L_RING,True
16,9d73d4ec2e9152e04e4eabf003b06445afc03e4ae01c3ffc64e1a8d92add034d,1,l_SW_C16_M01_CTRL_SW_C16_M01_SENS,L_RING,True
8,9dfa9ed1f9d730c5eb0ed0482525cf6bba62bfb2aedb4a4a43af82acd6747635,1,l_SW_C09_M04_ACT_SW_C09_M04_CTRL,L_RING,True
14,9f352405256a950f3d252e86ba46b7b65df7ab198aca0e9ab7d3ba9b02c89188,1,l_SW_C16_M01_ACT_SW_C16_M01_CTRL,L_RING,True
16,a181a7046ba7b1aa9f026417a01512d7122d59e1a183f7fbdfad0a2fae39e077,1,l_SW_C06_M01_CTRL_SW_C06_M01_SENS,L_RING,True
14,a308c0f7e4fb1e18add5458c7ca122ae8740543cbb6da5b9eb8a7f4cd4c9d537,1,l_SW_C07_M01_ACT_SW_C07_M01_CTRL,L_RING,True
4,a42111b43fa8c00883e0c1f2d38d080a4612aff9d189e6e0302b82c370ffdd00,1,l_SW_C03_M03_SENS_SW_C03_M04_ACT,L_RING,True
6,a55c68d8117fc3263ab4b7ff27ff178ca368c6392411dd5b4c1362237a7a56bf,1,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_RING,True
12,a61b7a83cd884e5b755bb37166df646bf6a2d3aa2880f302c5e4a3ec24715f6e,1,l_SW_C08_M02_ACT_SW_C08_M02_CTRL,L_RING,True
2,a647870e9a0b578463c09a6f5f18e58c048e6683b995241e997749ccdb0426ee,1,l_SW_C12_M04_SENS_SW_C13_CC,L_RING,True
4,a6b7d72754829e2bd9aa64b575a0c85eb632ed417b7290e4fd5041b53653b99e,1,l_SW_C14_M03_SENS_SW_C14_M04_ACT,L_RING,True
8,a8a584b914756c3e1d4b5758370be04daae67b5c45b63cc62c1e10d67331eb63,1,l_SW_C14_M01_SENS_SW_C14_M02_ACT,L_RING,True
10,a91e6e5ab426ae349f6887130a641ecf1702991467047fdb60979f9ea4cd66b1,1,l_SW_C14_CC_SW_C14_M01_ACT,L_RING,True
2,a9538b6186506eb6cc681fa93a89d1ea96588cea5d7d240a051454881e25de40,1,l_SW_C08_M04_SENS_SW_C09_CC,L_RING,True
8,a9e00fa99d94430e968e1381efc38d862b1a86832380a88b33d2cff525ddfd0f,1,l_SW_C14_M04_ACT_SW_C14_M04_CTRL,L_RING,True
6,aa7c4a6c9e7a0f9df833d19c23de7c858c09fd7b002bb599682dd2eba326c1dc,1,l_SW_C14_M02_SENS_SW_C14_M03_ACT,L_RING,True
10,aed2e5eb517576b71ebff1db7920356bc501124e009338460031f6ec71ccf746,1,l_SW_C14_M03_ACT_SW_C14_M03_CTRL,L_RING,True
16,b0c9b51e2dca5ddca5520526a633a011ce5fc3a4b5c87490a34a66ce804a1754,1,l_SW_C12_M01_CTRL_SW_C12_M01_SENS,L_RING,True
16,b211bda7a7046f226f15ee01a7e9220e1b658ed2d05731f094f82390abaf1c88,1,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,L_RING,True
10,b2c0b3a711d4d5c5a54b8241c7491da17e33c58a88cfd7b1867c6a7a888dcbba,1,l_SW_C01_CC_SW_C01_M01_ACT,L_RING,True
14,b42ce07b9f8817e2e0b93fb00726fb6a3d892b8cd6421419a4516b2fbd94e9c0,1,l_SW_C16_M02_CTRL_SW_C16_M02_SENS,L_RING,True
4,b4c321239f6886731c04e61108d77fca00c3eafcfe58758e3691216a9289c8d2,1,l_SW_C07_M03_SENS_SW_C07_M04_ACT,L_RING,True
2,b507317c60eceeb13ab142678a9cdaeffb5060d9380605eff84a0f442e7f79cd,1,l_SW_C06_M04_SENS_SW_C07_CC,L_RING,True
10,b753270876c840b0db61b703e77f18fef7cb04ab9248e5c70a47ac1027f9d396,1,l_SW_C13_M04_CTRL_SW_C13_M04_SENS,L_RING,True
10,b8d0e3a35a6076e20bc0c13bda1747a2dd65fbb072da8a133eec1812037700dd,1,l_SW_C09_CC_SW_C09_M01_ACT,L_RING,True
12,b91c8981b0abadc1b9f7be1bf0daffdf062cc1fc56f6538d4e77c2e0df77579b,1,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,L_RING,True
8,bcfa3e14144ba5f3b985a494e02f2d2f8703e8515d6dc82ac399424fd7eb5a74,1,l_SW_C05_M01_SENS_SW_C05_M02_ACT,L_RING,True
12,bdd4cd510599bf85dcb5840c78d28e7776723d5c8314fbf4ef7cca0ba1f6b68d,1,l_SW_C14_M03_CTRL_SW_C14_M03_SENS,L_RING,True
8,bfebbe28a2e1251214de949d992e1005e35eba19f7795424f8e2b63731874d32,1,l_SW_C08_M01_SENS_SW_C08_M02_ACT,L_RING,True
8,c0bc4fed4dcc9272382e559b6586a9807329485b3994c2cc5d6bd0cfc2c2efe7,1,l_SW_C03_M01_SENS_SW_C03_M02_ACT,L_RING,True
6,c0c764d8b01fbe0ed80be7e99d849e4b43ad928ec0ddec2714f79444385bac2b,1,l_SW_C16_M02_SENS_SW_C16_M03_ACT,L_RING,True
10,c203bc51f05f02e5017f3f5e8427db51779f0d2b5e6e4f3c62447b184dc7fb6c,1,l_SW_C06_CC_SW_C06_M01_ACT,L_RING,True
4,c4447544bc3eaf1b299560fc3c33571cbd0a4dceee1f85da8378da03f5a96a23,1,l_SW_C02_M03_SENS_SW_C02_M04_ACT,L_RING,True
10,c4b81e3e8321d7e7a21df5e9630cfcb3b4974c62a28324e412cd2faae6af4b0f,1,l_SW_C13_CC_SW_C13_M01_ACT,L_RING,True
8,c502474a28e1627d9a79f98dd4155c15a89ccdb4738e58e735f6fdf5ada3df03,1,l_SW_C05_M04_ACT_SW_C05_M04_CTRL,L_RING,True
16,c55476fd7860e511d03825537281911bb4018e1c13c8f174dc69069178c95503,1,l_SW_C09_M01_CTRL_SW_C09_M01_SENS,L_RING,True
4,c5a898f5c77e222e3c60f490d20b7b28d71a8e540cbbe974ad1495e18d8bdcc3,1,l_SW_C01_M03_SENS_SW_C01_M04_ACT,L_RING,True
8,c5bc1869edb991ba0568ae2f6e7c5877e6a9f9151a49186f7b205abdcf4878c2,1,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,L_RING,True
12,c7ce4c0e673239640e0317b650022ce6797d684c5056aa1b286b010476f1ca5f,1,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,L_RING,True
2,c80b685401104f3664061993a3fb75f6df7b6cfc7e76e70b154439abf2621ceb,1,l_SW_C01_M04_SENS_SW_C02_CC,L_RING,True
6,c8a080ebd068959f435e35452c9795d8197c0e758790ed60185e88cf9663d599,1,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_RING,True
16,c8f3775abea8d7658b3fe021ee4d699438cbe8f36d898c9fd67e07ea4bfd329a,1,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,L_RING,True
10,cad1542953b5d390995676bfa7f3970f7d03e4ff0a464b2a354e59d1a2ed1338,1,l_SW_C03_CC_SW_C03_M01_ACT,L_RING,True
6,cbd0077adf7fa680c4e9975af35fc330b296086971645f3f22df424c2d58bedb,1,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_RING,True
10,cc3dd0782a5485084e13047d4cc9914c90c1e6c4c1b69325c3785c1a45022911,1,l_SW_C06_M04_CTRL_SW_C06_M04_SENS,L_RING,True
12,ccff43a336daa3789bc7faea05586bd607c9e7179f267e5329cf7df6e42b2ee4,1,l_SW_C13_M03_CTRL_SW_C13_M03_SENS,L_RING,True
12,d0c5f4c8bf97f56aae94e5a889733044f7bbd129451ca8943764e04b56488292,1,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,L_RING,True
10,d0ead7ab40c6a1dfa4b907f9b93e54ae8d0b25c06a44ba4d0448cd04853d5425,1,l_SW_C12_M03_ACT_SW_C12_M03_CTRL,L_RING,True
10,d1c3a2fa7b7e801f6cdf1bd80a177ef472ad245a1814e9c950e9c4ea665ce6af,1,l_SW_C07_M03_ACT_SW_C07_M03_CTRL,L_RING,True
10,d391c6ffac54b6d4a061693293c187d94ad2d9bb9f6e8b59769b5e4362ca5efd,1,l_SW_C15_M04_CTRL_SW_C15_M04_SENS,L_RING,True
8,d5b9431373a3e58cf413718a62cfe1702fcdbf1588e96ceec5a34b3f5d0af232,1,l_SW_C04_M01_SENS_SW_C04_M02_ACT,L_RING,True
14,d635e436ea9168a7048eb11395e98a16ddaa9210fa6d961bffca27e00cb93fb8,1,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,L_RING,True
14,d663abc9b809ffc72eeafefb65896e81422199177b1bbc4ec197c8e8ad6f52bd,1,l_SW_C10_M02_CTRL_SW_C10_M02_SENS,L_RING,True
10,d8d42bd686ee406d033208620e6fdda21b3ef9ee13f03e1af619b5cf34179749,1,l_SW_C02_M04_CTRL_SW_C02_M04_SENS,L_RING,True
10,d8f6efbaf1e31c69fa32956615fa1e34a315cd813a59447d88933c9a74518793,1,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,L_RING,True
12,dab519c119c7b5671ddad185b53d38b510096bbd5a5ea16c7121f8e5a0bf4ba8,1,l_SW_C16_M02_ACT_SW_C16_M02_CTRL,L_RING,True
14,db189805b8d346f3f44fd2ea10efc27a6c0cbc16f99c048031ee73d56cbb92f2,1,l_SW_C06_M02_CTRL_SW_C06_M02_SENS,L_RING,True
4,ddb4002527041130750a4e5922854370ee027fbac8c2a7ca98b6e19fa3bdced3,1,l_SW_C04_M03_SENS_SW_C04_M04_ACT,L_RING,True
12,e19dc142738e7ec581b67ddf0072e9a462c4ec4b1a91324f958aa3c3e2654564,1,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,L_RING,True
8,e35314945b6bc1c48d6241ed4ff90f260e02a5e0a071f8fa2ba968ad307bb039,1,l_SW_C01_M01_SENS_SW_C01_M02_ACT,L_RING,True
10,e58c08b1d97920598e7f0847622e0c5e6c655acdbf67de5c7f0c07e4406cc881,1,l_SW_C10_M03_ACT_SW_C10_M03_CTRL,L_RING,True
14,e8a00dae8be074a8ca15ea761c1083e71d2adf61e36f039a35fda8d4b49734fb,1,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,L_RING,True
10,e8d6336bbbd5891e519270a6d318afcaa0e30241af3bf6cae3115d106aec0f55,1,l_SW_C05_M04_CTRL_SW_C05_M04_SENS,L_RING,True
6,e9dfb394843746a6bc9f383da7b856253918b2acd7ed74e8b94e32f45b82a460,1,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_RING,True
12,ea42dfd6232801bec73074d6c2f6522dba1f0bee1f6fed3164fc802c18ba8851,1,l_SW_C15_M02_ACT_SW_C15_M02_CTRL,L_RING,True
12,ed1e9735a6cd3db760a95e66e7f2577eb14be302a023b7a70e082b85c41764e8,1,l_SW_C09_M02_ACT_SW_C09_M02_CTRL,L_RING,True
14,ee6ffbe56cfe004ff7dec4fe5dd91ce5be5b1f699b13e9142eaae0cb22289e10,1,l_SW_C08_M02_CTRL_SW_C08_M02_SENS,L_RING,True
16,f0ef6912dbcdaca78e003e0cec79efcf136b3d28b52ef7b997be61ef25aa158e,1,l_SW_C14_M01_CTRL_SW_C14_M01_SENS,L_RING,True
10,f2d52efc5fa352465af434ae3a9b7f41ba360e8dfc49d23310983e362627140c,1,l_SW_C08_CC_SW_C08_M01_ACT,L_RING,True
8,f311232b477fec81761207b4b8121568bad9c77876608b591a9896323131ad28,1,l_SW_C11_M04_ACT_SW_C11_M04_CTRL,L_RING,True
12,f5f3118c697d50400434613045d67f8552bc7947d7c26b9182cc24f9259399fc,1,l_SW_C13_M02_ACT_SW_C13_M02_CTRL,L_RING,True
10,f621a88412ccc6094e87e13447cfffbf3b67ae2838532353a7275e1b757dfa90,1,l_SW_C10_M04_CTRL_SW_C10_M04_SENS,L_RING,True
16,f7d4da56e6e809c5c864fe1601f218538f792ecc3fa8cd09e412a75a4af88659,1,l_SW_C15_M01_CTRL_SW_C15_M01_SENS,L_RING,True
2,f94e8f9a95a7c671df75b53aa4d9193e7ad6f6620d3ef55b417d5c2c25ff165e,1,l_SW_C09_M04_SENS_SW_C10_CC,L_RING,True
6,fa1a8344fd45699ef2c963ea0d59663ae883ec3da609a3a4502cfd46bb4de626,1,l_SW_C15_M02_SENS_SW_C15_M03_ACT,L_RING,True
12,fc9ac8939423395ba4cbfaa12a90aa6341f47acecf58616fc2e645b6d75c8d75,1,l_SW_C07_M03_CTRL_SW_C07_M03_SENS,L_RING,True
8,fd921d8a0b8201281af1d669d72d1b33b8833964b39fc4fff74b9ae5e6e66db2,1,l_SW_C15_M01_SENS_SW_C15_M02_ACT,L_RING,True
4,fe3bbc60b3139347c7e86a66f62166475af92cd3eed23fd589c546df67755004,1,l_SW_C16_M03_SENS_SW_C16_M04_ACT,L_RING,True
14,fe6d92646beadc054eb7777ceeb39575317aaa17345b72e443656b9dadfc4fce,1,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,L_RING,True
