affected_set_key,candidate_group_id,fault_ids,group_size,iteration,scenario,semantic_profile_hash
3ac051cce19d80b7ad9f402bc12fe85e25089e084515192224c100169737aac6,FG_a3215573057f8f92eef03fc67ce0534f2e750e48bdd75ab4bb00d61ff4bd388c,l_SW_C16_CORE_B_SW_C16_M01_CTRL;l_SW_C16_CORE_B_SW_C16_M01_SENS,2,1,L_REDSTAR,55549f2eccba93c5ef64df4433f86c629b4c8d4a9fdc02e96c6ccac8ab754528
3b33b74dc911a40377f4e44a801e98b6bae32b7f692a965d3e4b27baf137ad74,FG_465868e777150b05bf6950787deb07d4080283d4124188dd61e95c17c5ec8a96,l_SW_C04_CORE_B_SW_C04_M04_CTRL;l_SW_C04_CORE_B_SW_C04_M04_SENS,2,1,L_REDSTAR,aa1e48fc6f9a8197dfadd1ea54b9636a4d898d3db8dc36840cf17965d8c012de
3d51b1e2271231b9e5049a70391325db3a24acb689d7da715f23385efddda09c,FG_3342a1f7b7d67daef021451740e0720499d8b591b3a5bada6d9d89ca50af641c,l_SW_C03_CORE_B_SW_C03_M01_CTRL;l_SW_C03_CORE_B_SW_C03_M01_SENS,2,1,L_REDSTAR,b75176285e4d13296f57b436d191b061d90bfd14f2bca2b2bf8e521a90acfc18
3e529939a7506949ab96b56276d90e645efa618e7e2a8eefa270a824e0c94495,FG_25f4f7a172c60c26f4b799ed069335a9d462b4d5e62c9aaabdd168ddb50ffef8,l_SW_C04_CORE_B_SW_C04_M01_CTRL;l_SW_C04_CORE_B_SW_C04_M01_SENS,2,1,L_REDSTAR,0bd4e0e01691abae23ce716ddd927575ac392ca47196a0a4a726b968f4f52dbc
3f8f3c42a32d9c291483f7fa83fa2fa0f4726c044e55cb5487c9383dd6670318,FG_cf6822860e6eb698ffc692e46d982ee4f565e1ab87dedfbf0aba4fc595638e59,l_SW_C12_CORE_B_SW_C12_M03_CTRL;l_SW_C12_CORE_B_SW_C12_M03_SENS,2,1,L_REDSTAR,28bd81c342d29df6665f15c4c33ca2b5716f738e3d4cc4cff19545ba21c2300f
3fdda915a03fd0be95f11784dc5888085bec961aa07e014feda1d74249b0bcb9,FG_bd5a37e20eba9ad2c3b291aca70ec346bcc61fc45614ec29a6734963c6ca6c90,l_SW_C05_CORE_B_SW_C05_M03_CTRL;l_SW_C05_CORE_B_SW_C05_M03_SENS,2,1,L_REDSTAR,87b12dd0bccd407e64091284aa6c7faaadf533327f41c5f1c99fc01023be7605
40f7bc0cdbba92073bf8bfc7737a1bfceafb319c714eb3779b8de6105a2ab1f8,FG_b0bb29a1d3584afcb9a6e8921081bcbb0464ed3b73d6466de5167aec308b3eb2,l_SW_C08_CC_SW_C08_CORE_B;l_SW_C08_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,ed4f9e9b249cc3f60b1e74c062ecbd170d0e7fa44f15cd3ed44feb079701d471
413a2ee51cfe4ca156e8f8a7de3e05e95f2d0d393e578644f81abcfe3f44e175,FG_cc57c543f0c9170cfb595fa57dc04f7394b2366fc49590b591b026a0dd76da43,l_SW_C09_CORE_B_SW_C09_M01_CTRL;l_SW_C09_CORE_B_SW_C09_M01_SENS,2,1,L_REDSTAR,86081c4941b751cf164ff251b6889fb17dc38b0b6a206df93a6dfa8175df6221
420bc6d6b696fc343d0a29025004d85536457efa7fe7185fa3539bb44673426b,FG_cc3c9d0e29e48df6bfe1b34c3b762a45a6e284530f9d82338db8834f490e1f1d,l_SW_C13_CC_SW_C13_CORE_B;l_SW_C13_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,ee6a45eba5b4ba0c4ef02d9920d2267ef78d31d4b65f9c20315acfa29eaeef63
42ae7d34080e836c120bcf60dd6aa068a416d90d1ffe4df1306aa2a46c6279ae,FG_63c2a64d8b1729125068a4ab606b9c2e1ebda29432e85defd597f01c4e07e8c9,l_SW_C11_CC_SW_C11_CORE_B;l_SW_C11_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,cca2b5a68f5ed720483c1fbaf8a81d42524d79a9a6a9dc16ccc90fd0ac8b10c5
