canonical_gzip_bytes,canonical_profile_bytes,group_id,group_size,profile_sha256,scenario,semantic_gzip_bytes,semantic_payload_bytes,semantic_profile_hash
93114,2107511,FG_f8ff3c1d21cd460214575a5f3f9318fd891d676b0b1beb1c76b03c5848496586,1,dfed9a6ec2ee2b1807dfab4af3f0ec0c2ec442b6fe74287449e4d4b0afe46a56,M_ROR,92820,2107139,1bac8b801bd075aa028222bb5bc3270b0f4849943468614d9cb7f3f54e701ca1
93103,2107484,FG_86ce42afbac2677d9bc01608b6ad75129c79114a8f5dad50b7d01f271a919f92,1,04e901777838d6123974f76e86d34ba8777e3bed001c796216f3af7225f1aa92,M_ROR,92809,2107143,ead5f21f52c0ad15d8a15dde00867bdfe1f3f07a3ed4a9e8740c7a781e209dc3
100835,2266643,FG_7825a1cdc7a07c19ce2789e19d35889c24361360f791d428b50e412792608393,1,32dfa054d2bdaf7069be83acee1cc81624fa5fa59a7ca2120ab4b2f740a3cd51,M_ROR,100522,2266148,b943d6559b1fea4e6e4bc3fa7b9ead63ad67b122f9fa22d1e73d2191e366079b
101369,2276594,FG_df88e2185724be45cfa72ad1b62a54be5e5d8d38147fc75d254e293608d6e648,1,08c7e895561eb18ae3ca0b9f0f7fad487f5469372722a817b8f6c243d691758c,M_ROR,101050,2276053,412c1c458eddad441358aabaefa6932657e9d4267f34a7bbb4d563792f97053c
101236,2276511,FG_66ed1d91e865a808a20a7d270455e4f9657788853ae110f48d66ad8feea23d7d,1,4a47d4f984ef95aab623319f44bd69638b5138b0662d81dbacaf1839d36acfd3,M_ROR,100919,2275970,2b5546f4bba44f68e0fb5e2d3ed64ea931d80b612c6b36919a2387721102e334
99329,2250531,FG_e103eec878dc453820469fafad529c2dd25069bbbc2f918aefbeb167d2328b8b,1,d0966a9caeb7c4966a6dc9d4e7a3a84550f905d582a05edbbab71fd2758c6d77,M_ROR,99013,2249997,51815accd2d4073bd0c278028cfc5ef6b5666b4d6d50abf5f433aaa255952910
93219,2109411,FG_de434317950f7e4864c5abc14d88881dc15dcc45b84072be9d73f9f33b34faaf,1,3ccd8ceb4c391b5d45ac59ae9cf10e593d4e582408e531393977b19bba3c8d70,M_ROR,92909,2109042,3a8fdff9b8904f28d9a885c294baed8af15d8ec0b91f163eaed648de19317378
93077,2107469,FG_7f1128033ed4a67d70a91727e241646f9f0ad316faf0d211fe16cd6f5839d72e,1,b85578e59cf1c6055a6b508a8a15e7234820237164b07b461f3e4582c1dba5e1,M_ROR,92788,2107105,24ace676790be663e0b3008a32f5f4b0ff00cac94a4665790d6ccd89b2037022
98808,2241307,FG_ea06538be2ba175ac5b35fbe68e663d170254061e3419b867269b6744689ea8b,1,c22a0587cc909ddfb80eeb9d54af89783e4ea245e58d3067fa28aec4df714a40,M_ROR,98505,2240819,c60a5a30fdf4cdd164be480ddfbbf951eafaa9d2b35299ad9d5884b1694f43ad
93389,2110518,FG_57025b813be7986fe8ee11992ba4baddff07171e50e78bd20b9ef0d9d5dcfbb5,1,736f430f44606e645f5a6a13891b1dc59561eaa457402df4d33d6c41cbf7156b,M_ROR,93070,2110101,09964ddbaed1edbcbccc956ca6895cc41f6996d31c72b76870e030c71124f01e
93601,2113484,FG_c5971c4d52fee45c105e26c739284331f8498d183324592a6fb963ebc7bea4fd,1,d26e83580ffe26d74cc4da36ef4e85b660cecc0b7ba4c17dab06d64d3a1a273d,M_ROR,93290,2113126,13c1aaf989fb5ad3a46ea1fc4f3fcd26dfdb456552ec6b4f14ff7cd08fc16cbc
101060,2267641,FG_f65df16aaa75fd97a9d3f09c02f7698dc8e103452bb7f777c15badf9481c2f7e,1,9dab69bf52b0ee08ab49b5dfb709038650925156b4190f61f1cfb709b2445af7,M_ROR,100766,2267165,ef7b1149ffd350c51b39985ed062d5ec7d0e53eb4dbad8a0df9118f465bd865f
93357,2110531,FG_9140521eb320362aaa557f01e96e878f53a821b9b5ebfebf27b6dbc1a0747ddb,1,264a8e3eb76cf6605af27729d9d379f28dbc4bf5237366bf85ec59754c114f7b,M_ROR,93050,2110131,ea8dd03eeec306b41c1df7e6eedba8a838aab85858428d1b1ef267177610e8da
93088,2107463,FG_becd6af23694e9eae95ef53da9dcfa444384f03994afeec2a42f296adbeae97a,1,7b0959e44a079e3f3b514608dc2e6f7d2b22d87cb8ddd35108ab54b109f72a5c,M_ROR,92802,2107099,8205b256291a510e5576bbfe9c099a877aa804bbf2f09eea2457a41f3014ae95
93079,2107427,FG_742187827015e3f2cf01b685008d043252761f1d6549936c398b5f271b59b17e,1,b9dbe86a2872304c0c2628aaf225f9ca474cb294545adde89fb7e701d83df502,M_ROR,92787,2107063,cb352c6feea8c06142a0d87bc747f1597cbfa709702e23afdddc9a2eb26c5ba4
93096,2108172,FG_d99f35316ebf86a35845c9a85b4037960d5313f2b93d37917ef72e7b3b851c29,1,611bb7f6da6793136aa56e95803b26706fbe882d0fe5e899a6218fe5ad82db25,M_ROR,92796,2107822,6e0c9dcff002eafdcb042a6f4ad5df5ae0b928a52b131a4d5d607cfedaf12ccb
98526,2241975,FG_d088460597875edfaaba1660c68df22e7e337b286480d583ca3e87153cdb873f,1,d2fbb73249dbc5e03be5a9ad0377835c690ad043936fd4830268228dad6bc1bb,M_ROR,98247,2241468,512e43e2d0a37d8b2b669f1e70355f23eab33f10ee46a57ea9100283f815e825
93130,2107665,FG_2bee220b3c85cdc2e978f422cdfd7db99a22145d2afe78d5e85561e0951399af,1,8cee9cc8ec7f0ed2d0cd4ba515502be94c77f3fdec0741c9669eb07c7347f7df,M_ROR,92835,2107293,349450b973b4e38cb38ee2e07958b657588c776b18d70b46f389db4602978c00
93122,2107521,FG_ef89c77779ffea4c98d98969d62fdd4322b39e49c1dda6611af1a60b3eba54b4,1,a909e2cb31fe6b407428de0fff0b84fb76a735bbb403c8b7e528b69c14070eed,M_ROR,92822,2107149,1f627e62dd67b1e08b21c7b3335baaa97c3dafa6f311c3742544707e09815f8a
93093,2107640,FG_de892c6b945ddde040d1d971ccc08dc9284459ceb50d09a3cce754ceaf91f25f,1,34344273142dce6daf869a9c27d5e0b2fb9e06d72da5858f5f0de696f24f74e5,M_ROR,92802,2107299,95d72f9e5fe48200b362fa97ef800837abd8337c1db108f0e55aab50a78d0695
93719,2114942,FG_23d7e13c2d97e127391f6f915e5eadcab44cfc7ee9ef3ac4c8591985300538e8,2,bb55496d85703edeaf43662b73911f6ade96625ffcca98e82970dcf50a6aa6db,M_ROR,93328,2114428,378fee4afe27c5a436d651bc8ff66862f586640d42f01a7505d6a886878cad5b
98749,2241239,FG_8ad9319a35be702609ae77a26344e8df5da7898f1a254c36c2726dd8a128d7b8,1,552a0bea490c583bdf91f81c8888793e6d3b0ecf00f6390cab75be65f04aa985,M_ROR,98460,2240759,01cac54bb94c5f47766f137810c4bacacaf56167e2dab4737231106b550f3061
93583,2118335,FG_e60b3d9ab39d346d12bee1e73fdcce8f1d07d2c5ddf668d9928f5d3ab8fdeac4,1,c600f24ed912fff7f782915b4e845215ce5b187828907492bcd4d57f0b2e09a5,M_ROR,93277,2117913,0501fe244ad8786634ebc3c9e9cc69078771cc0e8a098cf5b78accce28c04139
101322,2276110,FG_d257db3478903be6605fa7a888f48be87bdc778396b287219f8609145e212261,1,0700bb547fee6b1e1c155e2068fa2434334a0891a4ff531e79834647e6596a03,M_ROR,101000,2275569,b0df30f87751d6cb9f38786482eb390258f690e7ac3c15dcebfbed0ed5a44914
98736,2232834,FG_7ab27bc8a7a326bdf06da9139e32fedd01929e1f1d50725acdaa3a42906275db,1,2582c346a9f4bfc8753c20f7899b0f10bbf10a501a7734b3d2ca08c26ff9e7da,M_ROR,98438,2232346,86b2823125d8eeb8489c0fcf4919fb61c7dd25615ff0623029bb777278ac29cb
93095,2107478,FG_25ea207a111f73ed164bb7f4ba906da2a2d19fa62dca86f35bf18b4fd42358ee,1,58b85d2f35c47658db364f83a4cfa5b071308d141a042406fd7039056858f4cb,M_ROR,92799,2107137,2850dd0ca1b5582efb1cbcd18f2bb2587d4235fe4be359bebd72ac750b6e31f2
98797,2240944,FG_16e3759aeb6fb4c7081c1d95b5ff8740e295444b18a183aff19deb22dbb1415d,1,e20f8f91cf24b59c7c00076f8da6c11bda2dc09e7def57722ba1f1b10e59b5c6,M_ROR,98489,2240456,a75892f411ff0b5a5cb148256aab34cefe3f628a80bd7cf8a7868b6feb11bf4a
98789,2241240,FG_faae5e438295c2c7e769b4cfe49cb6388c03bd4f6777d43fbc868b8ba2a55860,1,10f1c4ffe63ae92c2002237b9de64b88ef0fac98f07eaa1cbc5d4974fb36c544,M_ROR,98493,2240752,58e68fa14e2f0668dfd6d25834f6fcdabf57f32f6e2dd0d44d41cb9244665052
93369,2110478,FG_69e1d28d04d7669cab5ce4481b8683f065ac8ada72ce85ddfd104771a80a7b93,1,be4d6f8565ad6291155fb3e22a9ac6e6e4a0bafae34c955a541ae8023d83da17,M_ROR,93054,2110061,59952dd6923ed386a0108bce80d431ba054bd14e43b16237df8629f7f9d5141b
93097,2107419,FG_86db16ad9df9c6d508e28cc8475e6432ff590a332840473ccbf68d97b618a019,1,e37b391681b4f17830a38a042e2640d01d0b72331db9ae33f0cc0ae337850a16,M_ROR,92810,2107055,9286e341042d3a68b318fe35fa57600e375a1c44232560c39def5929d08c9fd1
99374,2251593,FG_6bfda7b88a7c4af4f5a0b321591662d88f8ec7e3a0954b54e890e06a201f3d6a,1,ed48340eba3099acf9a8a449f37dc049f30689d00f22a595d214de6645e01878,M_ROR,99068,2251059,c7d46c7241a2f950398b0ce6faf5c5c44c9231c9e570f86b9a24679f19f1601d
93638,2113475,FG_05f19ece34f9ab03efaa59d5844f9bf0b41da5918eaf8aa8086e07d6d97ccdb0,1,6123116cf11ecd3ddb1f28027b9089ee282af9f4210042f6ed7aa43dc5d3bcb9,M_ROR,93329,2113117,64fe7e501cbe9f89f108eae0bec412ee1226050ae020a95f7c5118deb3c035d7
93114,2107509,FG_c446fb9311c9ecf14c8bc190f308c12508ad765b0b0ef6944765986424c59258,1,3d6ac829b7e74a4f5fb4c07044062b5df0c8416ec9a09814a514e6ff21695d5d,M_ROR,92817,2107137,33f662ad3dab0bcd49e71789b63bd1a0d3968d4c9f69c89c67604a7b5ca1eb04
93223,2109437,FG_caacd630bb2687e30adc15009489f66a1f546681086704c8162bd9790a449d92,1,7d058aec5b87b099dba50259e8098fdf682ca92c5e57ccccdaff5ce8253cc72e,M_ROR,92910,2109068,2cbc1a666ebd276c1fb58fa66a8cdacc022c26a7280a7be2856105cca0875177
101465,2277131,FG_5639e4fb9a3128ae3859ecc36a5d7625da11f1cc86a3847c3e0cf51216465e7c,1,deb7006c367913b3c8bc9b77570c9a5a22d3588a7526f915830bbf225a7a1aba,M_ROR,101145,2276563,cfeb1da20dd8237ee8410940447c727b1a34385c1d2fca6cb360f3971c0cc97b
101051,2266825,FG_61972511da15de3d11e2e42f2216cb6ec01919c24d83878b010acebc354c2711,1,0adbe0218a7755ab05469ec314f980da45232d775df5bbca983baa8dad7d247a,M_ROR,100734,2266322,60532e41f334eacceb1494524850aed6462504e396ae64ba0ffc8779bf5368a8
93341,2110550,FG_fde3828f411d66fe77521d637a48cee9bbf9788314d8f188e0249f14c194d3e6,1,e39ea36b09189014d69eef45bf2d96c1e57f9df6d03641b98b62597ce1f58597,M_ROR,93029,2110133,8b87a5bffb0b60726e3569934e70a0b5d647544f1c04116d5222e5f14e9412ee
98769,2241189,FG_4026342baa0152c2388c51cc828a3889a012af7597a6d0a008174878233bc248,1,182cfc025b7c7a8e800198287a6c466ed8300e39292a431d13bb45a9a996b6ea,M_ROR,98478,2240709,0d3fef05627827d4ce210d1b298b89356ca8c7d772e316d0369d2e20fb510dda
93663,2117542,FG_52825034e0db648ddbdda22518fcab5816d312f5c9e1d8abd127f06a0a27a468,1,435a7cdc6640b106c57f4af7e7227cfc16a3239e19734ce56cb27ab0831db938,M_ROR,93350,2117147,2c71bb7d37b7b8080264e752652a7cbf7e74608702fd49f878389b74eaf5eac4
100942,2262534,FG_45855f23152bba1b49eb5a93f38c932df607c0e3770e2a8581b60674fe178e15,1,87890da3a1599ae26210a9012374f5dfb44b21cc789a3a0ffa994bec1fe1ed04,M_ROR,100646,2262039,78629e4fc394a7604f96888313a36198c64523e7208f78a4416f3e7d8f8d65e5
93370,2111214,FG_246e7d2fcbd4500605648c06b6b0ba6f37d7772737977257e1b1b46c44953351,1,28bb17d829ea72d1e2cb6272ae0c77b56210fb751a494c1a933778ecc99adde8,M_ROR,93063,2110824,aeef23400cf861c630bd5cdc2df4502f0621bda8c07d219cb1397659a980fcbe
101312,2272079,FG_8d0929d92437ee8982f3650b052a7f712f3c8e269766151ec4513c637c6a03b9,1,3f2acc283309c9f5ac66c90ab2aeb2b77d959160f3595e14d75aa00248ab1f5a,M_ROR,100991,2271538,f47b3f309e0ab1d1711fbc423a60382a1fccaac161bef6752ca87eaa26dba405
101011,2266386,FG_5599c3b386223b8cacbc4019047a550378741cbf7585980ecdd6525b826e1efd,1,8ecbf84d89bc894eb6eec311be6e5b4bdc50d6771c6655cebe111f85afde66cc,M_ROR,100706,2265891,19fee99c4cb8049439c2ec42a4fc78468bf870919b5ae2e2ec242d97d52db224
93083,2108172,FG_8c4870463d4363924fcae715305086e9b6bcccfdfbd729794e4f4802d37a2977,1,62e6a227038d5bf2eb875f98d023f4a3b65117d56d1713bb61348ad77047fc98,M_ROR,92792,2107822,efc163798ce974da0af24df5d7290a0dc1d5c2909e72892d433e0a4c8d49620b
98635,2241484,FG_a06f104470df2e3ff235818eee85ead6bfaa26dbf4553441c703c835495fae72,1,ba5031a5d473af9c606e65c15057b55507291702e1538c6ce8ebf9b04a4691d5,M_ROR,98333,2241004,9df524bdd22cd51ad706e2ad9610c916a1e010f4dc7c7074698a12ee63d1fde9
93622,2117607,FG_3acba690a232e80f5b270d60a4026509e3609ee353b33720d3930c6712cb0b3e,1,35b604c9496d188a7ad4baf8a270bbf401a10629fafbd4bdc239e347cdeb8035,M_ROR,93320,2117212,39383571044d04941d34937bd2021224eb686b4790c9351da67025185d626969
99062,2251050,FG_ca3a07abf0cd8bc3f3441afb10594d45377f84bd77999ada6d863a654e8df549,1,dcd68ae9c41d692992eb8c9a1ab5a378afc591b9bd531316a822d15942326f1e,M_ROR,98738,2250516,a31e8fdb86f205dedcad49206a4c6e8cd9dbb8008c69ff6d794877226719eacb
98975,2252270,FG_456396b4ea00b558f60d0ef4152ac25975ac520491f354aca2a0bd101863a47a,1,084af180ee67039ab2b409b1027276efbbed1d01366db26d806eb394189c7344,M_ROR,98694,2251763,e435c28dc7c826352d4842b969a2ba324218d002353180c4ef382b1add7dadab
93241,2109450,FG_2ca847e055d4af586c345fcf168b33f1a877acabb7280ac747ae374ebbe04f45,1,05142be79042a97e62326e1fa216ed65530bec6a5d19de9cfba2f7a34048179f,M_ROR,92929,2109064,8ee8aca70acfca0e614000c8693b71864e24a90d73197dd3d3305d9d9f2c2417
93117,2107497,FG_95e4fd667a08820e951d0345e67a05ae729b5f664b7ffd61e1b823c6c616691b,1,c844888e2cdaf4a279bf9b01ebae5a77e393c0ae0522b44f6fbec84031cc3487,M_ROR,92817,2107125,215092d381684fd46b7eabebdd5b67aea96c1680c55b830303dea62519542bc0
101439,2275985,FG_9b20bfff5f8ef0dcac8ae754cf9f572ffcfe63074e0eda32e150b6879e9a3b0e,1,02286fb3f4387768347ad3d1752c141917151adb1281e24ac0beff312a549c6c,M_ROR,101123,2275444,f1c1d551cd1436dd750b8c65affe46f312ec2412a843903086cef068f33272a6
101312,2276612,FG_3036ced88000f2b3664c70b0d47f726bacb5801866655d0747ab7df723d07362,1,0991456ae72e93e79f05544dfb04b8281a8216f1417187b0de18ba250164099e,M_ROR,100994,2276071,435e3996852cae5d05a21c6a3fb4f63cfba0a47c95c4a3405ac2a56ccc4ded65
93092,2108170,FG_bb10bcb23d2489060323cc47b8b0392a746a9e90269d35887635b2f4271ef2bd,1,1871d42496572ea091acf3dd0dae899b34a7078cd2b892687bbbbe53fe591bb7,M_ROR,92797,2107820,ff44f1ad4d5196f809c4bb80ee5461ac9ccb618cc4fce1d38c5496603372d0f6
93623,2113284,FG_2020c0b99d9d698e71db4daff99263c5a68bd665378aa29320fac4e0f3024482,1,6b3c4fda631283701fba40e83b026d98921a9165371c4df1de03aa42fdf9288a,M_ROR,93316,2112926,30a203d88db3b73a0e4bebf6ee200b32a3ec4da6c81dd1b74dc61345a894263b
99291,2251382,FG_655088bbc460dc03b14f14a07bd2af7f3d02822f525cba167e321448cc97e600,1,45c14d0e7a06d4b4b8f33593eed7a9defa75ffa6e71d79a0aef0c50015f147bc,M_ROR,98994,2250848,a12526213680894f46e49308ad4e48d3a58ea3278f55f74e7365600731e7e328
93092,2107480,FG_df791fd03c5a792cbc14b2e688813e6dfc04e0f19e6d58e569ca857651ec1065,1,ad677f5510f62686fdfdbb1bea83f2db89659179e5ac88ae511e0522d10e6a1e,M_ROR,92797,2107139,b76e002ff5aa3774b6e2dab3ab02c0fa4edc38e3a64bfcf4062afff16ea7b34f
93091,2107494,FG_92746aa0de13d415752ac108fafe78bcb0977d520b80fcb632e39460bf3291ed,1,de35d1168862c2e6f8ff2576e77c915a960f2662f67747c1fd8ce4a3fc68dce6,M_ROR,92803,2107153,3d2d8270306a16199024dce8c2c2a39c9a3df47d661a75d5d0e167ca360fdd13
93350,2110528,FG_c6d9ba5c3011839862bf8f0671bcda9d55e3a32983a5ce7ba3b32e73cf8e4da4,1,febd431d9d24b2adfb04f4c3cbccf74e65240c8f0de093e8fd81680bc25432be,M_ROR,93033,2110111,60c70502f13ab65f7c0c035ef9a149803fdf48992c6deef1a3d1009da5c78199
98752,2241119,FG_d7806e5ea59fe520094ca30c0798ba9a7b762137da3ba9e7feed6266c7220428,1,a3810212e137140058bb4099098c6f43d8b1a69b85581295aff426e61e8a3447,M_ROR,98460,2240639,046b6488f890c5cca69e3e4e34cec6f2a36227df5b38a142bf13305a19c52313
93091,2108174,FG_2dca9cba1f8c6eec6e94774c2f432e54f4bb5558ecec58dc293713c3a374a7ee,1,5bdd477823343508651c394fbc0f2d76e000732fea43cc1538ce221c24ffef28,M_ROR,92799,2107824,01191c14ad3d0baad3305c267098d817c15a6b6bbb60145c42d3a7864e21e471
100971,2266646,FG_1013dce6df3e6f820865c610819c0888926902e2452885e115be4d5f2467e2aa,1,d011510a13cbfdbdd90a87acf54a9ba08325f4cd223e37b1f5f201319029c71e,M_ROR,100665,2266151,2d3bbb20803dc23fe3d800c5820f852882da833d2b0c54670d29f46caa2154a4
100974,2266432,FG_986c4a2a59e6fc15c35e37d718ee5a1280833ead5f6cee04c8ae9d56e078327a,1,b035808dbd0a56858806843f78c0e36677d6cbc7a3a1b6adf17a3037d091690c,M_ROR,100661,2265937,32a904f605b6fe04c181c458a369d2543b06bed84c5d24ef4d6f6edfbccd3cc2
93076,2108225,FG_7a47a73156a6e074d01da0e2cb654958d12c2e0849f45e01db7864e91996528a,1,fda918a79acfa6fabb6dc784aa5e46bf6b10104e79a939404b0b7924c13e4a5f,M_ROR,92775,2107834,d8d4c90941d050bc9d1cea438e7b7cf2e70d4154c52d983f85e2a776bc18bfc6
98622,2240539,FG_ae1ad26f1eb1f2d82bc6f79180dc9428cb3019ee9a839f54a00133936b1ea3d5,1,7561a99ba3e97390ea604d3c1e5df6bae58ef4867246d27baf9768db05a360b7,M_ROR,98307,2240051,c525c594f2430c94ad4bd9b36e8e09fbe7d2907f46803c6a85621494fce62209
93629,2114772,FG_d636e6c533f663f4407a30486d263a52874e08da8de566112fedba04ee922ec3,1,61e6ac9762055c733a72fd823acb3e8e9915d706268ac1e62371b730da2a879b,M_ROR,93323,2114414,afcf63c0a56b50e5d1af793a484316fac5a67ae6c24479cb892d1f47cda9530e
93355,2110534,FG_f110513d7307704af8e63696b5ecb23946070a7ee8d75ced11e53700ebf3fc08,1,908bfc2e1369149a27f5a4b30964ba66742dc77c44d2cefc823c9f5ebd3af078,M_ROR,93040,2110117,11d9d9cea0e15de5b88036aa86027067843c213441bfe83ac03cfdcc87a41940
101177,2267206,FG_90629c54e21567eb4a27dac93a60babfb0c8e50fbb816946be1b2c9a89e365b3,1,2cb996fbc7b06e78b757bfab71e53e96d4ab3f98ad1eafd7c4c4b6ef7f70a09c,M_ROR,100857,2266703,c3cda54360840f0454b6dc709d5a66f8e557f5e06d2b0e90cd3a70292a71080f
93602,2117597,FG_35ffc9b2b723962c19288b925c7d57a4f69242b2ad012dd20cb35cf253f166e3,1,965fb3a0cb146a5158aa463e8f81798cf8c0771e92323bab050a20de6d094ff8,M_ROR,93289,2117202,6264047b2a6f6b851cfc72aefc01d9d7d1b7ef4c54215f2fc4af6e91e66e6490
98427,2241709,FG_c5b1252d4aa743e7801973194d09f19aacc2ec1f7fd30cf6c5e7e65716ae037a,1,442ae2e7ea5b2fac6448fc81296fa7f809c3e8ef93f40b070cea32df21a0131e,M_ROR,98163,2241248,475c985f4bca8d13e93730b632b0364be0e488075d687b46dbc9bca57731122b
101047,2266929,FG_1e36482a40cfe1e97776b9624660e92e7f4c24e86d45767dad8fc1c7dafc5266,1,0f5b3296aac609191d3262738294106514d2fe7e2e6b9213d7a0031eb61c8f51,M_ROR,100731,2266426,30950a7c071b0227945ed2dc0248806edd843d21efacda23fdfd576d884bf370
98788,2240997,FG_4f6a2a26cff45c3a134b2fa9b8a4124019f34a05958f248210569853cec90644,1,2b6d330e0f4d87853294c78ef8e3794d4cf1097133d5a8307536a4d2501376e1,M_ROR,98488,2240517,0cc8ba393fe9609172ab51ac0cb60195709f33d9edcbb319bb13cddbd89f6d4d
93190,2109369,FG_13374e5a095b04974138ae83d2cd8060f62dc885a775ccf6c6aeac2c4ab6b857,1,88c4184e564e39d0c344adfba42d667578272507784fc103970eecd05196aba8,M_ROR,92881,2109000,6a22293aaa89663815ff561ea10ff036a7ddeaf9f215df2d9c6de486332938b9
100880,2265621,FG_8959e591132145318b88a24c866f83debc95f951ebb6114ae4e8047a299e87a2,1,c9b797a0027a15d5211346f1669c454e53a3e12f09cd6636065bc97791718e7b,M_ROR,100573,2265126,d174e04003c8d3612dd8ed0523d7bf335f302266373feb9ed12c86988568520f
100930,2267005,FG_9f11aa49a42d2ea5441fe8489ee4626ec1316be0d2bc4bd84b7e8e0ef8729040,1,754d0de5723e968771d0445b9082e488e8008630e47bd7155f1e259c3f3dce9d,M_ROR,100625,2266502,755c5500e049eb15e6801768476e65c143e06e39a059f4527f32804022bff66c
100823,2267574,FG_95d251784775a3dbc51264dfe575c1838808ef03388a2e7d111f793c6c8fcc30,1,c52aebffbb68315045faac191a27af87a9ab1c3bf5ec8ea8f23f2b74ba1efba1,M_ROR,100511,2267052,540c6c975183037e912917e1f6c10620a7a964df2e751df11d89832adf8dfd34
101344,2276245,FG_9633d9a30fbe785643b4029fce243e4201d0f71e17ef10cd6000cdd3f3851e65,1,c7808b979f352fdf1a3d476b8fb1c9b4c45499aefbae17ed3264153518563228,M_ROR,101021,2275704,aac4b7dbba14499ab02f423ac6f89f6a2d57eac39b89831329accc0521db83f9
93207,2109405,FG_6e108ddf3466909b7a39f8d906bbef193b88cba6c0958a9482502a9a2a2f2c24,1,f28aaf6a50cd62ed5df905cb375b5531977ed0f308cfb14796a085bb07213b69,M_ROR,92901,2109036,8bb8210ed69756ff83ff9e1d0c08eb3ff1bde6f32d7376d86cd91c83796c2b94
93090,2107499,FG_316a3c0e7902ca89a1d84ee9d6bfa6bfb7c050018a5e53bb0344a45b9df9c128,1,36ed30550a39502651669e97d640907b53ef08fea8ef1c4e6c09857f968c9506,M_ROR,92803,2107135,39c430f8839d8749a4212646118d1f486552d0cd18dbc2737d6689ac64ccc95d
98835,2241220,FG_9a644a65e3cdd33acbf627e1c309f96ee4ad9afaba0eae67db4e96eb567966a4,1,ec18e2f0042b5c804a39b3cdcd902c4781a3a850d42ebed9fe319746233192ab,M_ROR,98535,2240732,25692ebacd86adafe6d407c923481cff9a281cd2d79bd6b495214579bf04f4ca
93217,2110168,FG_70d8b1b1fa121768570e45f8971b64e1dc5bfe436beb5585b547b4c6877f27c8,1,ed5feb366b88626e7d4ebf9d589afad01a828c6e225c6741423abe21b150a125,M_ROR,92917,2109799,2d5237a0327f5dc01e55e5c688f8274b1f7bd7f22eb233553771505b5b7a3b20
93356,2110714,FG_506580afffa6fdb9daff2d265c126b6cfd0127f214b3c2aba7fd7b43061758f4,1,68a8fb3380d60a303a72ed438b977901ca156547c7b9f4892fa134edb1fe4d68,M_ROR,93037,2110297,4d05b2d86ab09453c6ef45c0f9cb874c0e91044fc094dc63c6e3ef8f16d5f4a5
93223,2109407,FG_1a73b01e45b7c3f594204f12b182b40c3e7258dff361ae3d4cbb4fdb2920d27d,1,c249c969095f469fc2d9b780db5d1af457d7dce99208849864a66dc9ad3e3e4e,M_ROR,92912,2109038,d4019b21536932ab19516019490cdaba844dba23b872a5e1e9bf367e27bfc250
101046,2265018,FG_576cf60774d0a6b0da96b7ab3681365dfb8fb36247406ce8c8bc109112ea5ab7,1,5afa315a4f417aa26884f75afcacee5b89902f9555bea85e28e5aeb1f51d7562,M_ROR,100728,2264515,cf432fd4187c249d52cfafdf3f5cc1b1019d98b85d39802dcbf4a5baf4349bb8
101081,2267217,FG_c01e3e28e52ba20cb8c71c3e28a20b9bf9acbda741b00ddbcbff84e886b685c8,1,796d1eb733c4dcf7b3a1dbe23ddc7e9b32d11b51b3605832b76b134adac224f3,M_ROR,100768,2266714,fe1caddbe4ce33efd8fc1b548f828573eec3673cc1944b7f5742f35c88732b38
93589,2113322,FG_85070583610ec117f872ef4348bd64c7a530a97fade47dc3e28aa6dd5923be50,1,b030722d5d5ed68ece509e33014ee30a0396e86b5d9173a976175c30316d0d27,M_ROR,93283,2112964,67b6c1c85600d70a71808b7809d031c0b41e4c6614342fee6ac52b0cded16d08
93617,2113330,FG_b9c947bf7df33d28dc80467eb87e33e237683567f9752a0d8a959dd8e5923b04,1,79f2ca317ee8fdb36c09892987620e8ee4d125731357f3d6638d85eb85da72ac,M_ROR,93311,2112972,870879c845ffb0da1c2cb5f239798e2c6964546f035bb22fe6ecdca8f7733296
669029,10515876,FG_faae5e438295c2c7e769b4cfe49cb6388c03bd4f6777d43fbc868b8ba2a55860,1,c1e48646b185cb0c4613f6ee04e5edf1e2a44630539f2447f4db2c2189a6e4df,L_RING,668686,10515243,1ccd3778eabe2345defa33db7823bca51ee15f0763f77190b31acf1a9aa57cb0
695219,10851202,FG_b991bfa4b0425d43a203401fa97e0904f4e6e88733c6c11c17160a1a90c84e0c,1,ca52283532c9602eba340addf9b8e009c7e214bad7340c999e55d6baa2493ab1,L_RING,694836,10850523,7289b17cd3c8bfa9652b60e0a96595b6623711ec4af697d1d089f17cfdb78b24
360583,7055339,FG_ab3d11915e39a4730df098333974fe67411b0ee5de2068b844062716b1fab24e,1,359fa1edab68fdc765aaeb3e37493d5aab8e7f55b295f4e339b6035a5023ccda,L_RING,360112,7054822,60a9bdba3b9c064585b3f00002e670c3624acc0ea29a95a8e7ad697fa3927d2f
718918,10825583,FG_986c4a2a59e6fc15c35e37d718ee5a1280833ead5f6cee04c8ae9d56e078327a,1,1c2d0837a24b9e16a836bc1a271419fa17495dc3f6a0d9cec6352b9525c163f0,L_RING,718452,10824981,fb3d80eedf7631369100838cf2f1864255821c7e86831813456e5c92365aac03
693483,10844200,FG_4fa1f6a28712cdf52a4a166bc9b5ba073720b8c7dc861399ea980afa32b0287c,1,a06dc3e829bc33be40cc48d4500e17bb08802f382a9f470c95f6cfcdc05f61d6,L_RING,693227,10843521,b87656374279ffce3eba8190ed56c81bd9670e230b42e5412db0b3754d654772
