case_id,scenario,switch_count,case_type,policy_id,optimize_status,feasibility_status,optimize_z3_ms,feasibility_z3_ms,overhead_ratio,consistent
structured100_auto:P0,structured100_auto,100,P0,,TIMEOUT,SAT,,398.390959,,True
structured20_auto:P0,structured20_auto,20,P0,,SAT,SAT,216.279044,4.0356369999999995,53.59229385596376,True
structured20_auto:PF:l_sw01_sw02,structured20_auto,20,PF,,SAT,SAT,234.287456,4.410164,53.12443165378884,True
structured20_auto:PF:l_sw01_sw06,structured20_auto,20,PF,,SAT,SAT,218.06371199999998,4.144641999999999,52.6134011091911,True
structured20_auto:PF:l_sw02_sw03,structured20_auto,20,PF,,SAT,SAT,214.57842499999998,4.172873,51.42222756359946,True
structured20_auto:PF:l_sw02_sw08,structured20_auto,20,PF,,SAT,SAT,220.835763,4.273305,51.677978286127484,True
structured20_auto:PF:l_sw03_sw04,structured20_auto,20,PF,,SAT,SAT,221.196209,4.446862,49.742089815244995,True
structured20_auto:PF:l_sw03_sw08,structured20_auto,20,PF,,SAT,SAT,218.17435700000001,4.877544,44.73037188388255,True
structured20_auto:PF:l_sw04_sw05,structured20_auto,20,PF,,SAT,SAT,213.112954,4.165684000000001,51.15917433967626,True
structured20_auto:PF:l_sw04_sw10,structured20_auto,20,PF,,SAT,SAT,213.21460100000002,3.9534490000000004,53.93128910983801,True
structured20_auto:PF:l_sw06_sw07,structured20_auto,20,PF,,SAT,SAT,213.80959299999998,4.020855999999999,53.17514305411584,True
structured20_auto:PF:l_sw06_sw11,structured20_auto,20,PF,,SAT,SAT,299.61816600000003,4.1868799999999995,71.5612021361969,True
structured20_auto:PF:l_sw07_sw08,structured20_auto,20,PF,,SAT,SAT,306.142066,3.9797390000000004,76.92516167517518,True
structured20_auto:PF:l_sw08_sw09,structured20_auto,20,PF,,SAT,SAT,239.94854600000002,3.893006,61.63580174292051,True
structured20_auto:PF:l_sw08_sw13,structured20_auto,20,PF,,SAT,SAT,229.04065,4.360352,52.528018380167474,True
structured20_auto:PF:l_sw09_sw10,structured20_auto,20,PF,,SAT,SAT,219.642942,4.096591,53.616029034873144,True
structured20_auto:PF:l_sw10_sw15,structured20_auto,20,PF,,SAT,SAT,224.029729,4.157822,53.88151031958559,True
structured20_auto:PF:l_sw11_sw16,structured20_auto,20,PF,,SAT,SAT,208.38120800000002,3.937128,52.92721191691,True
structured20_auto:PF:l_sw11_sw17,structured20_auto,20,PF,,SAT,SAT,222.327776,4.379378,50.76697558420397,True
structured20_auto:PF:l_sw13_sw18,structured20_auto,20,PF,,SAT,SAT,228.30093300000001,4.16486,54.815992134189386,True
structured20_auto:PF:l_sw13_sw19,structured20_auto,20,PF,,SAT,SAT,229.243908,4.474418,51.23435226659646,True
structured20_auto:PF:l_sw15_sw20,structured20_auto,20,PF,,SAT,SAT,230.421945,4.392411,52.4591038953322,True
structured20_auto:PF:l_sw17_sw18,structured20_auto,20,PF,,SAT,SAT,230.67293,4.250257,54.27270162721924,True
structured20_auto:PF:l_sw19_sw20,structured20_auto,20,PF,,SAT,SAT,240.365732,4.401774,54.60655908276982,True
structured20_auto:SHARED:J020:03b36c0a455df73e,structured20_auto,20,SHARED,J020,SAT,SAT,235.25855900000002,4.478989,52.524924486307064,True
structured20_auto:SHARED:J020:80f67a99582a2501,structured20_auto,20,SHARED,J020,SAT,SAT,245.149156,4.675986,52.42726475228968,True
structured20_auto:SHARED:J020:8c5cd5d6abda14a3,structured20_auto,20,SHARED,J020,SAT,SAT,230.407315,4.296162,53.630965266207376,True
structured20_auto:SHARED:J020:8d9c09afd1cc32da,structured20_auto,20,SHARED,J020,SAT,SAT,281.444616,4.442848,63.347793127291325,True
structured20_auto:SHARED:J020:a2fe8e1772c6cb77,structured20_auto,20,SHARED,J020,NO_ROUTE,NO_ROUTE,,,,True
structured20_auto:SHARED:J020:f48267421ccdc7ee,structured20_auto,20,SHARED,J020,SAT,SAT,226.227641,4.099816,55.17994978311222,True
structured20_auto:SHARED:J040:03b36c0a455df73e,structured20_auto,20,SHARED,J040,SAT,SAT,237.705157,4.637373999999999,51.2585693972494,True
structured20_auto:SHARED:J040:25532bce0979c3ff,structured20_auto,20,SHARED,J040,SAT,SAT,256.363984,4.935969,51.937924245472374,True
structured20_auto:SHARED:J040:3d2944a0d56aca29,structured20_auto,20,SHARED,J040,SAT,SAT,299.223207,4.307023,69.47332461424051,True
structured20_auto:SHARED:J040:49f734d25bb9914c,structured20_auto,20,SHARED,J040,SAT,SAT,224.85108300000002,4.276242000000001,52.58146826115079,True
structured20_auto:SHARED:J040:6164a3d75db8a6bb,structured20_auto,20,SHARED,J040,SAT,SAT,234.264777,4.211272999999999,55.62801960357356,True
structured20_auto:SHARED:J040:80f67a99582a2501,structured20_auto,20,SHARED,J040,SAT,SAT,240.845418,4.386056999999999,54.91160237999644,True
structured20_auto:SHARED:J040:8c5cd5d6abda14a3,structured20_auto,20,SHARED,J040,SAT,SAT,231.500698,4.165398,55.57708963225123,True
structured20_auto:SHARED:J040:f48267421ccdc7ee,structured20_auto,20,SHARED,J040,SAT,SAT,226.08082900000002,4.074354,55.48875453630196,True
structured20_auto:SHARED:J100:26bd46fc7074731a,structured20_auto,20,SHARED,J100,SAT,SAT,223.042373,4.177157,53.39573614302742,True
structured20_auto:SHARED:J100:7109054e03900f9e,structured20_auto,20,SHARED,J100,SAT,SAT,235.79836500000002,4.256221,55.40087439068601,True
structured20_auto:SHARED:J100:8c5cd5d6abda14a3,structured20_auto,20,SHARED,J100,SAT,SAT,229.827941,4.397501,52.26330613682635,True
structured20_auto:SHARED:J100:ce559c87ed1e0457,structured20_auto,20,SHARED,J100,SAT,SAT,226.89246699999998,4.513469,50.27008427442395,True
structured20_auto:SHARED:J100:d5060b6a5b778b77,structured20_auto,20,SHARED,J100,SAT,SAT,226.76478799999998,4.441968999999999,51.05051115845248,True
structured30_auto:P0,structured30_auto,30,P0,,SAT,SAT,299.00421700000004,4.669057,64.03953025204021,True
structured30_auto:PF:l_sw01_sw02,structured30_auto,30,PF,,SAT,SAT,294.49212600000004,4.888365,60.24348140942831,True
structured30_auto:PF:l_sw01_sw07,structured30_auto,30,PF,,SAT,SAT,307.016073,4.908401,62.54910163207938,True
structured30_auto:PF:l_sw01_sw09,structured30_auto,30,PF,,SAT,SAT,303.87278200000003,4.776021,63.624674598373836,True
structured30_auto:PF:l_sw02_sw03,structured30_auto,30,PF,,SAT,SAT,289.696734,4.872663,59.45347215680624,True
structured30_auto:PF:l_sw02_sw08,structured30_auto,30,PF,,SAT,SAT,291.90463300000005,5.596988,52.15387865759227,True
structured30_auto:PF:l_sw03_sw04,structured30_auto,30,PF,,SAT,SAT,295.154095,4.9877899999999995,59.175325144001654,True
structured30_auto:PF:l_sw03_sw09,structured30_auto,30,PF,,SAT,SAT,318.219188,4.913617,64.7627171592739,True
structured30_auto:PF:l_sw04_sw05,structured30_auto,30,PF,,SAT,SAT,398.30847600000004,4.667173999999999,85.34253833261843,True
structured30_auto:PF:l_sw05_sw07,structured30_auto,30,PF,,SAT,SAT,299.051536,4.736490000000001,63.137795287227455,True
structured30_auto:PF:l_sw05_sw11,structured30_auto,30,PF,,SAT,SAT,312.391615,4.9160260000000005,63.54555793643076,True
structured30_auto:PF:l_sw07_sw13,structured30_auto,30,PF,,SAT,SAT,338.943448,4.7512989999999995,71.3370065744126,True
structured30_auto:PF:l_sw08_sw16,structured30_auto,30,PF,,SAT,SAT,292.501896,4.792164,61.037538782061716,True
structured30_auto:PF:l_sw09_sw10,structured30_auto,30,PF,,SAT,SAT,285.853859,4.724246,60.50782685744984,True
structured30_auto:PF:l_sw09_sw15,structured30_auto,30,PF,,SAT,SAT,335.990464,4.96221,67.70984379943613,True
structured30_auto:PF:l_sw10_sw11,structured30_auto,30,PF,,SAT,SAT,283.238225,4.627752,61.204279097064834,True
structured30_auto:PF:l_sw11_sw17,structured30_auto,30,PF,,SAT,SAT,324.61467300000004,5.210795,62.29657336356545,True
structured30_auto:PF:l_sw13_sw14,structured30_auto,30,PF,,SAT,SAT,296.207165,4.777404,62.00169903989698,True
structured30_auto:PF:l_sw13_sw19,structured30_auto,30,PF,,SAT,SAT,326.993999,4.8936459999999995,66.82011714782803,True
structured30_auto:PF:l_sw14_sw15,structured30_auto,30,PF,,SAT,SAT,304.480813,4.899908,62.140108140805914,True
structured30_auto:PF:l_sw15_sw21,structured30_auto,30,PF,,SAT,SAT,320.51948400000003,4.717085,67.94863437907098,True
structured30_auto:PF:l_sw15_sw23,structured30_auto,30,PF,,SAT,SAT,315.063211,5.116126,61.5823791282701,True
structured30_auto:PF:l_sw16_sw17,structured30_auto,30,PF,,SAT,SAT,301.808214,5.10602,59.10831019071606,True
structured30_auto:PF:l_sw17_sw23,structured30_auto,30,PF,,SAT,SAT,333.10135099999997,5.256261,63.372300386149,True
