candidate_first_egress_count,canonical_source_egress,density,destination,first_egress_id,first_egress_link,flow_id,flow_kind,qualification_basis,qualification_pass,scale,scenario,source,source_node_type,source_outgoing_egress_count,topology,unavoidable_first_egress
,CC_C03,D085,PLC_C03_M04,CC_C03->SW_C03_CC,a_CC_C03_SW_C03_CC,COORD_CC_C03_PLC_C03_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C03,end_system,1,REDSTAR,True
,CC_C04,D085,PLC_C04_M02,CC_C04->SW_C04_CC,a_CC_C04_SW_C04_CC,COORD_CC_C04_PLC_C04_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C04,end_system,1,REDSTAR,True
,CC_C04,D085,PLC_C04_M03,CC_C04->SW_C04_CC,a_CC_C04_SW_C04_CC,COORD_CC_C04_PLC_C04_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C04,end_system,1,REDSTAR,True
,CC_C04,D085,PLC_C04_M04,CC_C04->SW_C04_CC,a_CC_C04_SW_C04_CC,COORD_CC_C04_PLC_C04_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C04,end_system,1,REDSTAR,True
,CC_C05,D085,PLC_C05_M01,CC_C05->SW_C05_CC,a_CC_C05_SW_C05_CC,COORD_CC_C05_PLC_C05_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C05,end_system,1,REDSTAR,True
,CC_C05,D085,PLC_C05_M02,CC_C05->SW_C05_CC,a_CC_C05_SW_C05_CC,COORD_CC_C05_PLC_C05_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C05,end_system,1,REDSTAR,True
,CC_C05,D085,PLC_C05_M03,CC_C05->SW_C05_CC,a_CC_C05_SW_C05_CC,COORD_CC_C05_PLC_C05_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C05,end_system,1,REDSTAR,True
,CC_C05,D085,PLC_C05_M04,CC_C05->SW_C05_CC,a_CC_C05_SW_C05_CC,COORD_CC_C05_PLC_C05_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C05,end_system,1,REDSTAR,True
,CC_C06,D085,PLC_C06_M01,CC_C06->SW_C06_CC,a_CC_C06_SW_C06_CC,COORD_CC_C06_PLC_C06_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C06,end_system,1,REDSTAR,True
,CC_C06,D085,PLC_C06_M02,CC_C06->SW_C06_CC,a_CC_C06_SW_C06_CC,COORD_CC_C06_PLC_C06_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C06,end_system,1,REDSTAR,True
,CC_C06,D085,PLC_C06_M03,CC_C06->SW_C06_CC,a_CC_C06_SW_C06_CC,COORD_CC_C06_PLC_C06_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C06,end_system,1,REDSTAR,True
,CC_C06,D085,PLC_C06_M04,CC_C06->SW_C06_CC,a_CC_C06_SW_C06_CC,COORD_CC_C06_PLC_C06_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C06,end_system,1,REDSTAR,True
,CC_C07,D085,PLC_C07_M01,CC_C07->SW_C07_CC,a_CC_C07_SW_C07_CC,COORD_CC_C07_PLC_C07_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C07,end_system,1,REDSTAR,True
,CC_C07,D085,PLC_C07_M02,CC_C07->SW_C07_CC,a_CC_C07_SW_C07_CC,COORD_CC_C07_PLC_C07_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C07,end_system,1,REDSTAR,True
,CC_C07,D085,PLC_C07_M03,CC_C07->SW_C07_CC,a_CC_C07_SW_C07_CC,COORD_CC_C07_PLC_C07_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C07,end_system,1,REDSTAR,True
,CC_C07,D085,PLC_C07_M04,CC_C07->SW_C07_CC,a_CC_C07_SW_C07_CC,COORD_CC_C07_PLC_C07_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C07,end_system,1,REDSTAR,True
,CC_C08,D085,PLC_C08_M01,CC_C08->SW_C08_CC,a_CC_C08_SW_C08_CC,COORD_CC_C08_PLC_C08_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C08,end_system,1,REDSTAR,True
,CC_C08,D085,PLC_C08_M02,CC_C08->SW_C08_CC,a_CC_C08_SW_C08_CC,COORD_CC_C08_PLC_C08_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C08,end_system,1,REDSTAR,True
,CC_C08,D085,PLC_C08_M03,CC_C08->SW_C08_CC,a_CC_C08_SW_C08_CC,COORD_CC_C08_PLC_C08_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C08,end_system,1,REDSTAR,True
,CC_C08,D085,PLC_C08_M04,CC_C08->SW_C08_CC,a_CC_C08_SW_C08_CC,COORD_CC_C08_PLC_C08_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C08,end_system,1,REDSTAR,True
,CC_C09,D085,PLC_C09_M01,CC_C09->SW_C09_CC,a_CC_C09_SW_C09_CC,COORD_CC_C09_PLC_C09_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C09,end_system,1,REDSTAR,True
,CC_C09,D085,PLC_C09_M02,CC_C09->SW_C09_CC,a_CC_C09_SW_C09_CC,COORD_CC_C09_PLC_C09_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C09,end_system,1,REDSTAR,True
,CC_C09,D085,PLC_C09_M04,CC_C09->SW_C09_CC,a_CC_C09_SW_C09_CC,COORD_CC_C09_PLC_C09_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C09,end_system,1,REDSTAR,True
,CC_C10,D085,PLC_C10_M01,CC_C10->SW_C10_CC,a_CC_C10_SW_C10_CC,COORD_CC_C10_PLC_C10_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C10,end_system,1,REDSTAR,True
,CC_C10,D085,PLC_C10_M02,CC_C10->SW_C10_CC,a_CC_C10_SW_C10_CC,COORD_CC_C10_PLC_C10_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C10,end_system,1,REDSTAR,True
,CC_C10,D085,PLC_C10_M03,CC_C10->SW_C10_CC,a_CC_C10_SW_C10_CC,COORD_CC_C10_PLC_C10_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C10,end_system,1,REDSTAR,True
,CC_C11,D085,PLC_C11_M01,CC_C11->SW_C11_CC,a_CC_C11_SW_C11_CC,COORD_CC_C11_PLC_C11_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C11,end_system,1,REDSTAR,True
,CC_C11,D085,PLC_C11_M04,CC_C11->SW_C11_CC,a_CC_C11_SW_C11_CC,COORD_CC_C11_PLC_C11_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C11,end_system,1,REDSTAR,True
,CC_C12,D085,PLC_C12_M02,CC_C12->SW_C12_CC,a_CC_C12_SW_C12_CC,COORD_CC_C12_PLC_C12_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C12,end_system,1,REDSTAR,True
,CC_C12,D085,PLC_C12_M03,CC_C12->SW_C12_CC,a_CC_C12_SW_C12_CC,COORD_CC_C12_PLC_C12_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C12,end_system,1,REDSTAR,True
,CC_C12,D085,PLC_C12_M04,CC_C12->SW_C12_CC,a_CC_C12_SW_C12_CC,COORD_CC_C12_PLC_C12_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C12,end_system,1,REDSTAR,True
,CC_C13,D085,PLC_C13_M01,CC_C13->SW_C13_CC,a_CC_C13_SW_C13_CC,COORD_CC_C13_PLC_C13_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C13,end_system,1,REDSTAR,True
,CC_C13,D085,PLC_C13_M02,CC_C13->SW_C13_CC,a_CC_C13_SW_C13_CC,COORD_CC_C13_PLC_C13_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C13,end_system,1,REDSTAR,True
,CC_C13,D085,PLC_C13_M03,CC_C13->SW_C13_CC,a_CC_C13_SW_C13_CC,COORD_CC_C13_PLC_C13_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C13,end_system,1,REDSTAR,True
,CC_C13,D085,PLC_C13_M04,CC_C13->SW_C13_CC,a_CC_C13_SW_C13_CC,COORD_CC_C13_PLC_C13_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C13,end_system,1,REDSTAR,True
,CC_C14,D085,PLC_C14_M01,CC_C14->SW_C14_CC,a_CC_C14_SW_C14_CC,COORD_CC_C14_PLC_C14_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C14,end_system,1,REDSTAR,True
,CC_C14,D085,PLC_C14_M02,CC_C14->SW_C14_CC,a_CC_C14_SW_C14_CC,COORD_CC_C14_PLC_C14_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C14,end_system,1,REDSTAR,True
,CC_C14,D085,PLC_C14_M03,CC_C14->SW_C14_CC,a_CC_C14_SW_C14_CC,COORD_CC_C14_PLC_C14_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C14,end_system,1,REDSTAR,True
,CC_C14,D085,PLC_C14_M04,CC_C14->SW_C14_CC,a_CC_C14_SW_C14_CC,COORD_CC_C14_PLC_C14_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C14,end_system,1,REDSTAR,True
,CC_C15,D085,PLC_C15_M01,CC_C15->SW_C15_CC,a_CC_C15_SW_C15_CC,COORD_CC_C15_PLC_C15_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C15,end_system,1,REDSTAR,True
,CC_C15,D085,PLC_C15_M03,CC_C15->SW_C15_CC,a_CC_C15_SW_C15_CC,COORD_CC_C15_PLC_C15_M03,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C15,end_system,1,REDSTAR,True
,CC_C15,D085,PLC_C15_M04,CC_C15->SW_C15_CC,a_CC_C15_SW_C15_CC,COORD_CC_C15_PLC_C15_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C15,end_system,1,REDSTAR,True
,CC_C16,D085,PLC_C16_M01,CC_C16->SW_C16_CC,a_CC_C16_SW_C16_CC,COORD_CC_C16_PLC_C16_M01,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C16,end_system,1,REDSTAR,True
,CC_C16,D085,PLC_C16_M02,CC_C16->SW_C16_CC,a_CC_C16_SW_C16_CC,COORD_CC_C16_PLC_C16_M02,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C16,end_system,1,REDSTAR,True
,CC_C16,D085,PLC_C16_M04,CC_C16->SW_C16_CC,a_CC_C16_SW_C16_CC,COORD_CC_C16_PLC_C16_M04,MachineCoordination,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C16,end_system,1,REDSTAR,True
,CC_C01,D085,CC_C02,CC_C01->SW_C01_CC,a_CC_C01_SW_C01_CC,IC_NEXT_CC_C01,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C01,end_system,1,REDSTAR,True
,CC_C02,D085,CC_C03,CC_C02->SW_C02_CC,a_CC_C02_SW_C02_CC,IC_NEXT_CC_C02,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C02,end_system,1,REDSTAR,True
,CC_C03,D085,CC_C04,CC_C03->SW_C03_CC,a_CC_C03_SW_C03_CC,IC_NEXT_CC_C03,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C03,end_system,1,REDSTAR,True
,CC_C04,D085,CC_C05,CC_C04->SW_C04_CC,a_CC_C04_SW_C04_CC,IC_NEXT_CC_C04,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C04,end_system,1,REDSTAR,True
,CC_C06,D085,CC_C07,CC_C06->SW_C06_CC,a_CC_C06_SW_C06_CC,IC_NEXT_CC_C06,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C06,end_system,1,REDSTAR,True
,CC_C07,D085,CC_C08,CC_C07->SW_C07_CC,a_CC_C07_SW_C07_CC,IC_NEXT_CC_C07,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C07,end_system,1,REDSTAR,True
,CC_C08,D085,CC_C09,CC_C08->SW_C08_CC,a_CC_C08_SW_C08_CC,IC_NEXT_CC_C08,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C08,end_system,1,REDSTAR,True
,CC_C09,D085,CC_C10,CC_C09->SW_C09_CC,a_CC_C09_SW_C09_CC,IC_NEXT_CC_C09,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C09,end_system,1,REDSTAR,True
,CC_C12,D085,CC_C13,CC_C12->SW_C12_CC,a_CC_C12_SW_C12_CC,IC_NEXT_CC_C12,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C12,end_system,1,REDSTAR,True
,CC_C13,D085,CC_C14,CC_C13->SW_C13_CC,a_CC_C13_SW_C13_CC,IC_NEXT_CC_C13,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C13,end_system,1,REDSTAR,True
,CC_C14,D085,CC_C15,CC_C14->SW_C14_CC,a_CC_C14_SW_C14_CC,IC_NEXT_CC_C14,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C14,end_system,1,REDSTAR,True
,CC_C15,D085,CC_C16,CC_C15->SW_C15_CC,a_CC_C15_SW_C15_CC,IC_NEXT_CC_C15,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C15,end_system,1,REDSTAR,True
,CC_C16,D085,CC_C01,CC_C16->SW_C16_CC,a_CC_C16_SW_C16_CC,IC_NEXT_CC_C16,InterCellNext,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C16,end_system,1,REDSTAR,True
,CC_C01,D085,CC_C16,CC_C01->SW_C01_CC,a_CC_C01_SW_C01_CC,IC_PREV_CC_C01,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C01,end_system,1,REDSTAR,True
,CC_C02,D085,CC_C01,CC_C02->SW_C02_CC,a_CC_C02_SW_C02_CC,IC_PREV_CC_C02,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C02,end_system,1,REDSTAR,True
,CC_C04,D085,CC_C03,CC_C04->SW_C04_CC,a_CC_C04_SW_C04_CC,IC_PREV_CC_C04,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C04,end_system,1,REDSTAR,True
,CC_C05,D085,CC_C04,CC_C05->SW_C05_CC,a_CC_C05_SW_C05_CC,IC_PREV_CC_C05,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C05,end_system,1,REDSTAR,True
,CC_C06,D085,CC_C05,CC_C06->SW_C06_CC,a_CC_C06_SW_C06_CC,IC_PREV_CC_C06,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C06,end_system,1,REDSTAR,True
,CC_C07,D085,CC_C06,CC_C07->SW_C07_CC,a_CC_C07_SW_C07_CC,IC_PREV_CC_C07,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C07,end_system,1,REDSTAR,True
,CC_C09,D085,CC_C08,CC_C09->SW_C09_CC,a_CC_C09_SW_C09_CC,IC_PREV_CC_C09,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C09,end_system,1,REDSTAR,True
,CC_C10,D085,CC_C09,CC_C10->SW_C10_CC,a_CC_C10_SW_C10_CC,IC_PREV_CC_C10,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C10,end_system,1,REDSTAR,True
,CC_C11,D085,CC_C10,CC_C11->SW_C11_CC,a_CC_C11_SW_C11_CC,IC_PREV_CC_C11,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C11,end_system,1,REDSTAR,True
,CC_C12,D085,CC_C11,CC_C12->SW_C12_CC,a_CC_C12_SW_C12_CC,IC_PREV_CC_C12,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C12,end_system,1,REDSTAR,True
,CC_C13,D085,CC_C12,CC_C13->SW_C13_CC,a_CC_C13_SW_C13_CC,IC_PREV_CC_C13,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C13,end_system,1,REDSTAR,True
,CC_C14,D085,CC_C13,CC_C14->SW_C14_CC,a_CC_C14_SW_C14_CC,IC_PREV_CC_C14,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C14,end_system,1,REDSTAR,True
,CC_C16,D085,CC_C15,CC_C16->SW_C16_CC,a_CC_C16_SW_C16_CC,IC_PREV_CC_C16,InterCellPrevious,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,CC_C16,end_system,1,REDSTAR,True
,S1_C01_M01,D085,PLC_C01_M01,S1_C01_M01->SW_C01_M01_SENS,a_S1_C01_M01_SW_C01_M01_SENS,SC_S1_C01_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C01_M01,end_system,1,REDSTAR,True
,S1_C01_M02,D085,PLC_C01_M02,S1_C01_M02->SW_C01_M02_SENS,a_S1_C01_M02_SW_C01_M02_SENS,SC_S1_C01_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C01_M02,end_system,1,REDSTAR,True
,S1_C01_M03,D085,PLC_C01_M03,S1_C01_M03->SW_C01_M03_SENS,a_S1_C01_M03_SW_C01_M03_SENS,SC_S1_C01_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C01_M03,end_system,1,REDSTAR,True
,S1_C01_M04,D085,PLC_C01_M04,S1_C01_M04->SW_C01_M04_SENS,a_S1_C01_M04_SW_C01_M04_SENS,SC_S1_C01_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C01_M04,end_system,1,REDSTAR,True
,S1_C02_M02,D085,PLC_C02_M02,S1_C02_M02->SW_C02_M02_SENS,a_S1_C02_M02_SW_C02_M02_SENS,SC_S1_C02_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C02_M02,end_system,1,REDSTAR,True
,S1_C02_M03,D085,PLC_C02_M03,S1_C02_M03->SW_C02_M03_SENS,a_S1_C02_M03_SW_C02_M03_SENS,SC_S1_C02_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C02_M03,end_system,1,REDSTAR,True
,S1_C02_M04,D085,PLC_C02_M04,S1_C02_M04->SW_C02_M04_SENS,a_S1_C02_M04_SW_C02_M04_SENS,SC_S1_C02_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C02_M04,end_system,1,REDSTAR,True
,S1_C03_M02,D085,PLC_C03_M02,S1_C03_M02->SW_C03_M02_SENS,a_S1_C03_M02_SW_C03_M02_SENS,SC_S1_C03_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C03_M02,end_system,1,REDSTAR,True
,S1_C03_M03,D085,PLC_C03_M03,S1_C03_M03->SW_C03_M03_SENS,a_S1_C03_M03_SW_C03_M03_SENS,SC_S1_C03_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C03_M03,end_system,1,REDSTAR,True
,S1_C03_M04,D085,PLC_C03_M04,S1_C03_M04->SW_C03_M04_SENS,a_S1_C03_M04_SW_C03_M04_SENS,SC_S1_C03_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C03_M04,end_system,1,REDSTAR,True
,S1_C04_M01,D085,PLC_C04_M01,S1_C04_M01->SW_C04_M01_SENS,a_S1_C04_M01_SW_C04_M01_SENS,SC_S1_C04_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C04_M01,end_system,1,REDSTAR,True
,S1_C04_M02,D085,PLC_C04_M02,S1_C04_M02->SW_C04_M02_SENS,a_S1_C04_M02_SW_C04_M02_SENS,SC_S1_C04_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C04_M02,end_system,1,REDSTAR,True
,S1_C04_M03,D085,PLC_C04_M03,S1_C04_M03->SW_C04_M03_SENS,a_S1_C04_M03_SW_C04_M03_SENS,SC_S1_C04_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C04_M03,end_system,1,REDSTAR,True
,S1_C04_M04,D085,PLC_C04_M04,S1_C04_M04->SW_C04_M04_SENS,a_S1_C04_M04_SW_C04_M04_SENS,SC_S1_C04_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C04_M04,end_system,1,REDSTAR,True
,S1_C05_M01,D085,PLC_C05_M01,S1_C05_M01->SW_C05_M01_SENS,a_S1_C05_M01_SW_C05_M01_SENS,SC_S1_C05_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C05_M01,end_system,1,REDSTAR,True
,S1_C05_M02,D085,PLC_C05_M02,S1_C05_M02->SW_C05_M02_SENS,a_S1_C05_M02_SW_C05_M02_SENS,SC_S1_C05_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C05_M02,end_system,1,REDSTAR,True
,S1_C05_M03,D085,PLC_C05_M03,S1_C05_M03->SW_C05_M03_SENS,a_S1_C05_M03_SW_C05_M03_SENS,SC_S1_C05_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C05_M03,end_system,1,REDSTAR,True
,S1_C05_M04,D085,PLC_C05_M04,S1_C05_M04->SW_C05_M04_SENS,a_S1_C05_M04_SW_C05_M04_SENS,SC_S1_C05_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C05_M04,end_system,1,REDSTAR,True
,S1_C06_M01,D085,PLC_C06_M01,S1_C06_M01->SW_C06_M01_SENS,a_S1_C06_M01_SW_C06_M01_SENS,SC_S1_C06_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C06_M01,end_system,1,REDSTAR,True
,S1_C06_M02,D085,PLC_C06_M02,S1_C06_M02->SW_C06_M02_SENS,a_S1_C06_M02_SW_C06_M02_SENS,SC_S1_C06_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C06_M02,end_system,1,REDSTAR,True
,S1_C06_M03,D085,PLC_C06_M03,S1_C06_M03->SW_C06_M03_SENS,a_S1_C06_M03_SW_C06_M03_SENS,SC_S1_C06_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C06_M03,end_system,1,REDSTAR,True
,S1_C06_M04,D085,PLC_C06_M04,S1_C06_M04->SW_C06_M04_SENS,a_S1_C06_M04_SW_C06_M04_SENS,SC_S1_C06_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C06_M04,end_system,1,REDSTAR,True
,S1_C07_M01,D085,PLC_C07_M01,S1_C07_M01->SW_C07_M01_SENS,a_S1_C07_M01_SW_C07_M01_SENS,SC_S1_C07_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C07_M01,end_system,1,REDSTAR,True
,S1_C07_M02,D085,PLC_C07_M02,S1_C07_M02->SW_C07_M02_SENS,a_S1_C07_M02_SW_C07_M02_SENS,SC_S1_C07_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C07_M02,end_system,1,REDSTAR,True
,S1_C07_M03,D085,PLC_C07_M03,S1_C07_M03->SW_C07_M03_SENS,a_S1_C07_M03_SW_C07_M03_SENS,SC_S1_C07_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C07_M03,end_system,1,REDSTAR,True
,S1_C07_M04,D085,PLC_C07_M04,S1_C07_M04->SW_C07_M04_SENS,a_S1_C07_M04_SW_C07_M04_SENS,SC_S1_C07_M04,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,L,L_REDSTAR,S1_C07_M04,end_system,1,REDSTAR,True
