density,fixed_release,fixed_release_parity,flow_id,flow_kind,frame_size,frame_size_parity,frames_per_hyper_cycle,parity_pass,period_parity,period_ticks,relative_deadline_parity,relative_deadline_ticks,release_offset_parity,release_offset_ticks,scenario,transmission_ticks,transmission_ticks_parity,upstream_input
D050,True,True,COORD_CC_C10_PLC_C10_M03,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,2342,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C11_PLC_C11_M01,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,2239,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C11_PLC_C11_M04,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,4825,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C12_PLC_C12_M02,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,6910,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C12_PLC_C12_M04,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,1307,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C13_PLC_C13_M04,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,1946,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C14_PLC_C14_M01,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,1588,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C15_PLC_C15_M01,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,202,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,COORD_CC_C15_PLC_C15_M03,MachineCoordination,3250,True,2,True,True,40000,True,30000,True,6233,L_RING,26,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C01,InterCellNext,5875,True,1,True,True,80000,True,60000,True,4715,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C02,InterCellNext,5875,True,1,True,True,80000,True,60000,True,3301,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C04,InterCellNext,5875,True,1,True,True,80000,True,60000,True,13065,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C07,InterCellNext,5875,True,1,True,True,80000,True,60000,True,10830,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C08,InterCellNext,5875,True,1,True,True,80000,True,60000,True,14990,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C09,InterCellNext,5875,True,1,True,True,80000,True,60000,True,9584,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C12,InterCellNext,5875,True,1,True,True,80000,True,60000,True,11368,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_NEXT_CC_C16,InterCellNext,5875,True,1,True,True,80000,True,60000,True,14048,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C01,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,11857,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C02,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,15844,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C04,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,2343,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C05,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,9175,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C07,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,2273,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C10,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,2051,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C12,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,5922,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,IC_PREV_CC_C13,InterCellPrevious,5875,True,1,True,True,80000,True,60000,True,3013,L_RING,47,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C01_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,406,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C01_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2255,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C01_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,292,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C02_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3973,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C02_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3451,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C02_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2179,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C03_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1861,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C03_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2807,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C04_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2959,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C04_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,573,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C05_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,951,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C05_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1997,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C05_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3224,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C06_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1909,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C06_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2117,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C06_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1851,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C07_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3304,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C07_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1569,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C08_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1715,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C08_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3562,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C08_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1661,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C09_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2249,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C09_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3543,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C09_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3621,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C09_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1006,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C10_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3457,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C11_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1213,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C11_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3516,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C11_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1015,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C12_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1486,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C12_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3407,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C12_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1320,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C13_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3876,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C14_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2054,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C15_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1220,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C15_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3895,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S1_C15_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,624,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C01_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1113,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C01_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3026,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C02_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3974,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C03_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2325,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C03_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3217,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C03_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1691,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C04_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1282,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C04_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3991,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C05_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2500,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C05_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3298,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C06_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,864,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C06_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2682,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C06_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,718,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C07_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1346,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C07_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2975,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C08_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1391,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C08_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3026,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C08_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,842,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C09_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2084,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C09_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3427,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C10_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2279,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C11_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1758,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C11_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,730,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C11_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2339,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C12_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3298,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C12_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3315,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C13_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1561,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C13_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2669,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C14_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2977,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C14_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2019,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C15_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2517,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S2_C15_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2217,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C01_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3935,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C02_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3997,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C02_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2494,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C02_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1675,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C03_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3647,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C03_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3730,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C04_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,523,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C04_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,781,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C04_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3188,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C05_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,31,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C05_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,389,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C06_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3426,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C06_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2580,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C07_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,766,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C07_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1126,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C07_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2476,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C07_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3354,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C08_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1112,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C09_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1801,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C10_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2870,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C10_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1959,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C12_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,862,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C12_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2985,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C13_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1387,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C14_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3841,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S3_C15_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,483,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
