P0_route_links_abandoned,changed_affected_flow_count,changed_route_flow_count,changed_route_flow_ratio,changed_unaffected_flow_count,changed_unaffected_flow_ratio,fault_id,hop_delta_total,max_hop_delta,mean_hop_delta_per_changed_flow,new_physical_links_used,scenario,total_P0_hops,total_PF_hops
l_SW_C11_M01_ACT_SW_C11_M01_CTRL,14,14,0.015086206896551725,0,0.0,l_SW_C11_M01_ACT_SW_C11_M01_CTRL,2748,206,196.28571428571428,,L_RING,3872,6620
l_SW_C11_M01_CTRL_SW_C11_M01_SENS,16,16,0.017241379310344827,0,0.0,l_SW_C11_M01_CTRL_SW_C11_M01_SENS,3164,206,197.75,,L_RING,3872,7036
l_SW_C11_M01_SENS_SW_C11_M02_ACT,8,8,0.008620689655172414,0,0.0,l_SW_C11_M01_SENS_SW_C11_M02_ACT,1516,198,189.5,,L_RING,3872,5388
l_SW_C11_M02_ACT_SW_C11_M02_CTRL,12,12,0.01293103448275862,0,0.0,l_SW_C11_M02_ACT_SW_C11_M02_CTRL,2340,206,195.0,,L_RING,3872,6212
l_SW_C11_M02_CTRL_SW_C11_M02_SENS,14,14,0.015086206896551725,0,0.0,l_SW_C11_M02_CTRL_SW_C11_M02_SENS,2768,206,197.71428571428572,,L_RING,3872,6640
l_SW_C11_M02_SENS_SW_C11_M03_ACT,6,6,0.00646551724137931,0,0.0,l_SW_C11_M02_SENS_SW_C11_M03_ACT,1120,192,186.66666666666666,,L_RING,3872,4992
l_SW_C11_M03_ACT_SW_C11_M03_CTRL,10,10,0.010775862068965518,0,0.0,l_SW_C11_M03_ACT_SW_C11_M03_CTRL,1944,206,194.4,,L_RING,3872,5816
l_SW_C11_M03_CTRL_SW_C11_M03_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C11_M03_CTRL_SW_C11_M03_SENS,2384,206,198.66666666666666,,L_RING,3872,6256
l_SW_C11_M03_SENS_SW_C11_M04_ACT,4,4,0.004310344827586207,0,0.0,l_SW_C11_M03_SENS_SW_C11_M04_ACT,736,186,184.0,,L_RING,3872,4608
l_SW_C11_M04_ACT_SW_C11_M04_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C11_M04_ACT_SW_C11_M04_CTRL,1560,206,195.0,,L_RING,3872,5432
l_SW_C11_M04_CTRL_SW_C11_M04_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C11_M04_CTRL_SW_C11_M04_SENS,2012,206,201.2,,L_RING,3872,5884
l_SW_C11_M04_SENS_SW_C12_CC,2,2,0.0021551724137931034,0,0.0,l_SW_C11_M04_SENS_SW_C12_CC,364,182,182.0,,L_RING,3872,4236
l_SW_C12_CC_SW_C12_M01_ACT,10,10,0.010775862068965518,0,0.0,l_SW_C12_CC_SW_C12_M01_ACT,1924,204,192.4,,L_RING,3872,5796
l_SW_C12_M01_ACT_SW_C12_M01_CTRL,14,14,0.015086206896551725,0,0.0,l_SW_C12_M01_ACT_SW_C12_M01_CTRL,2748,206,196.28571428571428,,L_RING,3872,6620
l_SW_C12_M01_CTRL_SW_C12_M01_SENS,16,16,0.017241379310344827,0,0.0,l_SW_C12_M01_CTRL_SW_C12_M01_SENS,3164,206,197.75,,L_RING,3872,7036
l_SW_C12_M01_SENS_SW_C12_M02_ACT,8,8,0.008620689655172414,0,0.0,l_SW_C12_M01_SENS_SW_C12_M02_ACT,1516,198,189.5,,L_RING,3872,5388
l_SW_C12_M02_ACT_SW_C12_M02_CTRL,12,12,0.01293103448275862,0,0.0,l_SW_C12_M02_ACT_SW_C12_M02_CTRL,2340,206,195.0,,L_RING,3872,6212
l_SW_C12_M02_CTRL_SW_C12_M02_SENS,14,14,0.015086206896551725,0,0.0,l_SW_C12_M02_CTRL_SW_C12_M02_SENS,2768,206,197.71428571428572,,L_RING,3872,6640
l_SW_C12_M02_SENS_SW_C12_M03_ACT,6,6,0.00646551724137931,0,0.0,l_SW_C12_M02_SENS_SW_C12_M03_ACT,1120,192,186.66666666666666,,L_RING,3872,4992
l_SW_C12_M03_ACT_SW_C12_M03_CTRL,10,10,0.010775862068965518,0,0.0,l_SW_C12_M03_ACT_SW_C12_M03_CTRL,1944,206,194.4,,L_RING,3872,5816
l_SW_C12_M03_CTRL_SW_C12_M03_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C12_M03_CTRL_SW_C12_M03_SENS,2384,206,198.66666666666666,,L_RING,3872,6256
l_SW_C12_M03_SENS_SW_C12_M04_ACT,4,4,0.004310344827586207,0,0.0,l_SW_C12_M03_SENS_SW_C12_M04_ACT,736,186,184.0,,L_RING,3872,4608
l_SW_C12_M04_ACT_SW_C12_M04_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C12_M04_ACT_SW_C12_M04_CTRL,1560,206,195.0,,L_RING,3872,5432
l_SW_C12_M04_CTRL_SW_C12_M04_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C12_M04_CTRL_SW_C12_M04_SENS,2012,206,201.2,,L_RING,3872,5884
l_SW_C12_M04_SENS_SW_C13_CC,2,2,0.0021551724137931034,0,0.0,l_SW_C12_M04_SENS_SW_C13_CC,364,182,182.0,,L_RING,3872,4236
l_SW_C13_CC_SW_C13_M01_ACT,10,10,0.010775862068965518,0,0.0,l_SW_C13_CC_SW_C13_M01_ACT,1924,204,192.4,,L_RING,3872,5796
l_SW_C13_M01_ACT_SW_C13_M01_CTRL,14,14,0.015086206896551725,0,0.0,l_SW_C13_M01_ACT_SW_C13_M01_CTRL,2748,206,196.28571428571428,,L_RING,3872,6620
l_SW_C13_M01_CTRL_SW_C13_M01_SENS,16,16,0.017241379310344827,0,0.0,l_SW_C13_M01_CTRL_SW_C13_M01_SENS,3164,206,197.75,,L_RING,3872,7036
l_SW_C13_M01_SENS_SW_C13_M02_ACT,8,8,0.008620689655172414,0,0.0,l_SW_C13_M01_SENS_SW_C13_M02_ACT,1516,198,189.5,,L_RING,3872,5388
l_SW_C13_M02_ACT_SW_C13_M02_CTRL,12,12,0.01293103448275862,0,0.0,l_SW_C13_M02_ACT_SW_C13_M02_CTRL,2340,206,195.0,,L_RING,3872,6212
l_SW_C13_M02_CTRL_SW_C13_M02_SENS,14,14,0.015086206896551725,0,0.0,l_SW_C13_M02_CTRL_SW_C13_M02_SENS,2768,206,197.71428571428572,,L_RING,3872,6640
l_SW_C13_M02_SENS_SW_C13_M03_ACT,6,6,0.00646551724137931,0,0.0,l_SW_C13_M02_SENS_SW_C13_M03_ACT,1120,192,186.66666666666666,,L_RING,3872,4992
l_SW_C13_M03_ACT_SW_C13_M03_CTRL,10,10,0.010775862068965518,0,0.0,l_SW_C13_M03_ACT_SW_C13_M03_CTRL,1944,206,194.4,,L_RING,3872,5816
l_SW_C13_M03_CTRL_SW_C13_M03_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C13_M03_CTRL_SW_C13_M03_SENS,2384,206,198.66666666666666,,L_RING,3872,6256
l_SW_C13_M03_SENS_SW_C13_M04_ACT,4,4,0.004310344827586207,0,0.0,l_SW_C13_M03_SENS_SW_C13_M04_ACT,736,186,184.0,,L_RING,3872,4608
l_SW_C13_M04_ACT_SW_C13_M04_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C13_M04_ACT_SW_C13_M04_CTRL,1560,206,195.0,,L_RING,3872,5432
l_SW_C13_M04_CTRL_SW_C13_M04_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C13_M04_CTRL_SW_C13_M04_SENS,2012,206,201.2,,L_RING,3872,5884
l_SW_C13_M04_SENS_SW_C14_CC,2,2,0.0021551724137931034,0,0.0,l_SW_C13_M04_SENS_SW_C14_CC,364,182,182.0,,L_RING,3872,4236
l_SW_C14_CC_SW_C14_M01_ACT,10,10,0.010775862068965518,0,0.0,l_SW_C14_CC_SW_C14_M01_ACT,1924,204,192.4,,L_RING,3872,5796
l_SW_C14_M01_ACT_SW_C14_M01_CTRL,14,14,0.015086206896551725,0,0.0,l_SW_C14_M01_ACT_SW_C14_M01_CTRL,2748,206,196.28571428571428,,L_RING,3872,6620
l_SW_C14_M01_CTRL_SW_C14_M01_SENS,16,16,0.017241379310344827,0,0.0,l_SW_C14_M01_CTRL_SW_C14_M01_SENS,3164,206,197.75,,L_RING,3872,7036
l_SW_C14_M01_SENS_SW_C14_M02_ACT,8,8,0.008620689655172414,0,0.0,l_SW_C14_M01_SENS_SW_C14_M02_ACT,1516,198,189.5,,L_RING,3872,5388
l_SW_C14_M02_ACT_SW_C14_M02_CTRL,12,12,0.01293103448275862,0,0.0,l_SW_C14_M02_ACT_SW_C14_M02_CTRL,2340,206,195.0,,L_RING,3872,6212
l_SW_C14_M02_CTRL_SW_C14_M02_SENS,14,14,0.015086206896551725,0,0.0,l_SW_C14_M02_CTRL_SW_C14_M02_SENS,2768,206,197.71428571428572,,L_RING,3872,6640
l_SW_C14_M02_SENS_SW_C14_M03_ACT,6,6,0.00646551724137931,0,0.0,l_SW_C14_M02_SENS_SW_C14_M03_ACT,1120,192,186.66666666666666,,L_RING,3872,4992
l_SW_C14_M03_ACT_SW_C14_M03_CTRL,10,10,0.010775862068965518,0,0.0,l_SW_C14_M03_ACT_SW_C14_M03_CTRL,1944,206,194.4,,L_RING,3872,5816
l_SW_C14_M03_CTRL_SW_C14_M03_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C14_M03_CTRL_SW_C14_M03_SENS,2384,206,198.66666666666666,,L_RING,3872,6256
l_SW_C14_M03_SENS_SW_C14_M04_ACT,4,4,0.004310344827586207,0,0.0,l_SW_C14_M03_SENS_SW_C14_M04_ACT,736,186,184.0,,L_RING,3872,4608
l_SW_C14_M04_ACT_SW_C14_M04_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C14_M04_ACT_SW_C14_M04_CTRL,1560,206,195.0,,L_RING,3872,5432
l_SW_C14_M04_CTRL_SW_C14_M04_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C14_M04_CTRL_SW_C14_M04_SENS,2012,206,201.2,,L_RING,3872,5884
l_SW_C14_M04_SENS_SW_C15_CC,2,2,0.0021551724137931034,0,0.0,l_SW_C14_M04_SENS_SW_C15_CC,364,182,182.0,,L_RING,3872,4236
l_SW_C15_CC_SW_C15_M01_ACT,10,10,0.010775862068965518,0,0.0,l_SW_C15_CC_SW_C15_M01_ACT,1924,204,192.4,,L_RING,3872,5796
l_SW_C15_M01_ACT_SW_C15_M01_CTRL,14,14,0.015086206896551725,0,0.0,l_SW_C15_M01_ACT_SW_C15_M01_CTRL,2748,206,196.28571428571428,,L_RING,3872,6620
l_SW_C15_M01_CTRL_SW_C15_M01_SENS,16,16,0.017241379310344827,0,0.0,l_SW_C15_M01_CTRL_SW_C15_M01_SENS,3164,206,197.75,,L_RING,3872,7036
l_SW_C15_M01_SENS_SW_C15_M02_ACT,8,8,0.008620689655172414,0,0.0,l_SW_C15_M01_SENS_SW_C15_M02_ACT,1516,198,189.5,,L_RING,3872,5388
l_SW_C15_M02_ACT_SW_C15_M02_CTRL,12,12,0.01293103448275862,0,0.0,l_SW_C15_M02_ACT_SW_C15_M02_CTRL,2340,206,195.0,,L_RING,3872,6212
l_SW_C15_M02_CTRL_SW_C15_M02_SENS,14,14,0.015086206896551725,0,0.0,l_SW_C15_M02_CTRL_SW_C15_M02_SENS,2768,206,197.71428571428572,,L_RING,3872,6640
l_SW_C15_M02_SENS_SW_C15_M03_ACT,6,6,0.00646551724137931,0,0.0,l_SW_C15_M02_SENS_SW_C15_M03_ACT,1120,192,186.66666666666666,,L_RING,3872,4992
l_SW_C15_M03_ACT_SW_C15_M03_CTRL,10,10,0.010775862068965518,0,0.0,l_SW_C15_M03_ACT_SW_C15_M03_CTRL,1944,206,194.4,,L_RING,3872,5816
l_SW_C15_M03_CTRL_SW_C15_M03_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C15_M03_CTRL_SW_C15_M03_SENS,2384,206,198.66666666666666,,L_RING,3872,6256
l_SW_C15_M03_SENS_SW_C15_M04_ACT,4,4,0.004310344827586207,0,0.0,l_SW_C15_M03_SENS_SW_C15_M04_ACT,736,186,184.0,,L_RING,3872,4608
l_SW_C15_M04_ACT_SW_C15_M04_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C15_M04_ACT_SW_C15_M04_CTRL,1560,206,195.0,,L_RING,3872,5432
l_SW_C15_M04_CTRL_SW_C15_M04_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C15_M04_CTRL_SW_C15_M04_SENS,2012,206,201.2,,L_RING,3872,5884
l_SW_C15_M04_SENS_SW_C16_CC,2,2,0.0021551724137931034,0,0.0,l_SW_C15_M04_SENS_SW_C16_CC,364,182,182.0,,L_RING,3872,4236
l_SW_C16_CC_SW_C16_M01_ACT,10,10,0.010775862068965518,0,0.0,l_SW_C16_CC_SW_C16_M01_ACT,1924,204,192.4,,L_RING,3872,5796
l_SW_C16_M01_ACT_SW_C16_M01_CTRL,14,14,0.015086206896551725,0,0.0,l_SW_C16_M01_ACT_SW_C16_M01_CTRL,2748,206,196.28571428571428,,L_RING,3872,6620
l_SW_C16_M01_CTRL_SW_C16_M01_SENS,16,16,0.017241379310344827,0,0.0,l_SW_C16_M01_CTRL_SW_C16_M01_SENS,3164,206,197.75,,L_RING,3872,7036
l_SW_C16_M01_SENS_SW_C16_M02_ACT,8,8,0.008620689655172414,0,0.0,l_SW_C16_M01_SENS_SW_C16_M02_ACT,1516,198,189.5,,L_RING,3872,5388
l_SW_C16_M02_ACT_SW_C16_M02_CTRL,12,12,0.01293103448275862,0,0.0,l_SW_C16_M02_ACT_SW_C16_M02_CTRL,2340,206,195.0,,L_RING,3872,6212
l_SW_C16_M02_CTRL_SW_C16_M02_SENS,14,14,0.015086206896551725,0,0.0,l_SW_C16_M02_CTRL_SW_C16_M02_SENS,2768,206,197.71428571428572,,L_RING,3872,6640
l_SW_C16_M02_SENS_SW_C16_M03_ACT,6,6,0.00646551724137931,0,0.0,l_SW_C16_M02_SENS_SW_C16_M03_ACT,1120,192,186.66666666666666,,L_RING,3872,4992
l_SW_C16_M03_ACT_SW_C16_M03_CTRL,10,10,0.010775862068965518,0,0.0,l_SW_C16_M03_ACT_SW_C16_M03_CTRL,1944,206,194.4,,L_RING,3872,5816
l_SW_C16_M03_CTRL_SW_C16_M03_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C16_M03_CTRL_SW_C16_M03_SENS,2384,206,198.66666666666666,,L_RING,3872,6256
l_SW_C16_M03_SENS_SW_C16_M04_ACT,4,4,0.004310344827586207,0,0.0,l_SW_C16_M03_SENS_SW_C16_M04_ACT,736,186,184.0,,L_RING,3872,4608
l_SW_C16_M04_ACT_SW_C16_M04_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C16_M04_ACT_SW_C16_M04_CTRL,1560,206,195.0,,L_RING,3872,5432
l_SW_C16_M04_CTRL_SW_C16_M04_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C16_M04_CTRL_SW_C16_M04_SENS,2012,206,201.2,,L_RING,3872,5884
l_SW_C01_CC_SW_C01_CORE_A;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,10,10,0.010775862068965518,0,0.0,l_SW_C01_CC_SW_C01_CORE_A,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C01_CC_SW_C01_CORE_B;l_SW_C01_CORE_B_SW_FACTORY_CORE_A,2,2,0.0021551724137931034,0,0.0,l_SW_C01_CC_SW_C01_CORE_B,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M01_ACT;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C01_CORE_A_SW_C01_M01_ACT,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M01_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M01_ACT;l_SW_C01_CORE_A_SW_C01_M01_CTRL;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C01_CORE_A_SW_C01_M01_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M01_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M02_ACT;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C01_CORE_A_SW_C01_M02_ACT,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M02_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M02_ACT;l_SW_C01_CORE_A_SW_C01_M02_CTRL;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C01_CORE_A_SW_C01_M02_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M02_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M03_ACT;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C01_CORE_A_SW_C01_M03_ACT,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M03_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M03_ACT;l_SW_C01_CORE_A_SW_C01_M03_CTRL;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C01_CORE_A_SW_C01_M03_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M03_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M04_ACT;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C01_CORE_A_SW_C01_M04_ACT,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M04_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CORE_A_SW_C01_M04_ACT;l_SW_C01_CORE_A_SW_C01_M04_CTRL;l_SW_C01_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C01_CORE_A_SW_C01_M04_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C01_CORE_B_SW_C01_M04_ACT;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C01_CC_SW_C01_CORE_B;l_SW_C01_CORE_A_SW_FACTORY_CORE_A;l_SW_C01_CORE_B_SW_FACTORY_CORE_A,2,8,0.008620689655172414,6,0.0064794816414686825,l_SW_C01_CORE_A_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C01_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_A_SW_FACTORY_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M01_CTRL;l_SW_C01_CORE_B_SW_C01_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M01_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M01_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M01_CTRL;l_SW_C01_CORE_B_SW_C01_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M01_SENS,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M01_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M02_CTRL;l_SW_C01_CORE_B_SW_C01_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M02_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M02_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M02_CTRL;l_SW_C01_CORE_B_SW_C01_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M02_SENS,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M02_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M03_CTRL;l_SW_C01_CORE_B_SW_C01_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M03_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M03_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M03_CTRL;l_SW_C01_CORE_B_SW_C01_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M03_SENS,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M03_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M04_CTRL;l_SW_C01_CORE_B_SW_C01_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M04_CTRL,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M04_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_C01_M04_CTRL;l_SW_C01_CORE_B_SW_C01_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_CORE_B_SW_C01_M04_SENS,0,0,0.0,l_SW_C01_CORE_A_SW_C01_M04_SENS,L_REDSTAR,3776,3776
l_SW_C01_CORE_B_SW_FACTORY_CORE_A,2,6,0.00646551724137931,4,0.004319654427645789,l_SW_C01_CORE_B_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_A_SW_FACTORY_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C02_CC_SW_C02_CORE_A;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,10,10,0.010775862068965518,0,0.0,l_SW_C02_CC_SW_C02_CORE_A,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C02_CC_SW_C02_CORE_B;l_SW_C02_CORE_B_SW_FACTORY_CORE_A,2,2,0.0021551724137931034,0,0.0,l_SW_C02_CC_SW_C02_CORE_B,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M01_ACT;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C02_CORE_A_SW_C02_M01_ACT,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M01_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M01_ACT;l_SW_C02_CORE_A_SW_C02_M01_CTRL;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C02_CORE_A_SW_C02_M01_CTRL,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M01_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M02_ACT;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C02_CORE_A_SW_C02_M02_ACT,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M02_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M02_ACT;l_SW_C02_CORE_A_SW_C02_M02_CTRL;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C02_CORE_A_SW_C02_M02_CTRL,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M02_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M03_ACT;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C02_CORE_A_SW_C02_M03_ACT,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M03_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M03_ACT;l_SW_C02_CORE_A_SW_C02_M03_CTRL;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C02_CORE_A_SW_C02_M03_CTRL,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M03_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C02_CORE_A_SW_C02_M04_ACT;l_SW_C02_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C02_CORE_A_SW_C02_M04_ACT,0,0,0.0,l_SW_C01_CORE_B_SW_FACTORY_CORE_B;l_SW_C02_CORE_A_SW_FACTORY_CORE_B;l_SW_C02_CORE_B_SW_C02_M04_ACT;l_SW_C03_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
