affected_flow_count,affected_flow_ids,affected_flow_ratio,algorithm_used,all_flows_scheduled,candidate_rank,candidate_route_generation_ms,canonical_gzip_bytes,canonical_profile_bytes,celf_fallback_used,celf_wall_ms,conversion_ms,diagnostic,fault_id,h2s_wall_ms,heuristic_not_found,hnf_signature,input_semantics_pass,p0_reference_ms,peak_rss_bytes,pf_to_p0_ratio,primary_h2s_success,profile_normalization_ms,profile_ref,profile_sha256,project_static_checker_pass,repeat,requested_flow_count,route_hash,scale,scenario,schedule_hash,scheduled_flow_count,scheduled_flow_ratio,scheduling_ms,semantic_gzip_bytes,semantic_payload_bytes,semantic_profile_hash,semantic_valid,status,structural_no_route,topology,total_backend_ms,upstream_verifier_pass,verification_ms
8,SC_S1_C05_M02;SC_S2_C05_M02;SC_S3_C05_M02;SC_S4_C05_M02;SF_S1_C05_M02;SF_S2_C05_M02;SF_S3_C05_M02;SF_S4_C05_M02,0.008620689655172414,H2S,True,94,352.990856,312311,7733932,False,0.0,8.146076,,l_SW_C05_CORE_B_SW_C05_M02_CTRL,467.998816,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7612455992409465,True,71.592169,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_C05_M02_CTRL.json,ae891a919b2b160b84272a27701ce84ca905e20eff8646bf87bc72667ecfdedc,True,1,928,0ec4b7fb1b63df9c3eb27d49041c45f6c34e45607d1edbe49e3b71996b1fec1a,L,L_REDSTAR,1ac723badc01099817319a1987f2b4a141aa90feb353ebeb06e820b332a3c555,928,1.0,115.00795999999997,311978,7733462,b808db164c9225082008badedb73ce86ca68c8cc2fc81c21b128cfcd16c6a218,True,SUCCESS_H2S,False,REDSTAR,1460.468711,True,833.510457
8,SC_S1_C05_M02;SC_S2_C05_M02;SC_S3_C05_M02;SC_S4_C05_M02;SF_S1_C05_M02;SF_S2_C05_M02;SF_S3_C05_M02;SF_S4_C05_M02,0.008620689655172414,H2S,True,95,351.878646,312313,7733932,False,0.0,8.120448,,l_SW_C05_CORE_B_SW_C05_M02_SENS,469.789282,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.760959032737586,True,79.847055,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_C05_M02_SENS.json,d36593b64bd215407dc491022148db96751e15164a406c5d355d22732c66a06d,True,1,928,0ec4b7fb1b63df9c3eb27d49041c45f6c34e45607d1edbe49e3b71996b1fec1a,L,L_REDSTAR,56bcf08580cb734bf39f691020e2d6d4382ca33698038c8dbf5000f67a23bf3e,928,1.0,117.91063600000001,311978,7733462,b808db164c9225082008badedb73ce86ca68c8cc2fc81c21b128cfcd16c6a218,True,SUCCESS_H2S,False,REDSTAR,1459.918926,True,816.307446
8,SC_S1_C05_M03;SC_S2_C05_M03;SC_S3_C05_M03;SC_S4_C05_M03;SF_S1_C05_M03;SF_S2_C05_M03;SF_S3_C05_M03;SF_S4_C05_M03,0.008620689655172414,H2S,True,96,352.16218,312322,7733922,False,0.0,8.215169,,l_SW_C05_CORE_B_SW_C05_M03_CTRL,475.122607,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53530624,0.7640514902292931,True,60.139062,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_C05_M03_CTRL.json,12fb0674597db5fcb38993cd8755a417bc8c3d8728c358db56c18819602ec732,True,1,928,127a0bc78e7dd06efedd35d05259afaedbe78654b3019f58a1a5f4751d4f2dd0,L,L_REDSTAR,63de611eb8256c62f5ca85f83ad895e469afc0c1b4caeb8407faabbea2fe21e8,928,1.0,122.96042700000004,311996,7733452,87b12dd0bccd407e64091284aa6c7faaadf533327f41c5f1c99fc01023be7605,True,SUCCESS_H2S,False,REDSTAR,1465.851883,True,840.323235
8,SC_S1_C05_M03;SC_S2_C05_M03;SC_S3_C05_M03;SC_S4_C05_M03;SF_S1_C05_M03;SF_S2_C05_M03;SF_S3_C05_M03;SF_S4_C05_M03,0.008620689655172414,H2S,True,97,352.91625999999997,312324,7733922,False,0.0,8.025886,,l_SW_C05_CORE_B_SW_C05_M03_SENS,468.291209,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53530624,0.7552698730878198,True,71.268504,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_C05_M03_SENS.json,8143ffb8a7a19cda3450c7309e6fa469a1ce47df76a9192fdc9b208c74a6ac54,True,1,928,127a0bc78e7dd06efedd35d05259afaedbe78654b3019f58a1a5f4751d4f2dd0,L,L_REDSTAR,6ac0604ec6a02697a9261b8af8630416b17a4e5f4a3e08d910a644b0c8611eeb,928,1.0,115.37494900000002,311996,7733452,87b12dd0bccd407e64091284aa6c7faaadf533327f41c5f1c99fc01023be7605,True,SUCCESS_H2S,False,REDSTAR,1449.004131,True,819.980317
8,SC_S1_C05_M04;SC_S2_C05_M04;SC_S3_C05_M04;SC_S4_C05_M04;SF_S1_C05_M04;SF_S2_C05_M04;SF_S3_C05_M04;SF_S4_C05_M04,0.008620689655172414,H2S,True,98,351.59668300000004,312294,7733922,False,0.0,8.854484,,l_SW_C05_CORE_B_SW_C05_M04_CTRL,470.606266,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53690368,0.7728462403766115,True,82.252916,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_C05_M04_CTRL.json,64ffe748b9e76f6992e2a443a1caefc192a697334c01121c921f08049e7caf5d,True,1,928,928ca6680a60e1d6974dfbf5809a502b81873ead15f8961694231fa7a1d5a0cb,L,L_REDSTAR,5a4c656302b10aa11a580ffbbda52b0ba001cdcb18a3436e910699739a083fc2,928,1.0,119.00958299999996,311960,7733452,0aa56c3a76fd885b8f4c75ddcdb8c0bf88ccc081ae01be1d09932bbaa189537c,True,SUCCESS_H2S,False,REDSTAR,1482.724831,True,832.890982
8,SC_S1_C05_M04;SC_S2_C05_M04;SC_S3_C05_M04;SC_S4_C05_M04;SF_S1_C05_M04;SF_S2_C05_M04;SF_S3_C05_M04;SF_S4_C05_M04,0.008620689655172414,H2S,True,99,353.647974,312295,7733922,False,0.0,8.018705,,l_SW_C05_CORE_B_SW_C05_M04_SENS,472.907428,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7623147289125469,True,63.933468,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_C05_M04_SENS.json,6703622dbef4333432c1643642929fe2f7a656b3a707f523e73a9a24c6633751,True,1,928,928ca6680a60e1d6974dfbf5809a502b81873ead15f8961694231fa7a1d5a0cb,L,L_REDSTAR,8b74ab052abc4cea50e73b7ab9b4016a7fc8951fc6c3420fb7ed72ed03ffdafc,928,1.0,119.259454,311960,7733452,0aa56c3a76fd885b8f4c75ddcdb8c0bf88ccc081ae01be1d09932bbaa189537c,True,SUCCESS_H2S,False,REDSTAR,1462.519863,True,836.526687
2,IC_NEXT_CC_C04;IC_PREV_CC_C06,0.0021551724137931034,H2S,True,100,351.96033900000003,312189,7734161,False,0.0,8.303,,l_SW_C05_CORE_B_SW_FACTORY_CORE_A,476.434816,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53682176,0.771762669923659,True,74.575699,profiles/L_REDSTAR/l_SW_C05_CORE_B_SW_FACTORY_CORE_A.json,3071f1187565c1f8e7a34843c985557305b9dc09ab0b2b864658fc0af4b45bec,True,1,928,99ba899ae01c0e6e9ada17072d9ad499a0c1febfacede33a322535b2f7de098e,L,L_REDSTAR,2a9990fd0bc17579ee10b47d0c24b0731f6476fffcdec943b78430573847edfa,928,1.0,124.47447699999998,311863,7733779,c2a8226ce4074afbc8597fc44319e5f426434e23fec916012b06619e4c4a599f,True,SUCCESS_H2S,False,REDSTAR,1480.645974,True,841.904297
10,COORD_CC_C06_PLC_C06_M01;COORD_CC_C06_PLC_C06_M02;COORD_CC_C06_PLC_C06_M03;COORD_CC_C06_PLC_C06_M04;IC_NEXT_CC_C06;IC_PREV_CC_C06;STAT_PLC_C06_M01;STAT_PLC_C06_M02;STAT_PLC_C06_M03;STAT_PLC_C06_M04,0.010775862068965518,H2S,True,101,350.26007500000003,312208,7734014,False,0.0,8.019608,,l_SW_C06_CC_SW_C06_CORE_A,471.849182,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53682176,0.7710380199961502,True,93.293966,profiles/L_REDSTAR/l_SW_C06_CC_SW_C06_CORE_A.json,0fb2a87bbcef7468f4e7b4ea12c550f207dfd1f3ffe4a6c01ccbd7f30367778f,True,1,928,af247ef9ae0cbb0502446225a61d33b6a52f205bd67774a5f043b4fd6e5971c3,L,L_REDSTAR,c4132212ec5f24383b143a149776c534020c67a881f9f5e0ff6d45518d786038,928,1.0,121.58910699999996,311858,7733472,b51f5a7ce82a0a7cb7e2485b06df62bd728659d2e4d513d88d87f025fd0ee8cd,True,SUCCESS_H2S,False,REDSTAR,1479.255715,True,824.154568
2,IC_NEXT_CC_C05;IC_PREV_CC_C07,0.0021551724137931034,H2S,True,102,348.896832,312114,7733824,False,0.0,8.284979,,l_SW_C06_CC_SW_C06_CORE_B,466.017867,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53690368,0.7523619599729406,True,56.889735,profiles/L_REDSTAR/l_SW_C06_CC_SW_C06_CORE_B.json,261ce3361d962628adcc19b064b65ca29a5e1d211469e93c9407b67ea5bb0ae1,True,1,928,78b649d7098b2125c87272d912204d375f7faacba500297739be750e23308144,L,L_REDSTAR,f81d760cb5237dddfb8a27de3337afceba55ed86c743c12b73f8bd4ce6d5ad6c,928,1.0,117.121035,311815,7733466,3a299ec29e0e5f8dec9fa83b9314a086a1226d7d8a86fbda474a4e1f6a2c5530,True,SUCCESS_H2S,False,REDSTAR,1443.425227,True,832.743049
4,CMD_PLC_C06_M01_A1_C06_M01;CMD_PLC_C06_M01_A2_C06_M01;CMD_PLC_C06_M01_A3_C06_M01;CMD_PLC_C06_M01_A4_C06_M01,0.004310344827586207,H2S,True,103,353.128259,312266,7735357,False,0.0,8.125497,,l_SW_C06_CORE_A_SW_C06_M01_ACT,467.930304,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.747930399783058,True,59.040031,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M01_ACT.json,a6d8745fcd525af9ee41d4d465655d17f9765242cebc7e1c3273998a0eecd3c5,True,1,928,ca4f9d2908afadc2b5e280e052382f3b9306afab80f70b280deab91e8d3fde6a,L,L_REDSTAR,ad101d6fe1e0f7f82144b8d2780e59a5d9eb7681b153b7b89e75925d28d87aaa,928,1.0,114.80204499999996,311946,7734902,0e14f1c0f895d866ac86c1cee355ae78a4860c43b778ee59726c74ab56c0de80,True,SUCCESS_H2S,False,REDSTAR,1434.923168,True,817.951022
6,CMD_PLC_C06_M01_A1_C06_M01;CMD_PLC_C06_M01_A2_C06_M01;CMD_PLC_C06_M01_A3_C06_M01;CMD_PLC_C06_M01_A4_C06_M01;COORD_CC_C06_PLC_C06_M01;STAT_PLC_C06_M01,0.00646551724137931,H2S,True,104,378.453935,312352,7735037,False,0.0,8.350528,,l_SW_C06_CORE_A_SW_C06_M01_CTRL,496.888967,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7880022899696417,True,85.473275,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M01_CTRL.json,391fcd8bd57767f2fc4e64351a2bc6063fe0d6a5aa611bb5ff612acfd6dab0ba,True,1,928,1124c4d1f62615a2f431ac7559ca04bcf4aa6ca223a690fb307535de8e1562b7,L,L_REDSTAR,a6f5bd77c7319e7cd4e83e13626a1fc681a902c56228e099d1f52e075f2765de,928,1.0,118.43503199999998,312010,7734533,acc4e63af86029ba9aeca380275a1df047c121a81c3bb5f72116eef585af08ec,True,SUCCESS_H2S,False,REDSTAR,1511.802091,True,828.662613
4,CMD_PLC_C06_M02_A1_C06_M02;CMD_PLC_C06_M02_A2_C06_M02;CMD_PLC_C06_M02_A3_C06_M02;CMD_PLC_C06_M02_A4_C06_M02,0.004310344827586207,H2S,True,105,351.19723400000004,312269,7735349,False,0.0,8.377642,,l_SW_C06_CORE_A_SW_C06_M02_ACT,469.573819,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.7600930398510727,True,61.381725,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M02_ACT.json,1688daab91110db2e46ead2eee7b506a9094db94c7d8e645a77e6f2466275542,True,1,928,c4526571d6e10cb544be799e6276b9258b59c6d37aeddfb8fe90c1a436ac2ada,L,L_REDSTAR,06fce29bbf9b40abdd3d1f19f3588fa3b7b18452a08b785c11fc9945755ddbb1,928,1.0,118.37658499999998,311938,7734894,5bd33b4ea29ec5aef3a5d8197c47dd51506ad5c5def904651d3a3efc1e5d63c6,True,SUCCESS_H2S,False,REDSTAR,1458.257497,True,836.428798
6,CMD_PLC_C06_M02_A1_C06_M02;CMD_PLC_C06_M02_A2_C06_M02;CMD_PLC_C06_M02_A3_C06_M02;CMD_PLC_C06_M02_A4_C06_M02;COORD_CC_C06_PLC_C06_M02;STAT_PLC_C06_M02,0.00646551724137931,H2S,True,106,352.150756,312339,7735035,False,0.0,8.348384,,l_SW_C06_CORE_A_SW_C06_M02_CTRL,474.007661,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53530624,0.7573681042843352,True,61.390378,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M02_CTRL.json,84ccc577f39223fe4715b1b8998ffee5e7e5d034a9b6558b5a4bade7467b5521,True,1,928,5f2eaf0fef18baec9922793eb99c47f2715a837ee84f37ddc4b78d9753a5b0c5,L,L_REDSTAR,a37175bb7ed54123f0773f1b38ebc3e9eb5a5a035396d53163b582a7e8e0d125,928,1.0,121.85690499999998,311988,7734531,9a2cce5cd1fc1c548ce08f67ce086d68d85c5ef24309695cde98ba6ec8dd9e69,True,SUCCESS_H2S,False,REDSTAR,1453.02964,True,828.83292
4,CMD_PLC_C06_M03_A1_C06_M03;CMD_PLC_C06_M03_A2_C06_M03;CMD_PLC_C06_M03_A3_C06_M03;CMD_PLC_C06_M03_A4_C06_M03,0.004310344827586207,H2S,True,107,350.76512399999996,312268,7735341,False,0.0,8.11267,,l_SW_C06_CORE_A_SW_C06_M03_ACT,465.814477,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.7576740221123114,True,74.208783,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M03_ACT.json,f6376a92876abb5e4b6823ca0e66063eee20679eabe461d5692c5d5ca3d5ad8c,True,1,928,4cb365370475e1f912738a73e55784560255180ee4f6ea5b30ab5baa935e65d0,L,L_REDSTAR,a8006e2134eca523758d9e10b832759495c8ce70e7acea42de125c4eee515de2,928,1.0,115.04935300000005,311949,7734886,41b97077648e6d5144b6876bb0bb094f110b4f0ea1a361100496e397de1045ac,True,SUCCESS_H2S,False,REDSTAR,1453.616551,True,823.028556
6,CMD_PLC_C06_M03_A1_C06_M03;CMD_PLC_C06_M03_A2_C06_M03;CMD_PLC_C06_M03_A3_C06_M03;CMD_PLC_C06_M03_A4_C06_M03;COORD_CC_C06_PLC_C06_M03;STAT_PLC_C06_M03,0.00646551724137931,H2S,True,108,354.00306,312357,7735057,False,0.0,8.323134,,l_SW_C06_CORE_A_SW_C06_M03_CTRL,471.568261,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7680822023712209,True,60.43365,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M03_CTRL.json,eb2abff1024c6658a35289f0a463c0cf85a2b7055e25a31d3d10484c6c7fa5d3,True,1,928,7cb37028a95dc49cba805925191b1f7759db28f17ddeb5edea17db713f723d92,L,L_REDSTAR,391365833feb9c26955659554d2bdd836e70787293d23cd5bace60a44dcecd49,928,1.0,117.565201,312014,7734553,ebed7d0683fbc6205290d2f4a071d1f3b008d04566ac8dd6edf38ab28f294cff,True,SUCCESS_H2S,False,REDSTAR,1473.584905,True,852.500043
4,CMD_PLC_C06_M04_A1_C06_M04;CMD_PLC_C06_M04_A2_C06_M04;CMD_PLC_C06_M04_A3_C06_M04;CMD_PLC_C06_M04_A4_C06_M04,0.004310344827586207,H2S,True,109,367.65955099999996,312266,7735349,False,0.0,9.465825,,l_SW_C06_CORE_A_SW_C06_M04_ACT,489.421803,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.7693485095623177,True,75.232281,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M04_ACT.json,817e1061b48cc72677ea33437dd734d951e26043a3f2fc1a71b939d5cd4aa891,True,1,928,a141c2c0a8bcfb466affc91f7455340cc97564a8fc57e9353384650eb7dd0190,L,L_REDSTAR,fbf446e9c68ded8b89572ed10306d257089528b181566479b0ef0d50ffdc6be2,928,1.0,121.76225200000005,311944,7734894,a7e4ee4266db3d8c75e054ee4c2aec02e2048e8442e41e801e764fd58e92e041,True,SUCCESS_H2S,False,REDSTAR,1476.014347,True,821.299698
6,CMD_PLC_C06_M04_A1_C06_M04;CMD_PLC_C06_M04_A2_C06_M04;CMD_PLC_C06_M04_A3_C06_M04;CMD_PLC_C06_M04_A4_C06_M04;COORD_CC_C06_PLC_C06_M04;STAT_PLC_C06_M04,0.00646551724137931,H2S,True,110,351.899506,312348,7735013,False,0.0,8.354105,,l_SW_C06_CORE_A_SW_C06_M04_CTRL,468.554457,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53530624,0.7716877420492635,True,93.330287,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_C06_M04_CTRL.json,4b8ae22784c77f6fc7d39e451e75fbaa1aec3a7e680d2c0d6e9eb07fb8aba799,True,1,928,89cc18559797183b2c9dbc84b420dd3b21d029b67d4f29e0221ab347d6483bc6,L,L_REDSTAR,0b8e355780413b0de6b8f22c8b437f9d016efabb9bb99e46a05ccf55e4c26f53,928,1.0,116.65495100000004,312002,7734509,554f0e0e6bdaeb203f5f24f5bade17c8f561950b334aa5829f2ecbba816e8e38,True,SUCCESS_H2S,False,REDSTAR,1480.502223,True,830.282427
2,IC_NEXT_CC_C06;IC_PREV_CC_C06,0.0021551724137931034,H2S,True,111,359.639902,312225,7734897,False,0.0,8.50153,,l_SW_C06_CORE_A_SW_FACTORY_CORE_A,478.42917,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.7582681697005795,True,58.253822,profiles/L_REDSTAR/l_SW_C06_CORE_A_SW_FACTORY_CORE_A.json,d827c77ea1b97626f043c82e0a513b339944becc2c915c4a00e67ab5a716f34c,True,1,928,ff05e9262d12fc05fd71752a4f9b299daf657923b8c451811f26ca17a2c94133,L,L_REDSTAR,7db5b0821a6a08eea1cf93a0e3083abab56e63f66e696593512b091856aa605d,928,1.0,118.78926799999999,311897,7734515,20745dfad94f4b42ccf79c675bd345b12e43bc55ca3b3b22de5e2ef3cfe7db46,True,SUCCESS_H2S,False,REDSTAR,1454.756438,True,829.224883
8,SC_S1_C06_M01;SC_S2_C06_M01;SC_S3_C06_M01;SC_S4_C06_M01;SF_S1_C06_M01;SF_S2_C06_M01;SF_S3_C06_M01;SF_S4_C06_M01,0.008620689655172414,H2S,True,112,352.240353,312313,7733932,False,0.0,8.466726,,l_SW_C06_CORE_B_SW_C06_M01_CTRL,472.829001,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7433524636009733,True,60.186012,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M01_CTRL.json,8bb19df9461826c631d0b9d1f8d668d555034114beaaad8f9594e5861d4f8ac1,True,1,928,cf912d5e197c9ad150fc56dbde5634a9d1ae016fbd8f0364bb2df54b1970c1ba,L,L_REDSTAR,ee5cf3a202395573e031ba3b2b5824803a2ba27e32939bed46684f0d974c8e4f,928,1.0,120.58864799999998,311988,7733462,a812acb9523c891d8e624b9e1a7404857bf77c262d1b5268fde156a963ce8b4d,True,SUCCESS_H2S,False,REDSTAR,1426.140283,True,805.418288
8,SC_S1_C06_M01;SC_S2_C06_M01;SC_S3_C06_M01;SC_S4_C06_M01;SF_S1_C06_M01;SF_S2_C06_M01;SF_S3_C06_M01;SF_S4_C06_M01,0.008620689655172414,H2S,True,113,352.870046,312315,7733932,False,0.0,8.477554,,l_SW_C06_CORE_B_SW_C06_M01_SENS,472.525771,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53686272,0.7660071306331798,True,87.201039,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M01_SENS.json,8e783112e4d29d99c03c249bb6daaebc800f3c53f868394125cba7084c60ffb8,True,1,928,cf912d5e197c9ad150fc56dbde5634a9d1ae016fbd8f0364bb2df54b1970c1ba,L,L_REDSTAR,42db02a0b9b1d5aa036db8e2a210f606810cae67d1fd6268edef93b5bb2b34fd,928,1.0,119.65572500000002,311988,7733462,a812acb9523c891d8e624b9e1a7404857bf77c262d1b5268fde156a963ce8b4d,True,SUCCESS_H2S,False,REDSTAR,1469.603828,True,813.238188
8,SC_S1_C06_M02;SC_S2_C06_M02;SC_S3_C06_M02;SC_S4_C06_M02;SF_S1_C06_M02;SF_S2_C06_M02;SF_S3_C06_M02;SF_S4_C06_M02,0.008620689655172414,H2S,True,114,352.93942499999997,312285,7733926,False,0.0,8.110104,,l_SW_C06_CORE_B_SW_C06_M02_CTRL,475.054919,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7581616091916888,True,59.447953,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M02_CTRL.json,81d0608e7c05b53ecfa7bd1ab77925397a3d84fa33661131bad17b3ca42f80a1,True,1,928,c31a986478cc379978c50c3ff7a4707dbc4ae3ddbaa9901bf069fa42d60cfc04,L,L_REDSTAR,82fc8b970cb14229ce1a610b551d31a8874a23d3ff1893f6deb1f690c5f43c76,928,1.0,122.11549400000001,311958,7733456,51746a1ca704ee18ef569ddc35ea45b2c1e74f9d9196956128b19390b307163a,True,SUCCESS_H2S,False,REDSTAR,1454.551999,True,830.137838
8,SC_S1_C06_M02;SC_S2_C06_M02;SC_S3_C06_M02;SC_S4_C06_M02;SF_S1_C06_M02;SF_S2_C06_M02;SF_S3_C06_M02;SF_S4_C06_M02,0.008620689655172414,H2S,True,115,354.257585,312288,7733926,False,0.0,8.264235,,l_SW_C06_CORE_B_SW_C06_M02_SENS,470.330484,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7521097928128794,True,57.334028,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M02_SENS.json,87a875c5768ed34862ad229f2fc63a52603593c31424eae44eaa06cd134d7c7f,True,1,928,c31a986478cc379978c50c3ff7a4707dbc4ae3ddbaa9901bf069fa42d60cfc04,L,L_REDSTAR,2714b76b1a549732974af7b820add63521a9ab47147550a6aac9a28e4166a253,928,1.0,116.072899,311958,7733456,51746a1ca704ee18ef569ddc35ea45b2c1e74f9d9196956128b19390b307163a,True,SUCCESS_H2S,False,REDSTAR,1442.941438,True,825.350708
8,SC_S1_C06_M03;SC_S2_C06_M03;SC_S3_C06_M03;SC_S4_C06_M03;SF_S1_C06_M03;SF_S2_C06_M03;SF_S3_C06_M03;SF_S4_C06_M03,0.008620689655172414,H2S,True,116,352.22445600000003,312320,7733930,False,0.0,8.020575,,l_SW_C06_CORE_B_SW_C06_M03_CTRL,472.191304,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53530624,0.7591938303006641,True,65.838427,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M03_CTRL.json,82bb4d41f034d1adac46b8b7232cf3c89279b5c1cd9db2c33bc7a9cf91342876,True,1,928,1834ef21c256737456717b734e167ce5ee8274fd3dca1d16fa5fd432ea29230d,L,L_REDSTAR,785c51a066e68493fab2d7722f5e24da6a65d0dbb78bd71a983706cb39fce6a3,928,1.0,119.96684799999997,311994,7733460,65aedf5b2c171281119a0fbf3e5f79cc784ddb5bf508b7209947642c3ca2d387,True,SUCCESS_H2S,False,REDSTAR,1456.532341,True,828.82578
8,SC_S1_C06_M03;SC_S2_C06_M03;SC_S3_C06_M03;SC_S4_C06_M03;SF_S1_C06_M03;SF_S2_C06_M03;SF_S3_C06_M03;SF_S4_C06_M03,0.008620689655172414,H2S,True,117,350.080148,312322,7733930,False,0.0,25.366218,,l_SW_C06_CORE_B_SW_C06_M03_SENS,469.927805,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53522432,0.7563308032311241,True,59.06253,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M03_SENS.json,8ebf4bbbccffe287491d6fbb3823474aed4e5e55f79886d1ef2f009d884e9b14,True,1,928,1834ef21c256737456717b734e167ce5ee8274fd3dca1d16fa5fd432ea29230d,L,L_REDSTAR,849386f923e509f883a0f373f577fb4374fc57d8757699f584ef738e8a7e69a0,928,1.0,119.84765699999997,311994,7733460,65aedf5b2c171281119a0fbf3e5f79cc784ddb5bf508b7209947642c3ca2d387,True,SUCCESS_H2S,False,REDSTAR,1451.039552,True,810.866576
8,SC_S1_C06_M04;SC_S2_C06_M04;SC_S3_C06_M04;SC_S4_C06_M04;SF_S1_C06_M04;SF_S2_C06_M04;SF_S3_C06_M04;SF_S4_C06_M04,0.008620689655172414,H2S,True,118,349.656023,312292,7733922,False,0.0,8.096869,,l_SW_C06_CORE_B_SW_C06_M04_CTRL,468.219975,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1918.524997,53694464,0.7514486197752679,True,73.349089,profiles/L_REDSTAR/l_SW_C06_CORE_B_SW_C06_M04_CTRL.json,bd0545525c44d11035857ad1c9b7ab747809c9f9e6bc2c016cce60ded1cbe232,True,1,928,d7204a506a1c90a3ee4d9dc12eea1b7bb6486bb606fef6bc782268fac045a4eb,L,L_REDSTAR,9cbbc70ca7a173c9ef3e14aaaa14750a5714078839a1e91c237684e14ef3e672,928,1.0,118.56395199999997,311963,7733452,76ac21ad1e6dc750725b5e38bafdc1f063c9299f50219fc774952e2f9044cec0,True,SUCCESS_H2S,False,REDSTAR,1441.672961,True,809.956103
