HNF_busy_ns,HNF_busy_share_of_scheduled,HNF_distinct_flow_count,backend,egress_destination,egress_source,physical_link_id,scenario,scheduled_busy_fraction_of_8ms,scheduled_busy_ns,scheduled_distinct_flow_count,scope
0,0.0,0,H2S,SW_C16_M01_SENS,S2_C16_M01,a_S2_C16_M01_SW_C16_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M02_SENS,S2_C16_M02,a_S2_C16_M02_SW_C16_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M03_SENS,S2_C16_M03,a_S2_C16_M03_SW_C16_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_SENS,S2_C16_M04,a_S2_C16_M04_SW_C16_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M01_SENS,S3_C01_M01,a_S3_C01_M01_SW_C01_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M02_SENS,S3_C01_M02,a_S3_C01_M02_SW_C01_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M03_SENS,S3_C01_M03,a_S3_C01_M03_SW_C01_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M04_SENS,S3_C01_M04,a_S3_C01_M04_SW_C01_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M01_SENS,S3_C02_M01,a_S3_C02_M01_SW_C02_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M02_SENS,S3_C02_M02,a_S3_C02_M02_SW_C02_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M03_SENS,S3_C02_M03,a_S3_C02_M03_SW_C02_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M04_SENS,S3_C02_M04,a_S3_C02_M04_SW_C02_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M01_SENS,S3_C03_M01,a_S3_C03_M01_SW_C03_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M02_SENS,S3_C03_M02,a_S3_C03_M02_SW_C03_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M03_SENS,S3_C03_M03,a_S3_C03_M03_SW_C03_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M04_SENS,S3_C03_M04,a_S3_C03_M04_SW_C03_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M01_SENS,S3_C04_M01,a_S3_C04_M01_SW_C04_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M02_SENS,S3_C04_M02,a_S3_C04_M02_SW_C04_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M03_SENS,S3_C04_M03,a_S3_C04_M03_SW_C04_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M04_SENS,S3_C04_M04,a_S3_C04_M04_SW_C04_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M01_SENS,S3_C05_M01,a_S3_C05_M01_SW_C05_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M02_SENS,S3_C05_M02,a_S3_C05_M02_SW_C05_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M03_SENS,S3_C05_M03,a_S3_C05_M03_SW_C05_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M04_SENS,S3_C05_M04,a_S3_C05_M04_SW_C05_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M01_SENS,S3_C06_M01,a_S3_C06_M01_SW_C06_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M02_SENS,S3_C06_M02,a_S3_C06_M02_SW_C06_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M03_SENS,S3_C06_M03,a_S3_C06_M03_SW_C06_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M04_SENS,S3_C06_M04,a_S3_C06_M04_SW_C06_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M01_SENS,S3_C07_M01,a_S3_C07_M01_SW_C07_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M02_SENS,S3_C07_M02,a_S3_C07_M02_SW_C07_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M03_SENS,S3_C07_M03,a_S3_C07_M03_SW_C07_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M04_SENS,S3_C07_M04,a_S3_C07_M04_SW_C07_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M01_SENS,S3_C08_M01,a_S3_C08_M01_SW_C08_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M02_SENS,S3_C08_M02,a_S3_C08_M02_SW_C08_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M03_SENS,S3_C08_M03,a_S3_C08_M03_SW_C08_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M04_SENS,S3_C08_M04,a_S3_C08_M04_SW_C08_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C09_M01_SENS,S3_C09_M01,a_S3_C09_M01_SW_C09_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C09_M02_SENS,S3_C09_M02,a_S3_C09_M02_SW_C09_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C09_M03_SENS,S3_C09_M03,a_S3_C09_M03_SW_C09_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C09_M04_SENS,S3_C09_M04,a_S3_C09_M04_SW_C09_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C10_M01_SENS,S3_C10_M01,a_S3_C10_M01_SW_C10_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C10_M02_SENS,S3_C10_M02,a_S3_C10_M02_SW_C10_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C10_M03_SENS,S3_C10_M03,a_S3_C10_M03_SW_C10_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C10_M04_SENS,S3_C10_M04,a_S3_C10_M04_SW_C10_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C11_M01_SENS,S3_C11_M01,a_S3_C11_M01_SW_C11_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C11_M02_SENS,S3_C11_M02,a_S3_C11_M02_SW_C11_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C11_M03_SENS,S3_C11_M03,a_S3_C11_M03_SW_C11_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C11_M04_SENS,S3_C11_M04,a_S3_C11_M04_SW_C11_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C12_M01_SENS,S3_C12_M01,a_S3_C12_M01_SW_C12_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C12_M02_SENS,S3_C12_M02,a_S3_C12_M02_SW_C12_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C12_M03_SENS,S3_C12_M03,a_S3_C12_M03_SW_C12_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C12_M04_SENS,S3_C12_M04,a_S3_C12_M04_SW_C12_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C13_M01_SENS,S3_C13_M01,a_S3_C13_M01_SW_C13_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C13_M02_SENS,S3_C13_M02,a_S3_C13_M02_SW_C13_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C13_M03_SENS,S3_C13_M03,a_S3_C13_M03_SW_C13_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C13_M04_SENS,S3_C13_M04,a_S3_C13_M04_SW_C13_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C14_M01_SENS,S3_C14_M01,a_S3_C14_M01_SW_C14_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C14_M02_SENS,S3_C14_M02,a_S3_C14_M02_SW_C14_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C14_M03_SENS,S3_C14_M03,a_S3_C14_M03_SW_C14_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C14_M04_SENS,S3_C14_M04,a_S3_C14_M04_SW_C14_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M01_SENS,S3_C15_M01,a_S3_C15_M01_SW_C15_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M02_SENS,S3_C15_M02,a_S3_C15_M02_SW_C15_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M03_SENS,S3_C15_M03,a_S3_C15_M03_SW_C15_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M04_SENS,S3_C15_M04,a_S3_C15_M04_SW_C15_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_SENS,S3_C16_M01,a_S3_C16_M01_SW_C16_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M02_SENS,S3_C16_M02,a_S3_C16_M02_SW_C16_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M03_SENS,S3_C16_M03,a_S3_C16_M03_SW_C16_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_SENS,S3_C16_M04,a_S3_C16_M04_SW_C16_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M01_SENS,S4_C01_M01,a_S4_C01_M01_SW_C01_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M02_SENS,S4_C01_M02,a_S4_C01_M02_SW_C01_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M03_SENS,S4_C01_M03,a_S4_C01_M03_SW_C01_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M04_SENS,S4_C01_M04,a_S4_C01_M04_SW_C01_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M01_SENS,S4_C02_M01,a_S4_C02_M01_SW_C02_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M02_SENS,S4_C02_M02,a_S4_C02_M02_SW_C02_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M03_SENS,S4_C02_M03,a_S4_C02_M03_SW_C02_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M04_SENS,S4_C02_M04,a_S4_C02_M04_SW_C02_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M01_SENS,S4_C03_M01,a_S4_C03_M01_SW_C03_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M02_SENS,S4_C03_M02,a_S4_C03_M02_SW_C03_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M03_SENS,S4_C03_M03,a_S4_C03_M03_SW_C03_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M04_SENS,S4_C03_M04,a_S4_C03_M04_SW_C03_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M01_SENS,S4_C04_M01,a_S4_C04_M01_SW_C04_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M02_SENS,S4_C04_M02,a_S4_C04_M02_SW_C04_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M03_SENS,S4_C04_M03,a_S4_C04_M03_SW_C04_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M04_SENS,S4_C04_M04,a_S4_C04_M04_SW_C04_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M01_SENS,S4_C05_M01,a_S4_C05_M01_SW_C05_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M02_SENS,S4_C05_M02,a_S4_C05_M02_SW_C05_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M03_SENS,S4_C05_M03,a_S4_C05_M03_SW_C05_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M04_SENS,S4_C05_M04,a_S4_C05_M04_SW_C05_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M01_SENS,S4_C06_M01,a_S4_C06_M01_SW_C06_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M02_SENS,S4_C06_M02,a_S4_C06_M02_SW_C06_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M03_SENS,S4_C06_M03,a_S4_C06_M03_SW_C06_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M04_SENS,S4_C06_M04,a_S4_C06_M04_SW_C06_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M01_SENS,S4_C07_M01,a_S4_C07_M01_SW_C07_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M02_SENS,S4_C07_M02,a_S4_C07_M02_SW_C07_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M03_SENS,S4_C07_M03,a_S4_C07_M03_SW_C07_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M04_SENS,S4_C07_M04,a_S4_C07_M04_SW_C07_M04_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M01_SENS,S4_C08_M01,a_S4_C08_M01_SW_C08_M01_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M02_SENS,S4_C08_M02,a_S4_C08_M02_SW_C08_M02_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M03_SENS,S4_C08_M03,a_S4_C08_M03_SW_C08_M03_SENS,L_REDSTAR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
