alpha,alpha_HNF,alpha_completion_class,baseline_HNF,baseline_completion_class,flow_id,flow_kind,regressed_from_baseline_success,rescued_from_baseline_HNF,scenario
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M01_A3_C07_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M01_A4_C07_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M02_A1_C07_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M02_A2_C07_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M02_A3_C07_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M02_A4_C07_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M03_A1_C07_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M03_A2_C07_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M03_A3_C07_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M03_A4_C07_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M04_A1_C07_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M04_A2_C07_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M04_A3_C07_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C07_M04_A4_C07_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M01_A1_C08_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M01_A2_C08_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M01_A3_C08_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M01_A4_C08_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M02_A1_C08_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M02_A2_C08_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M02_A3_C08_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M02_A4_C08_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M03_A1_C08_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M03_A2_C08_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M03_A3_C08_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M03_A4_C08_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M04_A1_C08_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M04_A2_C08_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M04_A3_C08_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C08_M04_A4_C08_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M01_A1_C09_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M01_A2_C09_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M01_A3_C09_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M01_A4_C09_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M02_A1_C09_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M02_A2_C09_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M02_A3_C09_M02,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C09_M02_A4_C09_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M03_A1_C09_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M03_A2_C09_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M03_A3_C09_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M03_A4_C09_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M04_A1_C09_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M04_A2_C09_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M04_A3_C09_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C09_M04_A4_C09_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M01_A1_C10_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M01_A2_C10_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M01_A3_C10_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M01_A4_C10_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M02_A1_C10_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M02_A2_C10_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M02_A3_C10_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M02_A4_C10_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M03_A1_C10_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M03_A2_C10_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M03_A3_C10_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M03_A4_C10_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M04_A1_C10_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M04_A2_C10_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M04_A3_C10_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C10_M04_A4_C10_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M01_A1_C11_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M01_A2_C11_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M01_A3_C11_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M01_A4_C11_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M02_A1_C11_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M02_A2_C11_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M02_A3_C11_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M02_A4_C11_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M03_A1_C11_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M03_A2_C11_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M03_A3_C11_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M03_A4_C11_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M04_A1_C11_M04,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C11_M04_A2_C11_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M04_A3_C11_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C11_M04_A4_C11_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M01_A1_C12_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M01_A2_C12_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M01_A3_C12_M01,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C12_M01_A4_C12_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M02_A1_C12_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M02_A2_C12_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M02_A3_C12_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M02_A4_C12_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M03_A1_C12_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M03_A2_C12_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M03_A3_C12_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M03_A4_C12_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M04_A1_C12_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M04_A2_C12_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M04_A3_C12_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C12_M04_A4_C12_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M01_A1_C13_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M01_A2_C13_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M01_A3_C13_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M01_A4_C13_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M02_A1_C13_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M02_A2_C13_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M02_A3_C13_M02,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C13_M02_A4_C13_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M03_A1_C13_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M03_A2_C13_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M03_A3_C13_M03,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C13_M03_A4_C13_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M04_A1_C13_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M04_A2_C13_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M04_A3_C13_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C13_M04_A4_C13_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M01_A1_C14_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M01_A2_C14_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M01_A3_C14_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M01_A4_C14_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M02_A1_C14_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M02_A2_C14_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M02_A3_C14_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M02_A4_C14_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M03_A1_C14_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M03_A2_C14_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M03_A3_C14_M03,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C14_M03_A4_C14_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M04_A1_C14_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M04_A2_C14_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M04_A3_C14_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C14_M04_A4_C14_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M01_A1_C15_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M01_A2_C15_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M01_A3_C15_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M01_A4_C15_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M02_A1_C15_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M02_A2_C15_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M02_A3_C15_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M02_A4_C15_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M03_A1_C15_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M03_A2_C15_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M03_A3_C15_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M03_A4_C15_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M04_A1_C15_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M04_A2_C15_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C15_M04_A3_C15_M04,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C15_M04_A4_C15_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M01_A1_C16_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M01_A2_C16_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M01_A3_C16_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M01_A4_C16_M01,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M02_A1_C16_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M02_A2_C16_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M02_A3_C16_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M02_A4_C16_M02,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M03_A1_C16_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M03_A2_C16_M03,ControlCommand,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,CMD_PLC_C16_M03_A3_C16_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M03_A4_C16_M03,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M04_A1_C16_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M04_A2_C16_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M04_A3_C16_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,CMD_PLC_C16_M04_A4_C16_M04,ControlCommand,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C01_PLC_C01_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C01_PLC_C01_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C01_PLC_C01_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C01_PLC_C01_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C02_PLC_C02_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C02_PLC_C02_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C02_PLC_C02_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C02_PLC_C02_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C03_PLC_C03_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C03_PLC_C03_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C03_PLC_C03_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C03_PLC_C03_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C04_PLC_C04_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C04_PLC_C04_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C04_PLC_C04_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C04_PLC_C04_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C05_PLC_C05_M01,MachineCoordination,False,False,L_ROR
11/10,True,ZERO_SCHEDULED,True,ZERO_SCHEDULED,COORD_CC_C05_PLC_C05_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C05_PLC_C05_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C05_PLC_C05_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C06_PLC_C06_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C06_PLC_C06_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C06_PLC_C06_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C06_PLC_C06_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C07_PLC_C07_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C07_PLC_C07_M02,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C07_PLC_C07_M03,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C07_PLC_C07_M04,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C08_PLC_C08_M01,MachineCoordination,False,False,L_ROR
11/10,False,FULLY_SCHEDULED,False,FULLY_SCHEDULED,COORD_CC_C08_PLC_C08_M02,MachineCoordination,False,False,L_ROR
